,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
18,18,J.Butler o12.5 Rebs+Ast,Miami Heat,JoeMetz,-120,1.2,2.2,0.0,J.Butler,Denver Nuggets,0,1.0000000000000002
