Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
S.Gilgeous-Alexander o31.5 Pts+Rebs,Rotowire Sleeper,Oklahoma City Thunder,Houston Rockets,1.0,0.375,0,0.2,0,0.375,0,100,1.5,3.0,1.5,S.Gilgeous-Alexander
D.Avdija o15.5 Pts+Rebs,Rotowire Prizepicks,Portland Trail Blazers,Minnesota Timberwolves,0.0,0.5555555555555556,1,0.6,1,0.5555555555555556,1,100,1.5,3.0,1.5,D.Avdija
K.Durant o32.5 Pts+Rebs,the_degenerates,Phoenix Suns,Dallas Mavericks,0.0,0.625,1,0.6,1,0.625,1,-105,1.05,2.05,0.9999999999999998,K.Durant
E.Mobley o22.5 Pts+Rebs,Rotowire Sleeper,Cleveland Cavaliers,Golden State Warriors,1.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,100,1.5,3.0,1.5,E.Mobley
E.Mobley o24.5 Pts+Rebs,JBBets1,Cleveland Cavaliers,Golden State Warriors,1.0,0.5555555555555556,1,0.4,0,0.5555555555555556,1,-108,1.0,1.925925925925926,0.925925925925926,E.Mobley
R.Hachimura o16.5 Pts+Rebs,Rotowire Sleeper,Los Angeles Lakers,Philadelphia 76ers,1.0,0.5714285714285714,1,0.4,0,0.5714285714285714,1,100,1.5,3.0,1.5,R.Hachimura
I.Zubac o26.5 Pts+Rebs,Rotowire Sleeper,Los Angeles Clippers,Sacramento Kings,0.0,0.625,1,0.4,0,0.625,1,100,1.5,3.0,1.5,I.Zubac
L.James o29.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Lakers,Philadelphia 76ers,1.0,0.5,0,0.6,1,0.5,0,100,1.5,3.0,1.5,L.James
B.Mathurin o23.5 Pts+Rebs,JayMoneyIsMoney23,Indiana Pacers,Charlotte Hornets,0.0,0.5,0,0.6,1,0.5,0,-125,0.63,1.134,0.5040000000000001,B.Mathurin
B.Adebayo o26.5 Pts+Rebs,Rotowire Sleeper,Miami Heat,Denver Nuggets,0.0,0.1428571428571428,0,0.2,0,0.1428571428571428,0,100,1.5,3.0,1.5,B.Adebayo
A.Reaves o25.5 Pts+Rebs+Ast,Rotowire Prizepicks,Los Angeles Lakers,Philadelphia 76ers,1.0,0.625,1,0.6,1,0.625,1,100,1.5,3.0,1.5,A.Reaves
L.Ball o40.5 Pts+Rebs+Ast,the_degenerates,Charlotte Hornets,Indiana Pacers,1.0,0.5,0,0.2,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,L.Ball
C.Braun o18.5 Pts+Rebs+Ast,Rotowire Prizepicks,Denver Nuggets,Miami Heat,1.0,0.875,1,0.8,1,0.875,1,100,1.5,3.0,1.5,C.Braun
D.Russell o17.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Lakers,Philadelphia 76ers,1.0,0.625,1,0.8,1,0.625,1,100,1.5,3.0,1.5,D.Russell
P.George o28.5 Pts+Rebs+Ast,Rotowire Prizepicks,Philadelphia 76ers,Los Angeles Lakers,0.0,0.0,0,0.0,0,0.0,0,100,1.5,3.0,1.5,P.George
P.George o28.5 Pts+Rebs+Ast,Rotowire Sleeper,Philadelphia 76ers,Los Angeles Lakers,0.0,0.0,0,0.0,0,0.0,0,100,1.5,3.0,1.5,P.George
C.Cunningham o1.5 3pt M,Markus_Markets,Detroit Pistons,Atlanta Hawks,1.0,0.6666666666666666,1,0.4,0,0.6666666666666666,1,105,1.0,2.05,1.0499999999999998,C.Cunningham
C.Cunningham o1.5 3pt M,CeeJPicks,Detroit Pistons,Atlanta Hawks,1.0,0.6666666666666666,1,0.4,0,0.6666666666666666,1,112,1.0,2.12,1.12,C.Cunningham
K.Durant o6.5 Rebs,Rotowire Prizepicks,Phoenix Suns,Dallas Mavericks,0.0,0.625,1,0.6,1,0.625,1,100,1.5,3.0,1.5,K.Durant
S.Curry u4.5 Rebs,sandyplashkes,Golden State Warriors,Cleveland Cavaliers,0.0,0.6,1,0.6,1,0.6,1,-116,1.16,2.16,0.9999999999999998,S.Curry
A.Drummond o10.5 Rebs,PvB_Bets,Philadelphia 76ers,Los Angeles Lakers,0.0,0.4285714285714285,0,0.4,0,0.4285714285714285,0,-135,1.0,1.7407407407407407,0.7407407407407407,A.Drummond
