Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
G.Trent o1.5 3pt M,JoeDellera,Milwaukee Bucks,Memphis Grizzlies,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-140,1.0,1.7142857142857144,0.7142857142857144,G.Trent
J.Harden o2.5 3pt M,TopShelfAction,Los Angeles Clippers,Phoenix Suns,1.0,0.25,0.0,0.25,0.0,0.25,0.0,-145,0.48,0.8110344827586207,0.3310344827586207,J.Harden
