,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,P.Siakam u8.5 Rebs,SBK5065,-130,0.65,P.Siakam,Indiana Pacers,Boston Celtics,1,1.15,0.4999999999999999,0.625,1,0.8,1,0.8,1
11,T.Haliburton u4.5 Rebs,SBK5065,-132,1.0,T.Haliburton,Indiana Pacers,Boston Celtics,1,1.7575757575757576,0.7575757575757576,0.6352941176470588,1,0.8,1,0.6,1
17,T.Haliburton u4.5 Rebs,JoeDellera,-122,1.0,T.Haliburton,Indiana Pacers,Boston Celtics,1,1.819672131147541,0.819672131147541,0.6352941176470588,1,0.8,1,0.6,1
