,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,7,7,13,13,13,13,F.Wagner o18.5 Pts,PropBomb,-115,1.15,2.1499999999999995,0,Orlando Magic,F.Wagner,Los Angeles Lakers,1,0.9999999999999996,0.6744186046511628,1,0.8,1,0.8,1
1,8,8,14,14,14,14,F.Wagner o18.5 Pts,SBK5065,-115,0.58,1.0843478260869563,0,Orlando Magic,F.Wagner,Los Angeles Lakers,1,0.5043478260869564,0.6744186046511628,1,0.8,1,0.8,1
2,9,9,15,15,15,15,D.Ayton u20.5 Pts,JoeDellera,-115,0.3,0.5608695652173913,0,Phoenix Suns,D.Ayton,Memphis Grizzlies,0,0.2608695652173913,0.6578947368421053,1,0.8,1,0.7,1
3,10,10,16,16,16,16,D.Ayton u20.5 Pts,JoeDellera,-115,0.13,0.2430434782608695,0,Phoenix Suns,D.Ayton,Memphis Grizzlies,0,0.1130434782608695,0.6578947368421053,1,0.8,1,0.7,1
