,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
6,12,12,12,D.Fox o30.5 Pts+Rebs,KurtisSenif,-115,0.2,0.3739130434782609,0,Sacramento Kings,D.Fox,Denver Nuggets,1,0.1739130434782608,6.0,6.0,12.0,0.3846153846153846,0.0,0.2,0.0,0.3,0.0
