,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,7.0,9,D.Mitchell o25.5 Pts,Cleveland Cavaliers,JoeDellera,-120,0.75,1.375,-9.0455,D.Mitchell,Boston Celtics,0.0,0.625,0.5471698113207547,1.0,0.6,1.0,0.5,0.0
7,13.0,15,M.Robinson o7.5 Pts,New York Knicks,JoeDellera,-115,0.55,1.0282608695652171,0.0,M.Robinson,Brooklyn Nets,1.0,0.4782608695652173,0.5365853658536586,1.0,0.8,1.0,0.6,1.0
9,23.0,25,J.Grant o19.5 Pts,Portland Trail Blazers,SBK5065,-120,0.6,1.1,10.681500000000002,J.Grant,New Orleans Pelicans,1.0,0.5000000000000001,0.5178571428571429,1.0,0.6,1.0,0.5,0.0
10,24.0,26,J.Grant o19.5 Pts,Portland Trail Blazers,PropBomb,-110,1.1,2.1,-0.7965999999999993,J.Grant,New Orleans Pelicans,1.0,1.0,0.5178571428571429,1.0,0.6,1.0,0.5,0.0
7,,9,D.Mitchell o25.5 Pts,Cleveland Cavaliers,JoeDellera,-120,0.75,1.375,-9.0455,D.Mitchell,Boston Celtics,0.0,0.625,,,,,,
