,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,A.Gordon u4.5 Ast,kylemurray03,-125,1.25,A.Gordon,Denver Nuggets,Minnesota Timberwolves,1,2.25,1.0,0.6582278481012658,1,0.6,1,0.4,0
8,A.Gordon u4.5 Ast,GDAWG5000,-130,0.65,A.Gordon,Denver Nuggets,Minnesota Timberwolves,1,1.15,0.4999999999999999,0.6582278481012658,1,0.6,1,0.4,0
9,A.Gordon u4.5 Ast,The_Oddsmaker,-130,1.3,A.Gordon,Denver Nuggets,Minnesota Timberwolves,1,2.3,0.9999999999999998,0.6582278481012658,1,0.6,1,0.4,0
21,J.Brunson u9.5 Ast,JoeDellera,-155,1.0,J.Brunson,New York Knicks,Indiana Pacers,1,1.6451612903225803,0.6451612903225805,0.8554216867469879,1,0.4,0,0.6,1
22,J.Brunson u9.5 Ast,SBK5065,-155,1.0,J.Brunson,New York Knicks,Indiana Pacers,1,1.6451612903225803,0.6451612903225805,0.8554216867469879,1,0.4,0,0.6,1
