,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
3,3,3,3,L.Doncic o17.5 Rebs+Ast,KurtisSenif,-135,0.22,0.3829629629629629,0,Dallas Mavericks,L.Doncic,Los Angeles Lakers,1,0.1629629629629629
