,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
16,16,S.Curry o31.5 Pts+Ast,Golden State Warriors,PropBomb,-117,1.17,2.17,6.8434,S.Curry,Oklahoma City Thunder,0,1.0
