,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,30,30,30,J.Duren o19.5 Pts+Rebs,PropBetGuy,-118,1.0,1.847457627118644,,Detroit Pistons,J.Duren,Los Angeles Clippers,1,0.847457627118644
