,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Bojan Bogdanović,Detroit Pistons,Denver Nuggets,0,35.20,22,4,9,0,0,1,.560,.500,.294,7.0,22.1,14.9,15.9,0.0,0.0,27.9,113,113,-0.4
1,Killian Hayes,Detroit Pistons,Denver Nuggets,0,28.04,9,9,1,0,0,1,.455,.389,.556,0.0,4.0,2.1,38.6,0.0,0.0,21.5,95,118,-7.9
2,Jaden Ivey,Detroit Pistons,Denver Nuggets,0,25.35,7,5,6,1,0,1,.318,.318,.364,4.8,21.8,13.7,23.8,1.9,0.0,25.5,71,109,-10.1
3,Isaiah Livers,Detroit Pistons,Denver Nuggets,0,24.21,5,0,2,0,3,1,.833,.833,.667,0.0,9.2,4.8,0.0,0.0,8.8,5.4,166,112,4.7
4,Marvin Bagley III,Detroit Pistons,Denver Nuggets,0,22.12,14,0,3,0,2,0,.875,.875,.000,11.1,5.0,7.9,0.0,0.0,6.5,17.7,150,114,6.0
5,Jalen Duren,Detroit Pistons,Denver Nuggets,0,25.50,4,2,7,1,0,0,.667,.667,.000,19.1,13.0,15.9,9.0,1.9,0.0,5.1,173,111,1.0
6,Kevin Knox,Detroit Pistons,Denver Nuggets,0,24.36,17,1,8,1,0,1,.773,.773,.364,5.0,31.8,19.0,6.6,2.0,0.0,21.3,140,105,8.0
7,Alec Burks,Detroit Pistons,Denver Nuggets,0,20.35,21,2,0,3,0,2,.671,.615,.385,0.0,0.0,0.0,16.3,7.3,0.0,39.5,117,105,11.7
8,Cory Joseph,Detroit Pistons,Denver Nuggets,0,17.53,5,4,2,1,0,1,.313,.313,.250,6.9,6.2,6.5,27.1,2.8,0.0,19.5,102,112,-3.8
9,Hamidou Diallo,Detroit Pistons,Denver Nuggets,0,15.34,6,0,2,0,0,0,.600,.600,.200,7.9,7.2,7.5,0.0,0.0,0.0,14.0,131,117,-4.4
10,Nikola Jokić,Denver Nuggets,Detroit Pistons,1,36.44,31,10,9,1,1,0,.744,.750,.000,6.1,23.5,14.3,47.8,1.4,2.2,29.5,130,113,14.4
11,Jamal Murray,Denver Nuggets,Detroit Pistons,1,34.23,10,8,1,2,1,0,.352,.250,.167,0.0,3.6,1.7,28.8,2.9,2.3,19.8,94,114,-4.2
12,Michael Porter Jr.,Denver Nuggets,Detroit Pistons,1,33.23,18,1,8,0,2,1,.551,.500,.333,10.0,18.4,14.0,4.4,0.0,4.8,21.8,121,115,0.4
13,Kentavious Caldwell-Pope,Denver Nuggets,Detroit Pistons,1,29.54,10,1,2,2,2,2,.500,.500,.500,3.7,4.1,3.9,4.4,3.3,5.4,15.4,104,111,-0.3
14,Aaron Gordon,Denver Nuggets,Detroit Pistons,1,28.35,17,1,7,1,1,1,.697,.750,.200,11.7,17.2,14.3,5.4,1.7,2.8,22.3,112,113,1.2
15,Bruce Brown,Denver Nuggets,Detroit Pistons,1,25.19,11,5,4,1,0,1,.611,.611,.222,4.4,14.6,9.2,28.3,2.0,0.0,18.2,117,115,3.4
16,Zeke Nnaji,Denver Nuggets,Detroit Pistons,1,19.27,8,0,4,0,0,0,.667,.667,.000,17.2,6.3,12.0,0.0,0.0,0.0,15.1,123,122,-3.8
17,DeAndre Jordan,Denver Nuggets,Detroit Pistons,1,11.16,1,2,4,0,1,0,.174,.000,.000,9.9,32.8,20.8,19.8,0.0,7.1,14.4,68,110,-8.7
18,Bones Hyland,Denver Nuggets,Detroit Pistons,1,9.19,2,0,0,0,0,0,.200,.200,.600,0.0,0.0,0.0,0.0,0.0,0.0,22.5,51,123,-21.0
19,Davon Reed,Denver Nuggets,Detroit Pistons,1,8.14,0,0,2,0,0,0,.000,.000,.000,0.0,29.9,14.2,0.0,0.0,0.0,10.2,0,115,-20.5
20,Christian Braun,Denver Nuggets,Detroit Pistons,1,3.26,0,0,1,0,0,0,,,,32.5,0.0,17.0,0.0,0.0,0.0,0.0,207,123,-1.9
21,Domantas Sabonis,Sacramento Kings,Memphis Grizzlies,0,37.21,9,8,13,0,0,0,.423,.375,.125,5.7,28.9,17.8,29.3,0.0,0.0,13.6,106,102,-1.0
22,De'Aaron Fox,Sacramento Kings,Memphis Grizzlies,0,35.10,32,6,8,4,0,5,.677,.643,.381,3.0,19.5,11.6,34.1,5.1,0.0,28.1,137,94,18.4
23,Kevin Huerter,Sacramento Kings,Memphis Grizzlies,0,33.20,18,1,6,3,1,4,.765,.800,.700,6.4,11.8,9.2,4.7,4.0,2.4,17.7,114,97,7.8
24,Harrison Barnes,Sacramento Kings,Memphis Grizzlies,0,33.02,26,0,4,1,0,4,.787,.692,.615,0.0,11.9,6.2,0.0,1.4,0.0,26.1,113,105,3.2
25,Keegan Murray,Sacramento Kings,Memphis Grizzlies,0,23.43,2,2,3,0,0,0,.125,.125,.500,4.5,8.3,6.5,10.9,0.0,0.0,13.5,52,108,-11.4
26,Malik Monk,Sacramento Kings,Memphis Grizzlies,0,23.25,14,4,2,1,0,2,.489,.462,.615,0.0,8.4,4.4,28.5,1.9,0.0,29.6,90,104,-2.5
27,Davion Mitchell,Sacramento Kings,Memphis Grizzlies,0,18.57,2,4,2,1,0,0,.200,.200,.600,5.6,5.2,5.4,27.8,2.4,0.0,14.8,67,104,-7.0
28,Trey Lyles,Sacramento Kings,Memphis Grizzlies,0,15.01,0,0,3,0,1,0,.000,.000,1.000,7.1,13.0,10.2,0.0,0.0,5.2,5.3,34,104,-8.2
29,Chimezie Metu,Sacramento Kings,Memphis Grizzlies,0,10.36,10,0,3,0,0,0,.714,.714,.143,10.1,18.5,14.5,0.0,0.0,0.0,30.2,116,104,0.2
30,Terence Davis,Sacramento Kings,Memphis Grizzlies,0,9.25,0,2,1,1,0,0,.000,.000,1.000,0.0,10.4,5.4,26.1,4.7,0.0,17.0,33,97,-11.0
31,Ja Morant,Memphis Grizzlies,Sacramento Kings,1,33.50,34,6,7,2,0,1,.616,.595,.143,2.9,18.9,10.6,35.5,2.6,0.0,37.8,111,107,8.1
32,Dillon Brooks,Memphis Grizzlies,Sacramento Kings,1,31.35,14,5,5,1,0,0,.415,.375,.188,12.4,3.4,8.1,23.8,1.4,0.0,24.7,93,113,-5.4
33,John Konchar,Memphis Grizzlies,Sacramento Kings,1,30.35,10,2,9,1,2,2,.563,.500,.750,3.2,27.9,15.0,8.6,1.5,7.0,16.5,85,103,-1.5
34,Steven Adams,Memphis Grizzlies,Sacramento Kings,1,30.11,5,0,16,0,1,0,.370,.400,.000,16.2,38.9,27.1,0.0,0.0,3.5,12.7,73,106,-9.6
35,Jaren Jackson Jr.,Memphis Grizzlies,Sacramento Kings,1,27.28,22,1,3,2,5,1,.644,.607,.357,0.0,11.7,5.6,6.5,3.3,19.4,24.4,134,96,12.0
36,Tyus Jones,Memphis Grizzlies,Sacramento Kings,1,27.18,8,6,3,2,0,2,.444,.444,.556,0.0,11.7,5.6,29.5,3.3,0.0,14.4,105,107,-0.2
37,Brandon Clarke,Memphis Grizzlies,Sacramento Kings,1,17.57,6,2,2,0,1,0,.600,.600,.000,5.5,5.9,5.7,16.2,0.0,5.9,10.9,138,112,1.7
38,Santi Aldama,Memphis Grizzlies,Sacramento Kings,1,16.23,7,2,2,3,1,1,.389,.389,.444,6.0,6.5,6.2,18.2,8.2,6.5,21.6,98,93,6.1
39,David Roddy,Memphis Grizzlies,Sacramento Kings,1,14.51,3,0,2,0,0,1,.500,.500,1.000,0.0,14.4,6.9,0.0,0.0,0.0,10.6,72,114,-8.2
40,Jake LaRavia,Memphis Grizzlies,Sacramento Kings,1,9.52,0,2,0,1,0,0,.000,.000,1.000,0.0,0.0,0.0,23.7,4.5,0.0,8.0,47,107,-2.2
41,Royce O'Neale,Brooklyn Nets,Philadelphia 76ers,0,39.07,11,6,7,0,2,3,1.375,1.375,.750,0.0,16.8,10.2,18.8,0.0,3.7,11.0,108,124,0.9
42,Kevin Durant,Brooklyn Nets,Philadelphia 76ers,0,36.46,20,5,5,0,2,0,.672,.643,.071,0.0,12.8,7.8,20.2,0.0,3.9,23.2,115,127,-0.9
43,Ben Simmons,Brooklyn Nets,Philadelphia 76ers,0,32.23,11,11,7,3,3,0,.571,.571,.000,9.0,14.5,12.4,42.8,4.8,6.6,18.6,121,113,9.7
44,Kyrie Irving,Brooklyn Nets,Philadelphia 76ers,0,30.32,23,2,2,1,2,2,.624,.611,.444,0.0,6.2,3.7,11.1,1.7,4.7,31.9,106,126,1.3
45,Nic Claxton,Brooklyn Nets,Philadelphia 76ers,0,21.16,12,0,4,0,3,0,.857,.857,.000,0.0,17.7,10.7,0.0,0.0,10.1,15.7,160,120,2.6
46,Seth Curry,Brooklyn Nets,Philadelphia 76ers,0,23.50,14,2,2,1,1,2,.543,.500,.500,0.0,7.9,4.8,11.9,2.2,3.0,27.8,102,125,-2.9
47,Joe Harris,Brooklyn Nets,Philadelphia 76ers,0,23.02,3,0,2,0,0,1,.188,.188,.875,0.0,8.2,5.0,0.0,0.0,0.0,18.6,34,131,-22.9
48,Patty Mills,Brooklyn Nets,Philadelphia 76ers,0,13.15,3,2,1,0,0,1,.500,.500,1.000,11.0,0.0,4.3,17.9,0.0,0.0,10.8,130,136,-6.5
49,Markieff Morris,Brooklyn Nets,Philadelphia 76ers,0,4.07,0,0,1,0,0,0,,,,0.0,22.9,13.9,0.0,0.0,0.0,0.0,0,123,-8.5
50,Edmond Sumner,Brooklyn Nets,Philadelphia 76ers,0,3.08,7,0,0,0,0,0,1.017,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,52.3,206,136,37.0
51,David Duke Jr.,Brooklyn Nets,Philadelphia 76ers,0,3.08,2,2,2,0,0,0,.291,.333,.000,0.0,60.1,36.5,100.0,0.0,0.0,52.3,87,100,-7.3
52,Kessler Edwards,Brooklyn Nets,Philadelphia 76ers,0,3.08,0,0,0,0,0,0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0,136,-25.3
53,Day'Ron Sharpe,Brooklyn Nets,Philadelphia 76ers,0,3.08,0,0,1,0,0,0,,,,46.4,0.0,18.2,0.0,0.0,0.0,0.0,218,135,-19.6
54,Cam Thomas,Brooklyn Nets,Philadelphia 76ers,0,3.08,0,1,1,0,0,0,,,,0.0,30.0,18.2,34.8,0.0,0.0,0.0,220,118,2.2
55,P.J. Tucker,Philadelphia 76ers,Brooklyn Nets,1,37.04,0,3,5,3,0,0,.000,.000,.333,7.6,7.8,7.7,9.0,4.2,0.0,6.8,69,111,-5.2
56,Shake Milton,Philadelphia 76ers,Brooklyn Nets,1,36.25,16,5,6,0,0,2,.571,.571,.214,2.6,20.0,9.4,19.5,0.0,0.0,17.2,134,119,-0.2
57,Tobias Harris,Philadelphia 76ers,Brooklyn Nets,1,33.45,24,3,6,0,0,1,.527,.500,.143,2.8,21.5,10.2,14.8,0.0,0.0,31.8,110,118,-4.4
58,De'Anthony Melton,Philadelphia 76ers,Brooklyn Nets,1,32.09,22,4,4,3,1,6,.652,.625,.688,8.8,4.5,7.1,18.3,4.8,2.9,24.5,141,107,13.1
59,Montrezl Harrell,Philadelphia 76ers,Brooklyn Nets,1,15.45,6,0,7,0,0,0,.338,.250,.000,35.9,9.2,25.4,0.0,0.0,0.0,26.2,102,119,-14.6
60,Paul Reed,Philadelphia 76ers,Brooklyn Nets,1,31.13,19,0,10,3,2,0,.816,.778,.000,15.1,23.3,18.3,0.0,4.9,5.9,18.2,150,102,8.9
61,Furkan Korkmaz,Philadelphia 76ers,Brooklyn Nets,1,20.40,9,1,4,0,0,2,.455,.444,.444,4.6,21.1,11.1,6.4,0.0,0.0,19.9,119,119,-3.8
62,Georges Niang,Philadelphia 76ers,Brooklyn Nets,1,17.43,16,2,5,0,1,4,.727,.727,.455,0.0,41.1,16.1,20.3,0.0,5.2,25.9,166,112,16.6
