,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Tyler Herro,Miami Heat,Charlotte Hornets,0,40.53,33,5,7,1,1,6,.633,.565,.522,2.7,15.3,9.1,29.0,1.2,2.1,29.7,121,107,10.3
1,Jimmy Butler,Miami Heat,Charlotte Hornets,0,33.26,28,6,3,1,0,0,.833,.750,.000,3.3,6.2,4.8,36.8,1.4,0.0,25.6,152,110,12.2
2,Bam Adebayo,Miami Heat,Charlotte Hornets,0,31.17,14,4,6,2,0,0,.457,.429,.000,7.0,13.3,10.2,26.9,3.0,0.0,24.0,94,105,-2.0
3,Gabe Vincent,Miami Heat,Charlotte Hornets,0,26.46,5,2,3,0,0,1,.500,.500,.800,0.0,11.7,6.0,12.6,0.0,0.0,12.9,65,112,-11.0
4,Kevin Love,Miami Heat,Charlotte Hornets,0,26.10,13,2,13,0,1,3,.547,.500,.818,0.0,51.8,26.5,14.9,0.0,3.2,19.6,112,98,6.9
5,Victor Oladipo,Miami Heat,Charlotte Hornets,0,21.14,0,1,0,0,0,0,.000,.000,.800,0.0,0.0,0.0,7.1,0.0,0.0,14.3,9,115,-21.9
6,Caleb Martin,Miami Heat,Charlotte Hornets,0,21.12,6,1,3,2,0,1,.436,.417,.500,0.0,14.8,7.5,8.2,4.5,0.0,18.1,69,101,-3.6
7,Max Strus,Miami Heat,Charlotte Hornets,0,18.41,0,2,4,0,0,0,.000,.000,1.000,5.8,16.8,11.4,16.1,0.0,0.0,9.3,43,110,-11.5
8,Cody Zeller,Miami Heat,Charlotte Hornets,0,14.49,4,0,3,1,1,0,.500,.500,.000,14.7,7.0,10.8,0.0,3.2,5.7,14.6,92,102,-6.7
9,Duncan Robinson,Miami Heat,Charlotte Hornets,0,5.32,0,1,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,27.1,0.0,0.0,7.8,50,115,-10.4
10,LaMelo Ball,Charlotte Hornets,Miami Heat,1,39.53,19,13,7,0,0,5,.393,.386,.727,2.6,16.4,9.4,50.8,0.0,0.0,32.7,83,107,-3.3
11,Terry Rozier,Charlotte Hornets,Miami Heat,1,35.04,14,2,0,2,0,2,.397,.267,.533,0.0,0.0,0.0,8.1,2.7,0.0,23.4,84,105,-6.3
12,Gordon Hayward,Charlotte Hornets,Miami Heat,1,30.09,21,2,3,1,0,1,.648,.607,.143,0.0,10.9,5.3,12.6,1.6,0.0,25.2,119,105,1.7
13,Mark Williams,Charlotte Hornets,Miami Heat,1,28.58,18,0,20,1,1,0,.750,.750,.000,25.2,49.0,36.8,0.0,1.6,3.8,18.8,148,94,8.4
14,JT Thor,Charlotte Hornets,Miami Heat,1,25.33,0,1,1,1,0,0,.000,.000,.250,4.1,0.0,2.1,4.9,1.9,0.0,6.5,34,107,-7.7
15,Dennis Smith Jr.,Charlotte Hornets,Miami Heat,1,28.16,15,2,2,3,0,1,.856,.786,.286,0.0,7.7,3.8,11.5,5.0,0.0,15.9,141,98,7.1
16,Kelly Oubre Jr.,Charlotte Hornets,Miami Heat,1,22.06,15,0,8,0,0,1,.615,.550,.200,4.7,34.6,19.3,0.0,0.0,0.0,25.0,119,103,1.3
17,Nick Richards,Charlotte Hornets,Miami Heat,1,19.02,4,0,7,0,1,0,.500,.500,.000,5.5,34.4,19.6,0.0,0.0,5.7,8.8,114,100,-1.7
18,Kai Jones,Charlotte Hornets,Miami Heat,1,10.59,2,0,0,2,0,0,1.136,,,0.0,0.0,0.0,0.0,8.6,0.0,3.3,250,91,6.5
