,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Shai Gilgeous-Alexander,Oklahoma City Thunder,Atlanta Hawks,0,34.47,35,5,6,2,0,0,.612,.455,.136,0.0,15.9,8.0,23.6,2.6,0.0,39.3,112,105,2.0
1,Luguentz Dort,Oklahoma City Thunder,Atlanta Hawks,0,31.49,11,2,10,0,1,1,.326,.281,.375,5.9,23.2,14.6,8.2,0.0,2.4,24.7,72,107,-12.3
2,Jalen Williams,Oklahoma City Thunder,Atlanta Hawks,0,31.18,12,1,7,0,1,0,.600,.600,.100,3.0,17.7,10.4,4.5,0.0,2.4,12.6,130,109,-1.2
3,Jeremiah Robinson-Earl,Oklahoma City Thunder,Atlanta Hawks,0,28.40,10,0,6,0,0,2,.833,.833,.333,13.1,6.4,9.8,0.0,0.0,0.0,11.0,129,115,-1.8
4,Josh Giddey,Oklahoma City Thunder,Atlanta Hawks,0,27.54,17,4,5,1,1,2,.599,.500,.333,0.0,16.5,8.4,20.0,1.6,2.7,21.5,128,106,6.5
5,Ousmane Dieng,Oklahoma City Thunder,Atlanta Hawks,0,18.35,15,1,5,1,0,3,.938,.938,.500,10.1,14.9,12.5,9.4,2.4,0.0,21.2,139,106,11.6
6,Tre Mann,Oklahoma City Thunder,Atlanta Hawks,0,16.01,4,1,1,1,1,0,.333,.333,.500,0.0,5.8,2.9,8.1,2.8,4.7,14.8,82,106,-3.5
7,Mike Muscala,Oklahoma City Thunder,Atlanta Hawks,0,14.01,5,3,2,1,0,1,.833,.833,.667,0.0,13.2,6.6,28.4,3.2,0.0,8.5,183,105,13.6
8,Aaron Wiggins,Oklahoma City Thunder,Atlanta Hawks,0,13.23,1,3,4,0,0,0,.174,.000,.500,28.1,0.0,13.9,25.0,0.0,0.0,8.5,130,118,1.2
9,Aleksej Pokusevski,Oklahoma City Thunder,Atlanta Hawks,0,13.04,2,3,2,0,0,0,.167,.167,.667,7.2,7.1,7.1,28.0,0.0,0.0,21.2,64,115,-13.0
10,Isaiah Joe,Oklahoma City Thunder,Atlanta Hawks,0,10.28,9,2,1,2,0,3,1.125,1.125,1.000,0.0,8.8,4.5,31.4,8.7,0.0,18.9,165,95,28.4
11,Dejounte Murray,Atlanta Hawks,Oklahoma City Thunder,1,38.25,24,3,6,2,2,3,.538,.548,.238,7.2,7.3,7.3,11.9,2.4,4.1,24.8,107,113,4.2
12,Trae Young,Atlanta Hawks,Oklahoma City Thunder,1,36.40,23,10,3,0,0,1,.482,.342,.368,0.0,7.7,3.8,36.2,0.0,0.0,28.6,108,121,-1.8
13,Clint Capela,Atlanta Hawks,Oklahoma City Thunder,1,30.24,14,0,16,0,2,0,.700,.700,.000,21.3,27.9,24.5,0.0,0.0,5.2,17.3,108,110,-1.8
14,AJ Griffin,Atlanta Hawks,Oklahoma City Thunder,1,30.19,11,2,4,3,0,3,.367,.367,.600,3.0,9.3,6.1,8.4,4.5,0.0,19.9,88,110,-1.6
15,Jalen Johnson,Atlanta Hawks,Oklahoma City Thunder,1,29.29,7,3,9,0,0,1,.438,.438,.375,9.4,19.2,14.2,12.5,0.0,0.0,11.5,110,117,-2.8
16,Jarrett Culver,Atlanta Hawks,Oklahoma City Thunder,1,23.41,9,1,5,1,0,0,.699,.667,.167,0.0,19.9,9.8,5.6,1.9,0.0,11.8,126,112,-1.4
17,Bogdan Bogdanović,Atlanta Hawks,Oklahoma City Thunder,1,22.27,17,1,3,1,0,5,.654,.654,.769,0.0,12.6,6.2,6.9,2.0,0.0,23.5,127,114,9.5
18,Onyeka Okongwu,Atlanta Hawks,Oklahoma City Thunder,1,17.36,9,1,8,0,0,0,.654,.667,.000,15.7,26.7,21.2,8.2,0.0,0.0,21.1,99,114,-4.3
19,Vit Krejci,Atlanta Hawks,Oklahoma City Thunder,1,10.59,0,3,0,0,0,0,.000,.000,.750,0.0,0.0,0.0,29.8,0.0,0.0,13.7,49,123,-10.9
20,Reggie Jackson,Los Angeles Clippers,Charlotte Hornets,0,31.56,13,2,2,0,0,3,.500,.500,.538,3.1,3.1,3.1,8.0,0.0,0.0,19.7,96,125,-8.9
21,Marcus Morris,Los Angeles Clippers,Charlotte Hornets,0,30.20,12,3,5,1,0,2,.500,.500,.667,3.3,13.2,8.2,12.8,1.6,0.0,16.6,118,117,-2.6
22,Ivica Zubac,Los Angeles Clippers,Charlotte Hornets,0,29.13,9,0,8,0,2,0,.726,.750,.000,13.7,13.7,13.7,0.0,0.0,5.1,11.8,123,118,-4.5
23,Paul George,Los Angeles Clippers,Charlotte Hornets,0,27.58,19,7,3,0,0,2,.615,.600,.267,3.6,7.2,5.4,38.4,0.0,0.0,26.2,126,124,3.9
24,Kawhi Leonard,Los Angeles Clippers,Charlotte Hornets,0,27.58,16,2,6,0,0,0,.504,.467,.200,3.6,17.9,10.7,10.4,0.0,0.0,25.4,107,120,-7.4
25,John Wall,Los Angeles Clippers,Charlotte Hornets,0,26.47,12,12,5,1,1,1,.384,.346,.231,0.0,18.7,9.3,56.8,1.8,2.8,29.2,99,114,-0.7
26,Nicolas Batum,Los Angeles Clippers,Charlotte Hornets,0,20.24,13,1,5,2,0,4,.888,1.000,1.000,0.0,24.5,12.3,6.6,4.7,0.0,15.1,163,107,15.9
27,Luke Kennard,Los Angeles Clippers,Charlotte Hornets,0,20.02,9,2,2,0,0,2,.827,.800,.600,0.0,10.0,5.0,12.7,0.0,0.0,11.4,173,123,4.5
28,Terance Mann,Los Angeles Clippers,Charlotte Hornets,0,15.22,8,1,4,0,1,1,.633,.500,.400,19.5,6.5,13.0,8.1,0.0,4.9,20.0,134,120,0.3
29,Moses Brown,Los Angeles Clippers,Charlotte Hornets,0,10.00,8,0,7,0,1,0,.800,.800,.000,20.0,50.0,35.0,0.0,0.0,7.5,25.2,130,104,6.8
30,Kelly Oubre Jr.,Charlotte Hornets,Los Angeles Clippers,1,40.00,28,2,7,0,0,4,.546,.522,.435,10.0,7.5,8.8,6.9,0.0,0.0,27.7,120,127,-1.9
31,Terry Rozier,Charlotte Hornets,Los Angeles Clippers,1,37.30,22,8,5,2,0,3,.463,.432,.364,2.7,10.7,6.7,27.9,2.6,0.0,28.6,107,120,-1.1
32,P.J. Washington,Charlotte Hornets,Los Angeles Clippers,1,34.15,26,4,4,1,1,4,.619,.619,.476,0.0,11.7,5.8,17.7,1.4,2.5,27.9,118,121,4.6
33,Jalen McDaniels,Charlotte Hornets,Los Angeles Clippers,1,34.15,9,6,4,3,0,0,.483,.375,.500,0.0,11.7,5.8,19.6,4.2,0.0,11.3,131,116,0.7
34,Mason Plumlee,Charlotte Hornets,Los Angeles Clippers,1,27.53,8,4,12,0,0,0,.820,1.000,.000,7.2,35.9,21.5,17.2,0.0,0.0,8.8,146,117,-0.6
35,Nick Richards,Charlotte Hornets,Los Angeles Clippers,1,20.07,11,2,10,0,0,0,.799,.833,.000,19.9,29.8,24.9,13.6,0.0,0.0,14.2,176,119,3.7
36,Bryce McGowens,Charlotte Hornets,Los Angeles Clippers,1,16.48,6,0,1,1,1,0,.600,.600,.000,0.0,6.0,3.0,0.0,2.9,5.0,12.4,122,117,-2.9
37,Théo Maledon,Charlotte Hornets,Los Angeles Clippers,1,15.27,5,2,1,1,1,1,.357,.357,.286,0.0,6.5,3.2,15.2,3.1,5.5,24.2,69,116,-10.7
38,Kai Jones,Charlotte Hornets,Los Angeles Clippers,1,13.45,2,1,5,0,1,0,.500,.500,.000,21.8,14.5,18.2,8.0,0.0,6.1,12.1,90,120,-10.0
39,Cameron Payne,Phoenix Suns,Dallas Mavericks,0,33.36,14,10,6,0,0,2,.394,.313,.563,3.2,18.8,10.5,41.7,0.0,0.0,23.6,111,139,-4.2
40,Devin Booker,Phoenix Suns,Dallas Mavericks,0,30.20,11,5,2,0,0,1,.396,.346,.154,0.0,8.3,3.9,23.5,0.0,0.0,20.8,98,141,-10.8
41,Mikal Bridges,Phoenix Suns,Dallas Mavericks,0,29.35,13,2,2,0,0,2,.528,.455,.545,0.0,8.5,4.0,9.7,0.0,0.0,19.1,111,141,-6.4
