,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Bam Adebayo,Miami Heat,Denver Nuggets,0,39.58,26,5,13,0,0,0,.520,.520,.040,9.6,28.4,17.7,25.7,0.0,0.0,29.8,113,117,4.5
1,Jimmy Butler,Miami Heat,Denver Nuggets,0,38.02,13,7,7,1,1,1,.464,.464,.143,7.6,13.3,10.0,28.1,1.4,2.4,18.0,112,114,3.1
2,Gabe Vincent,Miami Heat,Denver Nuggets,0,37.43,19,5,2,0,1,5,.679,.679,.714,2.5,3.3,2.9,21.1,0.0,2.4,18.2,132,118,7.5
3,Caleb Martin,Miami Heat,Denver Nuggets,0,24.34,3,0,4,1,1,1,.214,.214,.286,3.9,15.4,8.9,0.0,2.1,3.8,13.0,56,110,-9.5
4,Max Strus,Miami Heat,Denver Nuggets,0,21.01,0,3,5,0,0,0,.000,.000,.900,0.0,30.1,13.0,17.6,0.0,0.0,21.8,21,117,-19.3
5,Kyle Lowry,Miami Heat,Denver Nuggets,0,25.35,11,5,5,1,0,3,.688,.688,.750,0.0,24.7,10.7,29.8,2.1,0.0,17.9,117,113,6.6
6,Haywood Highsmith,Miami Heat,Denver Nuggets,0,23.24,18,0,2,2,1,2,.827,.800,.400,4.1,5.4,4.7,0.0,4.5,3.9,23.2,142,107,14.6
7,Duncan Robinson,Miami Heat,Denver Nuggets,0,21.09,3,1,1,0,0,1,.250,.250,.833,0.0,6.0,2.6,6.2,0.0,0.0,15.1,52,120,-14.6
8,Cody Zeller,Miami Heat,Denver Nuggets,0,7.30,0,0,3,0,0,0,.000,.000,.000,12.8,33.7,21.8,0.0,0.0,0.0,12.2,30,116,-20.6
9,Nikola Jović,Miami Heat,Denver Nuggets,0,0.32,0,0,1,0,0,0,.000,.000,.000,0.0,100.0,100.0,0.0,0.0,0.0,85.8,0,87,-62.9
10,Omer Yurtseven,Miami Heat,Denver Nuggets,0,0.32,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,121,-10.2
11,Jamal Murray,Denver Nuggets,Miami Heat,1,44.04,26,10,6,1,0,2,.568,.545,.318,2.9,10.9,7.4,38.9,1.2,0.0,28.8,113,105,3.6
12,Michael Porter Jr.,Denver Nuggets,Miami Heat,1,43.04,14,1,13,0,2,2,.415,.375,.688,5.9,24.5,16.5,3.2,0.0,3.9,19.2,93,100,-2.9
13,Nikola Jokić,Denver Nuggets,Miami Heat,1,40.27,27,14,10,1,1,1,.781,.708,.167,0.0,23.7,13.5,54.5,1.3,2.1,23.4,156,98,22.0
14,Kentavious Caldwell-Pope,Denver Nuggets,Miami Heat,1,36.27,7,0,3,1,0,1,.394,.438,.375,3.5,5.3,4.5,0.0,1.4,0.0,13.3,73,107,-8.5
15,Aaron Gordon,Denver Nuggets,Miami Heat,1,36.05,16,1,6,0,1,0,.735,.700,.100,7.0,10.6,9.1,4.3,0.0,2.3,14.8,151,106,3.6
16,Bruce Brown,Denver Nuggets,Miami Heat,1,20.45,10,2,5,1,0,2,.714,.714,.429,0.0,23.1,13.1,15.0,2.5,0.0,23.7,91,97,1.9
17,Jeff Green,Denver Nuggets,Miami Heat,1,10.57,4,0,1,0,0,0,.667,.667,.000,0.0,8.8,5.0,0.0,0.0,0.0,13.4,123,109,-1.9
18,Christian Braun,Denver Nuggets,Miami Heat,1,8.11,0,1,1,0,0,0,.000,.000,.000,0.0,11.7,6.7,14.7,0.0,0.0,12.0,28,107,-16.5
