,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Killian Hayes,Detroit Pistons,Atlanta Hawks,0,31.25,17,5,5,2,0,1,.781,.750,.300,0.0,18.2,8.4,29.0,3.0,0.0,15.5,151,124,6.4
1,Bojan Bogdanović,Detroit Pistons,Atlanta Hawks,0,30.20,23,1,3,1,0,2,.518,.450,.350,3.2,7.5,5.2,6.5,1.5,0.0,34.2,96,129,-2.9
2,Jaden Ivey,Detroit Pistons,Atlanta Hawks,0,28.20,15,4,2,1,0,1,.463,.393,.214,0.0,8.1,3.7,23.8,1.6,0.0,23.5,107,128,-2.6
3,Jalen Duren,Detroit Pistons,Atlanta Hawks,0,28.11,13,0,8,0,1,0,.742,.714,.000,10.4,20.3,15.0,0.0,0.0,2.9,14.2,141,128,-0.2
4,Isaiah Stewart,Detroit Pistons,Atlanta Hawks,0,27.57,7,3,4,0,0,2,.444,.429,.571,3.5,12.3,7.5,15.3,0.0,0.0,14.5,87,131,-4.5
5,Saddiq Bey,Detroit Pistons,Atlanta Hawks,0,21.18,6,0,3,0,1,0,.444,.200,.400,4.6,10.7,7.4,0.0,0.0,3.9,15.0,90,128,-6.9
6,Alec Burks,Detroit Pistons,Atlanta Hawks,0,20.38,7,1,3,0,0,2,.478,.500,.667,0.0,16.6,7.7,7.2,0.0,0.0,22.6,62,131,-12.8
7,Marvin Bagley III,Detroit Pistons,Atlanta Hawks,0,19.49,4,0,6,0,1,0,.400,.400,.400,9.9,23.1,16.0,0.0,0.0,4.2,12.4,83,126,-8.4
8,Kevin Knox,Detroit Pistons,Atlanta Hawks,0,16.25,5,0,4,0,0,1,.278,.278,.667,0.0,27.8,12.9,0.0,0.0,0.0,22.5,59,129,-15.5
9,Hamidou Diallo,Detroit Pistons,Atlanta Hawks,0,9.41,6,1,4,3,0,0,.521,.500,.000,10.1,35.4,21.8,18.3,14.4,0.0,28.7,101,95,14.3
10,Cory Joseph,Detroit Pistons,Atlanta Hawks,0,5.56,2,2,1,0,0,0,.333,.333,.667,0.0,19.3,8.9,56.0,0.0,0.0,20.8,96,130,-6.0
11,Dejounte Murray,Atlanta Hawks,Detroit Pistons,1,36.35,26,5,3,4,0,3,.658,.639,.444,0.0,8.0,4.3,18.3,5.1,0.0,24.6,131,99,7.3
12,Trae Young,Atlanta Hawks,Detroit Pistons,1,31.05,26,13,2,2,0,3,.702,.700,.467,0.0,6.3,3.4,57.2,3.0,0.0,27.3,151,104,15.3
13,John Collins,Atlanta Hawks,Detroit Pistons,1,29.10,8,3,12,0,3,0,.400,.400,.100,11.8,30.2,21.7,11.6,0.0,8.7,14.9,112,99,0.2
14,De'Andre Hunter,Atlanta Hawks,Detroit Pistons,1,26.41,9,1,5,1,0,1,.450,.450,.300,0.0,18.4,9.9,4.3,1.7,0.0,16.3,95,103,-7.8
15,Clint Capela,Atlanta Hawks,Detroit Pistons,1,24.39,10,0,10,1,2,0,.850,.800,.000,13.9,27.8,21.4,0.0,1.9,6.8,15.6,119,96,-1.7
16,Bogdan Bogdanović,Atlanta Hawks,Detroit Pistons,1,33.55,19,2,1,1,1,3,.503,.472,.611,0.0,2.9,1.6,7.2,1.4,2.5,24.2,106,107,-3.9
