,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Anfernee Simons,Portland Trail Blazers,Dallas Mavericks,0,39.22,24,2,7,0,0,5,.575,.575,.550,0.0,21.9,10.2,9.7,0.0,0.0,26.0,109,127,-2.1
1,Jerami Grant,Portland Trail Blazers,Dallas Mavericks,0,39.00,37,2,6,0,2,5,.751,.705,.409,5.5,12.6,8.8,12.3,0.0,6.5,30.5,144,125,13.1
2,Damian Lillard,Portland Trail Blazers,Dallas Mavericks,0,37.41,29,12,7,1,0,2,.618,.438,.438,5.7,16.3,10.6,53.9,1.4,0.0,33.8,127,125,8.5
3,Josh Hart,Portland Trail Blazers,Dallas Mavericks,0,36.17,2,3,9,1,0,0,.086,.000,.222,11.8,17.0,14.2,11.0,1.4,0.0,15.6,57,124,-13.2
4,Drew Eubanks,Portland Trail Blazers,Dallas Mavericks,0,33.29,2,0,8,2,0,0,.500,.500,.000,6.4,22.1,13.7,0.0,3.0,0.0,2.7,142,120,-4.4
5,Shaedon Sharpe,Portland Trail Blazers,Dallas Mavericks,0,19.16,5,0,1,0,0,1,.833,.833,.667,0.0,6.4,3.0,0.0,0.0,0.0,9.3,110,129,-4.7
6,Nassir Little,Portland Trail Blazers,Dallas Mavericks,0,14.31,4,0,1,1,0,0,.667,.667,.000,0.0,8.5,3.9,0.0,3.5,0.0,9.2,133,121,1.1
7,Trendon Watford,Portland Trail Blazers,Dallas Mavericks,0,12.23,4,0,1,1,0,0,.667,.667,.000,0.0,9.9,4.6,0.0,4.1,0.0,14.4,91,119,-9.8
8,Jabari Walker,Portland Trail Blazers,Dallas Mavericks,0,8.01,5,1,4,0,0,0,.665,.500,.000,26.6,30.7,28.5,20.0,0.0,0.0,21.0,165,126,11.6
9,Luka Dončić,Dallas Mavericks,Portland Trail Blazers,1,37.41,42,10,13,2,1,1,.702,.614,.227,9.8,28.3,19.7,52.1,2.7,2.6,39.3,149,111,21.4
10,Dorian Finney-Smith,Dallas Mavericks,Portland Trail Blazers,1,33.45,6,1,5,0,0,2,.429,.429,.857,0.0,15.8,8.5,3.7,0.0,0.0,11.0,79,123,-7.6
