,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Kevin Durant,Brooklyn Nets,Chicago Bulls,0,38.29,44,5,4,1,2,5,.847,.795,.455,0.0,14.3,6.2,26.8,1.2,4.1,32.8,149,119,20.0
1,Kyrie Irving,Brooklyn Nets,Chicago Bulls,0,37.54,25,8,4,2,1,1,.485,.438,.333,2.8,10.9,6.3,34.5,2.5,2.1,31.9,103,118,2.8
2,Royce O'Neale,Brooklyn Nets,Chicago Bulls,0,34.44,0,3,4,1,0,0,.000,.000,.889,0.0,15.8,6.9,9.9,1.4,0.0,11.3,22,122,-14.8
3,Nic Claxton,Brooklyn Nets,Chicago Bulls,0,33.12,11,2,6,1,3,0,.506,.500,.000,9.6,12.4,10.8,8.3,1.4,7.1,15.6,108,116,-3.0
4,Ben Simmons,Brooklyn Nets,Chicago Bulls,0,25.49,7,2,9,3,0,0,.518,.600,.000,0.0,47.8,20.9,10.2,5.5,0.0,18.1,67,109,-7.1
5,Seth Curry,Brooklyn Nets,Chicago Bulls,0,26.59,22,2,1,1,1,6,1.000,1.000,.636,0.0,5.1,2.2,12.8,1.7,2.9,17.8,184,120,18.9
6,Joe Harris,Brooklyn Nets,Chicago Bulls,0,18.35,2,0,2,0,0,0,.200,.200,.400,0.0,14.8,6.5,0.0,0.0,0.0,11.7,41,125,-16.0
7,T.J. Warren,Brooklyn Nets,Chicago Bulls,0,14.06,0,1,3,0,0,0,.000,.000,.500,0.0,29.2,12.8,8.1,0.0,0.0,6.2,29,124,-12.6
8,Yuta Watanabe,Brooklyn Nets,Chicago Bulls,0,6.03,1,1,1,0,0,0,.174,.000,.500,17.6,0.0,9.9,18.9,0.0,0.0,20.7,76,127,-22.5
9,Edmond Sumner,Brooklyn Nets,Chicago Bulls,0,4.05,0,0,0,0,0,0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0,127,-19.2
10,Patrick Williams,Chicago Bulls,Brooklyn Nets,1,37.44,22,2,7,2,0,3,.993,.938,.500,0.0,19.8,11.1,7.2,2.5,0.0,15.3,167,109,9.0
11,Nikola Vučević,Chicago Bulls,Brooklyn Nets,1,35.52,21,3,13,0,2,1,.763,.708,.250,7.6,32.7,21.7,12.4,0.0,5.0,20.6,132,109,5.5
12,Zach LaVine,Chicago Bulls,Brooklyn Nets,1,35.50,13,4,5,0,2,1,.492,.409,.364,3.8,11.9,8.4,14.2,0.0,5.0,18.7,103,111,-2.1
13,DeMar DeRozan,Chicago Bulls,Brooklyn Nets,1,35.21,22,3,7,1,1,0,.486,.400,.050,0.0,21.1,11.9,12.7,1.3,2.5,29.5,103,109,-3.0
14,Ayo Dosunmu,Chicago Bulls,Brooklyn Nets,1,34.20,17,1,7,2,1,1,.571,.536,.214,12.0,12.4,12.2,4.2,2.7,2.6,21.7,112,107,-0.1
15,Coby White,Chicago Bulls,Brooklyn Nets,1,28.12,10,1,2,1,0,2,.727,.667,.667,0.0,7.6,4.3,4.5,1.7,0.0,10.8,150,112,1.6
16,Goran Dragić,Chicago Bulls,Brooklyn Nets,1,17.06,6,6,3,0,0,0,.500,.500,.167,0.0,18.7,10.5,48.7,0.0,0.0,20.6,103,115,-1.4
17,Derrick Jones Jr.,Chicago Bulls,Brooklyn Nets,1,12.52,8,0,2,1,1,0,.926,1.000,.000,0.0,16.6,9.3,0.0,3.7,6.9,21.7,114,100,0.9
18,Alex Caruso,Chicago Bulls,Brooklyn Nets,1,2.41,2,1,0,0,0,0,1.000,1.000,.000,0.0,0.0,0.0,71.2,0.0,0.0,32.9,110,117,2.6
19,Steven Adams,Memphis Grizzlies,Charlotte Hornets,0,27.12,9,2,15,1,2,0,.446,.429,.000,15.7,33.5,25.7,8.5,1.6,6.3,17.2,100,92,-0.6
20,Ja Morant,Memphis Grizzlies,Charlotte Hornets,0,26.40,23,8,1,2,0,2,.586,.529,.294,0.0,3.1,1.7,44.2,3.3,0.0,29.9,129,102,10.5
21,Desmond Bane,Memphis Grizzlies,Charlotte Hornets,0,26.07,19,4,11,1,0,2,.563,.563,.375,0.0,34.9,19.6,22.8,1.7,0.0,27.9,108,96,2.0
22,Dillon Brooks,Memphis Grizzlies,Charlotte Hornets,0,25.22,18,0,2,1,1,1,.738,.650,.400,0.0,6.5,3.7,0.0,1.8,3.4,21.6,125,102,2.0
23,Jaren Jackson Jr.,Memphis Grizzlies,Charlotte Hornets,0,24.05,17,1,8,0,3,1,.697,.650,.300,4.4,24.1,15.5,5.7,0.0,10.7,21.2,134,96,5.8
24,Xavier Tillman Sr.,Memphis Grizzlies,Charlotte Hornets,0,20.47,10,2,6,2,1,0,.556,.556,.111,10.3,15.9,13.5,13.0,4.3,4.1,16.7,129,93,7.2
25,Santi Aldama,Memphis Grizzlies,Charlotte Hornets,0,20.11,8,2,3,0,1,0,.581,.500,.500,0.0,12.3,6.9,11.9,0.0,4.2,13.2,132,104,1.1
26,David Roddy,Memphis Grizzlies,Charlotte Hornets,0,19.07,9,1,3,0,0,0,.781,.750,.250,0.0,13.0,7.3,6.4,0.0,0.0,11.6,165,107,2.9
27,John Konchar,Memphis Grizzlies,Charlotte Hornets,0,18.49,2,2,2,2,0,0,1.000,1.000,.000,0.0,8.8,5.0,11.5,4.7,0.0,4.1,113,97,2.6
28,Tyus Jones,Memphis Grizzlies,Charlotte Hornets,0,14.46,8,4,0,1,0,2,.508,.429,.857,0.0,0.0,0.0,32.1,3.0,0.0,20.6,128,104,5.7
29,Ziaire Williams,Memphis Grizzlies,Charlotte Hornets,0,6.34,5,0,6,0,0,1,.425,.300,.200,48.7,37.8,42.6,0.0,0.0,0.0,58.1,70,99,-32.7
30,Kennedy Chandler,Memphis Grizzlies,Charlotte Hornets,0,6.34,3,1,2,0,0,0,.521,.500,.000,16.2,12.6,14.2,18.4,0.0,0.0,22.8,99,107,-4.8
31,Vince Williams Jr.,Memphis Grizzlies,Charlotte Hornets,0,3.44,0,1,0,0,0,0,,,,0.0,0.0,0.0,27.4,0.0,0.0,0.0,219,111,2.7
32,LaMelo Ball,Charlotte Hornets,Memphis Grizzlies,1,35.00,23,12,4,1,0,4,.456,.391,.565,2.4,9.1,5.3,57.9,1.3,0.0,30.8,108,126,3.8
33,P.J. Washington,Charlotte Hornets,Memphis Grizzlies,1,34.16,15,2,1,1,2,2,.504,.500,.500,2.4,0.0,1.4,9.5,1.3,4.4,17.9,106,124,-2.4
34,Terry Rozier,Charlotte Hornets,Memphis Grizzlies,1,28.38,21,4,3,2,0,3,.531,.472,.500,5.8,3.7,4.9,25.5,3.1,0.0,29.9,111,123,2.5
35,Jalen McDaniels,Charlotte Hornets,Memphis Grizzlies,1,27.24,16,0,7,2,2,1,.627,.591,.455,0.0,27.3,11.9,0.0,3.2,5.5,23.7,94,114,0.0
36,Mason Plumlee,Charlotte Hornets,Memphis Grizzlies,1,23.06,7,1,10,0,2,0,1.054,1.000,.000,7.2,36.9,20.2,6.1,0.0,6.5,7.7,171,118,-1.6
37,Dennis Smith Jr.,Charlotte Hornets,Memphis Grizzlies,1,22.35,7,3,2,2,0,0,.394,.375,.125,0.0,9.4,4.1,20.2,3.9,0.0,19.8,74,120,-8.9
38,Cody Martin,Charlotte Hornets,Memphis Grizzlies,1,21.01,4,2,4,1,0,0,.286,.286,.286,7.9,10.2,8.9,13.7,2.1,0.0,15.7,74,124,-9.0
39,Mark Williams,Charlotte Hornets,Memphis Grizzlies,1,20.13,2,0,8,1,1,0,.200,.200,.000,4.1,36.9,18.4,0.0,2.2,3.7,14.3,38,115,-15.7
40,JT Thor,Charlotte Hornets,Memphis Grizzlies,1,9.03,3,0,2,0,0,1,1.500,1.500,1.000,0.0,23.6,10.3,0.0,0.0,0.0,4.6,300,125,0.7
41,Nick Richards,Charlotte Hornets,Memphis Grizzlies,1,4.41,4,0,2,0,0,0,1.064,1.000,.000,17.7,22.8,19.9,0.0,0.0,0.0,16.5,229,123,1.1
42,Bryce McGowens,Charlotte Hornets,Memphis Grizzlies,1,4.41,3,1,0,0,0,0,.521,.500,.000,0.0,0.0,0.0,36.9,0.0,0.0,34.1,85,131,-8.8
43,Kai Jones,Charlotte Hornets,Memphis Grizzlies,1,4.41,2,0,1,0,1,0,.500,.500,.000,0.0,22.8,10.0,0.0,0.0,16.0,17.6,94,115,0.2
44,James Bouknight,Charlotte Hornets,Memphis Grizzlies,1,4.41,0,0,0,1,0,0,,,,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0,111,1.3
45,Chris Paul,Phoenix Suns,Cleveland Cavaliers,0,40.08,25,8,4,2,0,3,.666,.618,.294,0.0,10.0,5.0,45.1,2.6,0.0,23.2,134,98,11.7
46,Deandre Ayton,Phoenix Suns,Cleveland Cavaliers,0,36.40,15,1,18,1,0,0,.582,.583,.083,5.6,43.6,24.8,5.7,1.4,0.0,20.4,93,92,0.0
47,Landry Shamet,Phoenix Suns,Cleveland Cavaliers,0,36.15,14,3,4,1,0,2,.509,.417,.500,0.0,11.0,5.6,14.9,1.4,0.0,17.9,111,100,-0.5
48,Mikal Bridges,Phoenix Suns,Cleveland Cavaliers,0,36.03,10,4,7,1,2,1,.298,.233,.267,5.7,13.9,9.8,19.0,1.4,6.5,23.2,75,95,-2.0
