,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Patrick Beverley,Los Angeles Lakers,Brooklyn Nets,0,34.46,5,3,1,0,0,1,.282,.188,.625,0.0,2.8,1.3,12.3,0.0,0.0,10.3,84,127,-10.7
1,Dennis Schröder,Los Angeles Lakers,Brooklyn Nets,0,33.59,10,5,6,0,0,1,.283,.167,.267,0.0,17.3,8.2,21.9,0.0,0.0,20.9,83,122,-10.9
2,Troy Brown Jr.,Los Angeles Lakers,Brooklyn Nets,0,31.01,11,4,17,0,0,2,.619,.625,.375,20.1,31.6,25.5,21.5,0.0,0.0,14.1,127,118,5.6
3,Rui Hachimura,Los Angeles Lakers,Brooklyn Nets,0,27.48,16,1,4,0,0,1,.512,.500,.154,6.4,7.0,6.7,7.0,0.0,0.0,24.1,105,126,-2.8
4,Thomas Bryant,Los Angeles Lakers,Brooklyn Nets,0,26.45,18,0,9,0,1,1,.812,.938,.250,6.6,25.6,15.7,0.0,0.0,3.3,18.2,139,118,6.3
5,Russell Westbrook,Los Angeles Lakers,Brooklyn Nets,0,29.40,17,10,8,1,1,3,.470,.433,.400,6.0,19.8,12.6,60.1,1.6,3.0,32.7,92,116,3.0
6,Lonnie Walker IV,Los Angeles Lakers,Brooklyn Nets,0,22.27,13,0,1,0,1,2,.630,.556,.444,0.0,4.4,2.1,0.0,0.0,4.0,20.3,117,123,-1.7
7,Wenyen Gabriel,Los Angeles Lakers,Brooklyn Nets,0,15.58,11,0,4,0,0,0,.506,.500,.200,5.6,18.4,11.7,0.0,0.0,0.0,27.4,107,122,-2.0
8,Juan Toscano-Anderson,Los Angeles Lakers,Brooklyn Nets,0,7.50,0,1,2,0,0,0,.000,.000,.000,22.7,0.0,11.9,17.5,0.0,0.0,10.3,66,127,-12.0
9,Max Christie,Los Angeles Lakers,Brooklyn Nets,0,7.46,3,0,1,0,0,0,.521,.500,.500,0.0,12.6,6.0,0.0,0.0,0.0,20.1,75,123,-15.6
10,Damian Jones,Los Angeles Lakers,Brooklyn Nets,0,2.00,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0,128,-32.2
11,Kyrie Irving,Brooklyn Nets,Los Angeles Lakers,1,38.32,26,6,7,2,1,3,.624,.531,.438,2.5,13.8,8.5,20.6,2.5,2.1,25.3,131,103,5.5
12,Royce O'Neale,Brooklyn Nets,Los Angeles Lakers,1,28.08,14,3,6,2,1,3,.670,.650,.700,3.5,15.8,9.9,14.0,3.4,2.8,15.9,149,99,8.4
13,Nic Claxton,Brooklyn Nets,Los Angeles Lakers,1,26.59,6,3,12,1,1,0,.429,.429,.000,7.3,32.9,20.7,13.5,1.8,3.0,14.2,94,95,-3.7
14,Seth Curry,Brooklyn Nets,Los Angeles Lakers,1,21.48,6,0,2,0,0,0,.273,.273,.455,0.0,8.2,4.3,0.0,0.0,0.0,21.6,60,112,-18.9
15,Joe Harris,Brooklyn Nets,Los Angeles Lakers,1,17.45,3,3,2,0,1,1,.300,.300,1.000,0.0,10.0,5.3,19.2,0.0,4.5,12.0,96,108,-5.4
16,Patty Mills,Brooklyn Nets,Los Angeles Lakers,1,26.12,21,3,0,2,0,4,.788,.750,.583,0.0,0.0,0.0,17.1,3.7,0.0,21.7,166,108,12.7
17,Cam Thomas,Brooklyn Nets,Los Angeles Lakers,1,23.02,21,1,4,0,0,4,.781,.769,.462,0.0,15.4,8.1,7.4,0.0,0.0,30.5,118,109,3.6
18,Yuta Watanabe,Brooklyn Nets,Los Angeles Lakers,1,21.21,12,0,1,0,2,1,.721,.786,.429,0.0,4.2,2.2,0.0,0.0,7.5,16.6,140,110,3.1
19,Day'Ron Sharpe,Brooklyn Nets,Los Angeles Lakers,1,20.36,8,3,14,1,2,0,.500,.500,.000,38.0,25.9,31.7,19.6,2.3,7.8,18.7,137,93,3.5
20,Edmond Sumner,Brooklyn Nets,Los Angeles Lakers,1,8.24,2,2,1,0,0,0,.200,.200,.200,0.0,10.6,5.5,29.1,0.0,0.0,25.4,69,112,-14.9
21,Markieff Morris,Brooklyn Nets,Los Angeles Lakers,1,7.13,2,0,1,0,1,0,1.000,1.000,.000,0.0,12.3,6.5,0.0,0.0,11.1,11.8,78,102,-7.0
22,Bojan Bogdanović,Detroit Pistons,Dallas Mavericks,0,36.23,29,2,5,0,0,4,.843,.800,.467,3.3,13.2,8.2,11.6,0.0,0.0,26.7,135,126,5.9
23,Saddiq Bey,Detroit Pistons,Dallas Mavericks,0,32.05,18,2,5,3,0,5,.537,.500,.733,0.0,18.7,9.4,10.5,4.8,0.0,25.3,111,114,4.2
24,Alec Burks,Detroit Pistons,Dallas Mavericks,0,29.37,7,3,9,1,0,1,.438,.438,.500,4.1,32.4,18.2,15.6,1.7,0.0,13.9,101,118,-2.7
25,Jalen Duren,Detroit Pistons,Dallas Mavericks,0,27.31,9,1,4,1,3,0,.922,1.000,.000,13.1,4.4,8.7,6.0,1.9,11.6,9.8,161,117,5.5
26,Jaden Ivey,Detroit Pistons,Dallas Mavericks,0,21.07,14,3,2,0,0,0,.632,.625,.250,0.0,11.4,5.7,27.7,0.0,0.0,28.3,116,125,-5.3
27,Killian Hayes,Detroit Pistons,Dallas Mavericks,0,29.06,8,7,3,2,0,2,.250,.250,.625,0.0,12.4,6.2,37.2,3.5,0.0,26.7,77,118,-11.0
28,Isaiah Livers,Detroit Pistons,Dallas Mavericks,0,28.40,9,0,1,1,1,2,.666,.600,.800,0.0,4.2,2.1,0.0,1.8,3.7,10.8,140,121,-0.2
29,Isaiah Stewart,Detroit Pistons,Dallas Mavericks,0,20.28,7,0,5,1,1,0,.486,.400,.000,11.7,17.6,14.7,0.0,2.5,5.2,18.3,102,116,-5.9
30,Kevin Knox,Detroit Pistons,Dallas Mavericks,0,15.01,4,0,6,0,1,0,.667,.667,.333,16.0,32.0,24.0,0.0,0.0,7.1,18.3,76,117,-10.6
31,Luka Dončić,Dallas Mavericks,Detroit Pistons,1,36.09,53,5,8,2,0,5,.830,.813,.458,0.0,26.6,13.3,40.4,2.9,0.0,46.1,151,107,28.4
32,Dorian Finney-Smith,Dallas Mavericks,Detroit Pistons,1,34.47,6,2,7,0,0,0,.510,.400,.200,6.9,17.2,12.1,7.6,0.0,0.0,7.8,135,116,-2.6
33,Spencer Dinwiddie,Dallas Mavericks,Detroit Pistons,1,31.46,12,2,3,0,0,0,.338,.313,.375,0.0,11.3,5.7,9.6,0.0,0.0,25.9,80,117,-13.5
34,Tim Hardaway Jr.,Dallas Mavericks,Detroit Pistons,1,29.06,8,1,4,1,0,1,.353,.350,.600,0.0,16.5,8.2,4.8,1.8,0.0,19.6,73,112,-11.1
35,Dwight Powell,Dallas Mavericks,Detroit Pistons,1,26.40,4,1,8,1,0,0,.410,.250,.000,27.0,9.0,18.0,4.8,1.9,0.0,10.2,124,113,-5.6
36,Josh Green,Dallas Mavericks,Detroit Pistons,1,29.24,8,3,2,1,1,1,.820,.875,.500,0.0,8.2,4.1,14.4,1.8,4.1,9.3,144,112,3.3
