,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Tyrese Haliburton,Indiana Pacers,Chicago Bulls,0,38.12,17,11,4,1,1,2,.507,.467,.400,0.0,12.3,6.1,46.9,1.2,2.2,25.4,93,122,-4.8
1,Buddy Hield,Indiana Pacers,Chicago Bulls,0,32.05,25,4,3,0,0,7,.722,.719,.750,3.6,7.3,5.5,23.9,0.0,0.0,25.7,121,127,7.2
2,Jalen Smith,Indiana Pacers,Chicago Bulls,0,29.09,15,2,9,0,2,3,.750,.750,.500,8.0,28.1,18.1,12.1,0.0,5.8,17.6,118,118,3.4
3,Myles Turner,Indiana Pacers,Chicago Bulls,0,24.18,5,2,6,1,4,0,.300,.143,.571,9.6,19.3,14.5,11.3,1.9,13.9,18.1,73,109,-6.9
4,Aaron Nesmith,Indiana Pacers,Chicago Bulls,0,17.31,9,2,3,0,1,1,.750,.750,.500,0.0,20.1,10.0,21.0,0.0,4.8,19.5,102,121,-2.0
5,Bennedict Mathurin,Indiana Pacers,Chicago Bulls,0,26.32,15,4,2,2,0,0,.487,.273,.273,4.4,4.4,4.4,22.9,3.5,0.0,28.0,104,120,-3.2
6,Chris Duarte,Indiana Pacers,Chicago Bulls,0,25.46,12,1,3,0,1,2,.505,.455,.545,0.0,13.6,6.8,6.3,0.0,3.3,19.7,101,123,-5.3
7,Isaiah Jackson,Indiana Pacers,Chicago Bulls,0,19.44,8,1,7,0,1,0,.820,1.000,.000,0.0,41.5,20.8,8.9,0.0,4.3,10.5,151,117,1.3
8,T.J. McConnell,Indiana Pacers,Chicago Bulls,0,11.38,0,2,0,0,1,0,.000,.000,.000,0.0,0.0,0.0,22.3,0.0,7.2,18.3,27,123,-17.6
9,Andrew Nembhard,Indiana Pacers,Chicago Bulls,0,8.40,3,2,1,1,0,1,1.500,1.500,1.000,0.0,13.5,6.8,35.2,5.3,0.0,4.9,270,113,13.5
10,Terry Taylor,Indiana Pacers,Chicago Bulls,0,6.25,0,0,0,0,1,0,,,,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0,119,-4.9
11,Zach LaVine,Chicago Bulls,Indiana Pacers,1,34.37,28,5,6,1,0,6,.766,.692,.615,0.0,20.3,10.1,20.0,1.3,0.0,28.2,122,108,5.7
12,DeMar DeRozan,Chicago Bulls,Indiana Pacers,1,32.17,17,6,1,0,0,0,.525,.429,.071,0.0,3.6,1.8,26.2,0.0,0.0,24.9,105,114,-8.5
13,Nikola Vučević,Chicago Bulls,Indiana Pacers,1,31.15,14,4,7,0,0,1,.618,.550,.300,3.7,22.5,13.1,17.4,0.0,0.0,17.9,119,111,-1.9
14,Ayo Dosunmu,Chicago Bulls,Indiana Pacers,1,30.48,12,7,4,2,1,0,.558,.444,.222,3.8,11.4,7.6,29.7,3.0,3.4,16.0,133,103,5.0
15,Patrick Williams,Chicago Bulls,Indiana Pacers,1,14.56,10,2,0,2,0,2,1.000,1.000,.400,0.0,0.0,0.0,21.3,6.2,0.0,19.6,120,100,14.3
16,Alex Caruso,Chicago Bulls,Indiana Pacers,1,23.16,8,3,2,3,2,2,1.000,1.000,.750,0.0,10.1,5.0,16.8,6.0,9.0,9.0,151,92,13.0
17,Javonte Green,Chicago Bulls,Indiana Pacers,1,16.48,8,1,4,1,0,0,.667,.667,.167,13.9,13.9,13.9,9.0,2.8,0.0,15.0,147,106,2.7
18,Andre Drummond,Chicago Bulls,Indiana Pacers,1,16.45,8,1,13,0,1,0,.500,.500,.000,28.0,62.9,45.4,9.1,0.0,6.2,20.0,128,99,-1.5
19,Goran Dragić,Chicago Bulls,Indiana Pacers,1,15.46,13,5,2,0,0,3,.722,.722,.333,0.0,14.9,7.4,54.8,0.0,0.0,29.2,124,112,7.6
20,Coby White,Chicago Bulls,Indiana Pacers,1,11.56,6,0,3,1,0,2,.500,.500,1.000,0.0,29.4,14.7,0.0,3.9,0.0,21.1,96,101,-1.0
21,Derrick Jones Jr.,Chicago Bulls,Indiana Pacers,1,9.58,0,0,2,0,0,0,.000,.000,.333,11.7,11.7,11.7,0.0,0.0,0.0,12.6,31,113,-19.4
22,Dalen Terry,Chicago Bulls,Indiana Pacers,1,0.59,0,0,0,0,1,0,,,,0.0,0.0,0.0,0.0,0.0,100.0,42.6,0,37,-17.6
23,Malcolm Hill,Chicago Bulls,Indiana Pacers,1,0.39,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,115,-6.4
24,Paolo Banchero,Orlando Magic,Cleveland Cavaliers,0,36.59,29,4,8,1,2,3,.644,.605,.263,3.2,20.2,12.1,23.6,1.4,4.8,31.2,120,105,12.7
