,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,2.0,2.0,7.0,7,7,7,I.Quickley o11.5 Pts,SBK5065,-106,0.53,1.03,2.5564,New York Knicks,I.Quickley,Sacramento Kings,1,0.5,0.5,0.0,0.8,1.0,0.9,1.0
3,3.0,3.0,8.0,8,8,8,I.Quickley o14.5 Pts,SBK5065,220,0.2,0.6400000000000001,2.5564,New York Knicks,I.Quickley,Sacramento Kings,1,0.4400000000000001,0.3636363636363636,0.0,0.6,1.0,0.7,1.0
5,5.0,5.0,10.0,10,10,10,A.Davis o26.5 Pts,PropBomb,-125,1.25,2.25,0.0,Los Angeles Lakers,A.Davis,Detroit Pistons,0,1.0,0.48,0.0,0.6,1.0,0.6,1.0
7,7.0,7.0,12.0,12,12,12,B.Bogdanovic o17.5 Pts,SBK5065,-115,0.58,1.0843478260869563,2.5564,Detroit Pistons,B.Bogdanovic,Los Angeles Lakers,1,0.5043478260869564,0.7727272727272727,1.0,1.0,1.0,0.9,1.0
12,,,,12,12,12,B.Bogdanovic o17.5 Pts,SBK5065,-115,0.58,1.0843478260869563,2.5564,Detroit Pistons,B.Bogdanovic,Los Angeles Lakers,1,0.5043478260869564,,,,,,
14,,,,14,14,14,S.Milton o10.5 Pts,SBK5065,-112,0.56,1.06,2.5564,Philadelphia 76ers,S.Milton,Charlotte Hornets,1,0.5,,,,,,
