Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
D.Sabonis o15.5 Pts,Rotowire Sleeper,Sacramento Kings,Phoenix Suns,0.0,0.8888888888888888,1,0.8,1,0.8888888888888888,1,100,1.5,3.0,1.5,D.Sabonis
J.Grant o12.5 Pts,Rotowire Prizepicks,Portland Trail Blazers,Memphis Grizzlies,1.0,0.7,1,0.8,1,0.7,1,100,1.5,3.0,1.5,J.Grant
A.Davis o28.5 Pts,JoeDellera,Los Angeles Lakers,Toronto Raptors,1.0,0.875,1,0.8,1,0.875,1,-115,1.0,1.869565217391304,0.8695652173913042,A.Davis
A.Davis o28.5 Pts,the_degenerates,Los Angeles Lakers,Toronto Raptors,1.0,0.875,1,0.8,1,0.875,1,-122,1.22,2.22,1.0000000000000002,A.Davis
J.Grant o17.5 Pts,PropBomb,Portland Trail Blazers,Memphis Grizzlies,1.0,0.4,0,0.4,0,0.4,0,-120,1.2,2.2,1.0000000000000002,J.Grant
P.Pritchard o10.5 Pts,therocketplays,Boston Celtics,Milwaukee Bucks,0.0,0.8,1,0.8,1,0.8,1,-110,1.1,2.1,1.0,P.Pritchard
P.Pritchard o9.5 Pts,Rotowire Sleeper,Boston Celtics,Milwaukee Bucks,0.0,0.8,1,0.8,1,0.8,1,100,1.5,3.0,1.5,P.Pritchard
D.Avdija o10.5 Pts,itsbucketsnba,Portland Trail Blazers,Memphis Grizzlies,1.0,0.5,0,0.4,0,0.5,0,-105,1.0,1.9523809523809523,0.9523809523809524,D.Avdija
T.Jones o10.5 Pts,Rotowire Prizepicks,Phoenix Suns,Sacramento Kings,1.0,0.4444444444444444,0,0.4,0,0.4444444444444444,0,100,1.5,3.0,1.5,T.Jones
I.Quickley o15.5 Pts,Rotowire Prizepicks,Toronto Raptors,Los Angeles Lakers,0.0,0.5,0,0.5,0,0.5,0,100,1.5,3.0,1.5,I.Quickley
J.Jackson o23.5 Pts,kylemurray03,Memphis Grizzlies,Portland Trail Blazers,0.0,0.375,0,0.4,0,0.375,0,-106,1.06,2.06,1.0,J.Jackson
A.Simons o18.5 Pts,Rotowire Prizepicks,Portland Trail Blazers,Memphis Grizzlies,1.0,0.6,1,0.6,1,0.6,1,100,1.5,3.0,1.5,A.Simons
D.Russell o11.5 Pts,Rotowire Prizepicks,Los Angeles Lakers,Toronto Raptors,1.0,0.5555555555555556,1,0.6,1,0.5555555555555556,1,100,1.5,3.0,1.5,D.Russell
