Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
C.Braun o16.5 Pts+Rebs,Rotowire Prizepicks,Denver Nuggets,Cleveland Cavaliers,0,0.8947368421052632,1,0.8,1,0.9,1,100,1.5,3.0,1.5,C.Braun
C.Braun o16.5 Pts+Rebs,Rotowire Sleeper,Denver Nuggets,Cleveland Cavaliers,0,0.8947368421052632,1,0.8,1,0.9,1,100,1.5,3.0,1.5,C.Braun
J.Sochan o18.5 Pts+Rebs,Rotowire Sleeper,San Antonio Spurs,Chicago Bulls,1,0.75,1,0.6,1,0.75,1,100,1.5,3.0,1.5,J.Sochan
A.Gordon o17.5 Pts+Rebs,Rotowire Sleeper,Denver Nuggets,Cleveland Cavaliers,0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,100,1.5,3.0,1.5,A.Gordon
G.Dick o14.5 Pts+Rebs,Rotowire Sleeper,Toronto Raptors,Oklahoma City Thunder,1,0.8235294117647058,1,0.8,1,0.8,1,100,1.5,3.0,1.5,G.Dick
J.Jackson o25.5 Pts+Rebs,Rotowire Prizepicks,Memphis Grizzlies,Sacramento Kings,1,0.7,1,0.6,1,0.8,1,100,1.5,3.0,1.5,J.Jackson
D.Bane o20.5 Pts+Rebs,Rotowire Sleeper,Memphis Grizzlies,Sacramento Kings,1,0.4666666666666667,0,0.4,0,0.5,0,100,1.5,3.0,1.5,D.Bane
J.Hart o20.5 Pts+Rebs,Rotowire Prizepicks,New York Knicks,Charlotte Hornets,1,0.6190476190476191,1,0.4,0,0.6,1,100,1.5,3.0,1.5,J.Hart
J.Jackson o25.5 Pts+Rebs,Rotowire Sleeper,Memphis Grizzlies,Sacramento Kings,1,0.7,1,0.6,1,0.8,1,100,1.5,3.0,1.5,J.Jackson
J.Sochan o19.5 Pts+Rebs,Rotowire Sleeper,San Antonio Spurs,Chicago Bulls,1,0.75,1,0.6,1,0.75,1,100,1.5,3.0,1.5,J.Sochan
