,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,7,7,14,14,14,14,L.Doncic o8.5 Rebs,SBK5065,-118,0.59,1.09,0.0,Dallas Mavericks,L.Doncic,Oklahoma City Thunder,1,0.5000000000000001,0.525,1,0.8,1,0.8,1
