,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,4.0,4.0,11.0,11,11,11,E.Mobley u9.5 Rebs,SBK5065,-105,0.53,1.0347619047619048,4.1913,Cleveland Cavaliers,E.Mobley,San Antonio Spurs,0,0.5047619047619047,0.6904761904761905,1.0,1.0,1.0,1.0,1.0
7,7.0,7.0,14.0,14,14,14,L.Doncic o8.5 Rebs,SBK5065,-118,0.59,1.09,0.0,Dallas Mavericks,L.Doncic,Oklahoma City Thunder,1,0.5000000000000001,0.525,1.0,0.8,1.0,0.8,1.0
14,,,,14,14,14,L.Doncic o8.5 Rebs,SBK5065,-118,0.59,1.09,0.0,Dallas Mavericks,L.Doncic,Oklahoma City Thunder,1,0.5000000000000001,,,,,,
18,,,,18,18,18,J.Brown o6.5 Rebs,JoeMetz,-130,1.3,2.3,-20.52,Boston Celtics,J.Brown,Los Angeles Clippers,0,0.9999999999999998,,,,,,
