,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,18,T.Murphy o2.5 3pt M,New Orleans Pelicans,JoeDellera,-137,0.8,1.383941605839416,0.0,T.Murphy,Golden State Warriors,0,0.583941605839416
1,19,T.Murphy o3.5 3pt M,New Orleans Pelicans,JoeDellera,180,0.4,1.12,0.0,T.Murphy,Golden State Warriors,0,0.7199999999999999
2,21,J.Poole o2.5 3pt M,Golden State Warriors,GDAWG5000,115,0.5,1.075,-1.2794000000000003,J.Poole,New Orleans Pelicans,1,0.575
