,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,2.0,2.0,8.0,8,8,8,M.Robinson o8.5 Rebs,OldManWhoBets,-110,1.0,1.9090909090909087,0.0,New York Knicks,M.Robinson,Cleveland Cavaliers,1,0.9090909090909088,0.5555555555555556,1.0,0.8,1.0,0.7,1.0
3,3.0,3.0,10.0,10,10,10,K.Porzingis u9.5 Rebs,JoeMetz,-120,1.2,2.2,-20.84,Washington Wizards,K.Porzingis,Los Angeles Lakers,1,1.0000000000000002,0.6052631578947368,1.0,0.6,1.0,0.4,0.0
8,,,,8,8,8,M.Robinson o8.5 Rebs,OldManWhoBets,-110,1.0,1.9090909090909087,0.0,New York Knicks,M.Robinson,Cleveland Cavaliers,1,0.9090909090909088,,,,,,
10,,,,10,10,10,K.Porzingis u9.5 Rebs,JoeMetz,-120,1.2,2.2,-20.84,Washington Wizards,K.Porzingis,Los Angeles Lakers,1,1.0000000000000002,,,,,,
