,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,J.Randle o27.5 Pts+Rebs,kylemurray03,-130,0.77,J.Randle,New York Knicks,Milwaukee Bucks,0,1.3623076923076922,0.5923076923076922,0.4,0,0.4,0,0.4,0
10,N.Vucevic o31.5 Pts+Rebs,the_degenerates,-105,1.05,N.Vucevic,Chicago Bulls,Brooklyn Nets,1,2.05,0.9999999999999998,0.4,0,0.4,0,0.4,0
