,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Mitchell u43.5 Pts+Rebs+Ast,SBK5065,-115,1.0,D.Mitchell,Cleveland Cavaliers,Orlando Magic,0,1.869565217391304,0.8695652173913042,0.6451612903225806,1,0.6,1,0.6,1
1,D.Mitchell u43.5 Pts+Rebs+Ast,JoeDellera,-115,1.0,D.Mitchell,Cleveland Cavaliers,Orlando Magic,0,1.869565217391304,0.8695652173913042,0.6451612903225806,1,0.6,1,0.6,1
