,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,K.Oubre u1.5 Ast,SBK5065,-132,0.66,1.16,18.3195,Charlotte Hornets,K.Oubre,Washington Wizards,1.0,0.4999999999999999,Y,0.7272727272727273,1,0.8,1,0.8,1
1,M.Plumlee u3.5 Ast,SBK5065,100,0.5,1.0,18.3195,Charlotte Hornets,M.Plumlee,Washington Wizards,1.0,0.5,N,0.36363636363636365,0,0.8,1,0.4,0
2,T.Rozier u33.5 Pts+Rebs+Ast,gneiffer07,-104,1.04,2.04,19.9926,Charlotte Hornets,T.Rozier,Washington Wizards,1.0,1.0,Y,0.25,0,0.25,0,0.25,0
3,J.Suggs u6.5 Ast,SBK5065,-110,1.5,2.863636363636364,18.3195,Orlando Magic,J.Suggs,Houston Rockets,1.0,1.3636363636363642,Y,0.6666666666666666,1,0.6,1,0.6666666666666666,1
4,P.Banchero u8.5 Rebs,SBK5065,-115,1.15,2.1499999999999995,18.3195,Orlando Magic,P.Banchero,Houston Rockets,1.0,0.9999999999999996,Y,0.6363636363636364,1,0.8,1,0.7,1
5,J.Green o21.5 Pts,SBK5065,-110,0.55,1.05,18.3195,Houston Rockets,J.Green,Orlando Magic,0.0,0.5,N,0.45454545454545453,0,0.4,0,0.5,0
6,J.Green o2.5 Ast,SBK5065,115,0.5,1.075,18.3195,Houston Rockets,J.Green,Orlando Magic,0.0,0.575,Y,0.36363636363636365,0,0.4,0,0.3,0
7,B.Bol u8.5 Rebs,SBK5065,105,0.5,1.025,18.3195,Orlando Magic,B.Bol,Houston Rockets,1.0,0.5249999999999999,Y,0.7272727272727273,1,0.6,1,0.7,1
8,P.Banchero o34.5 Pts+Rebs+Ast,gneiffer07,-117,1.17,2.17,19.9926,Orlando Magic,P.Banchero,Houston Rockets,1.0,1.0,Y,0.45454545454545453,0,0.4,0,0.4,0
9,A.Sengun o8.5 Rebs,JoeDellera,-125,0.5,0.9,0.0,Houston Rockets,A.Sengun,Orlando Magic,0.0,0.4,Y,0.8888888888888888,1,0.8,1,0.8888888888888888,1
10,S.Gilgeous-Alexander o28.5 Pts,SBK5065,-105,0.53,1.0347619047619048,18.3195,Oklahoma City Thunder,S.Gilgeous-Alexander,Detroit Pistons,0.0,0.5047619047619047,Y,0.6666666666666666,1,0.8,1,0.6666666666666666,1
11,C.Cunningham  u7.5 Ast,SBK5065,-135,0.68,1.1837037037037037,18.3195,Detroit Pistons,C.Cunningham,Oklahoma City Thunder,1.0,0.5037037037037037,Y,0.7272727272727273,1,0.8,1,0.8,1
