,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,S.Dinwiddie u26.5 Pts+Rebs+Ast,SBK5065,-113,0.57,1.074424778761062,23.7555,Dallas Mavericks,S.Dinwiddie,Orlando Magic,0.0,0.504424778761062,N,0.6,1,0.4,0,0.6,1
1,S.Dinwiddie u18.5 Pts,SBK5065,-122,1.22,2.22,23.7555,Dallas Mavericks,S.Dinwiddie,Orlando Magic,0.0,1.0000000000000002,N,0.5,0,0.4,0,0.5,0
2,S.Dinwiddie u3.5 Rebs,SBK5065,-110,0.55,1.05,23.7555,Dallas Mavericks,S.Dinwiddie,Orlando Magic,0.0,0.5,N,0.6,1,0.2,0,0.6,1
3,F.Wagner o18.5 Pts,SBK5065,-118,0.59,1.09,23.7555,Orlando Magic,F.Wagner,Dallas Mavericks,1.0,0.5000000000000001,Y,0.5833333333333334,1,1.0,1,0.6,1
4,D.Powell o13.5 Pts+Rebs+Ast,SBK5065,-110,0.55,1.05,23.7555,Dallas Mavericks,D.Powell,Orlando Magic,0.0,0.5,N,0.2857142857142857,0,0.2,0,0.2857142857142857,0
5,L.Doncic u34.5 Pts,SBK5065,100,0.5,1.0,23.7555,Dallas Mavericks,L.Doncic,Orlando Magic,0.0,0.5,Y,0.4,0,0.4,0,0.4,0
6,S.Dinwiddie u2.5 3pt M,gneiffer07,-108,1.08,2.08,15.6126,Dallas Mavericks,S.Dinwiddie,Orlando Magic,0.0,1.0,N,0.3,0,0.4,0,0.3,0
7,L.Doncic u3.5 3pt M,gneiffer07,-118,1.18,2.18,15.6126,Dallas Mavericks,L.Doncic,Orlando Magic,0.0,1.0000000000000002,Y,0.8,1,0.8,1,0.8,1
8,L.Doncic u0.5 Pts,PropBetGuy,-120,1.2,2.2,0.0,Dallas Mavericks,L.Doncic,Orlando Magic,0.0,1.0000000000000002,N,0.0,0,0.0,0,0.0,0
9,D.Finney-Smith o1.5 Stl+Blk,HPBasketball,130,1.5,3.45,-6.0614,Dallas Mavericks,D.Finney-Smith,Orlando Magic,0.0,1.95,Y,0.6,1,0.6,1,0.6,1
10,B.Bol o20.5 Pts+Rebs,HPBasketball,-126,6.3,11.3,-6.0614,Orlando Magic,B.Bol,Dallas Mavericks,1.0,5.000000000000001,N,0.3333333333333333,0,0.4,0,0.4,0
11,N.Jokic u23.5 Pts,SBK5065,-105,0.53,1.0347619047619048,23.7555,Denver Nuggets,N.Jokic,Indiana Pacers,0.0,0.5047619047619047,N,0.5454545454545454,1,0.6,1,0.6,1
12,N.Jokic o8.5 Ast,SBK5065,-127,0.64,1.1439370078740156,23.7555,Denver Nuggets,N.Jokic,Indiana Pacers,0.0,0.5039370078740156,N,0.6363636363636364,1,0.6,1,0.7,1
13,M.Turner o24.5 Pts+Rebs+Ast,SBK5065,-118,0.59,1.09,23.7555,Indiana Pacers,M.Turner,Denver Nuggets,1.0,0.5000000000000001,Y,0.5,0,0.6,1,0.5,0
14,J.Murray o26.5 Pts+Rebs+Ast,gneiffer07,-120,1.2,2.2,15.6126,Denver Nuggets,J.Murray,Indiana Pacers,0.0,1.0000000000000002,Y,0.4,0,0.8,1,0.4,0
15,J.Murray o4.5 Ast,gneiffer07,-111,1.11,2.1100000000000003,15.6126,Denver Nuggets,J.Murray,Indiana Pacers,0.0,1.0000000000000002,N,0.5,0,0.6,1,0.5,0
16,N.Jokic o0.5 3pt M,gneiffer07,-100,1.0,2.0,15.6126,Denver Nuggets,N.Jokic,Indiana Pacers,0.0,1.0,Y,0.5454545454545454,1,0.6,1,0.5,0
17,M.Porter o16.5 Pts,gneiffer07,-110,1.1,2.1,15.6126,Denver Nuggets,M.Porter,Indiana Pacers,0.0,1.0,Y,0.7,1,0.6,1,0.7,1
18,M.Porter o2.5 3pt M,JoeDellera,-140,0.5,0.8571428571428572,-3.1013,Denver Nuggets,M.Porter,Indiana Pacers,0.0,0.3571428571428572,Y,0.9,1,1.0,1,0.9,1
19,T.Haliburton o33.5 Pts+Rebs+Ast,NicholaskMartin,-140,0.75,1.2857142857142858,0.0,Indiana Pacers,T.Haliburton,Denver Nuggets,1.0,0.5357142857142858,Y,0.8181818181818182,1,0.8,1,0.8,1
20,D.Lillard o23.5 Pts,SBK5065,-108,0.54,1.04,23.7555,Portland Trail Blazers,D.Lillard,Charlotte Hornets,0.0,0.5,Y,0.5714285714285714,1,0.6,1,0.5714285714285714,1
