,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Ivey o17.5 Pts,SBK5065,-120,0.6,1.1,25.188,Detroit Pistons,J.Ivey,Sacramento Kings,0,0.5000000000000001,Y,0.47058823529411764,0,0.8,1,0.6,1
1,K.Huerter u3.5 Ast,SBK5065,-130,0.65,1.15,25.188,Sacramento Kings,K.Huerter,Detroit Pistons,1,0.4999999999999999,N,0.5333333333333333,1,0.4,0,0.6,1
2,K.Hayes o8.5 Rebs+Ast,JoeMetz,-115,1.15,2.1499999999999995,3.8945,Detroit Pistons,K.Hayes,Sacramento Kings,0,0.9999999999999996,N,0.2777777777777778,0,0.4,0,0.3,0
3,K.Porzingis u9.5 Rebs,SBK5065,-113,0.57,1.074424778761062,25.188,Washington Wizards,K.Porzingis,Charlotte Hornets,1,0.504424778761062,Y,0.625,1,0.6,1,0.7,1
4,B.Beal o6.5 Ast,SBK5065,-106,0.53,1.03,25.188,Washington Wizards,B.Beal,Charlotte Hornets,1,0.5,N,0.25,0,0.2,0,0.2,0
5,K.Porzingis o33.5 Pts+Rebs+Ast,JoeMetz,-115,1.15,2.1499999999999995,3.8945,Washington Wizards,K.Porzingis,Charlotte Hornets,1,0.9999999999999996,N,0.3125,0,0.6,1,0.5,0
6,D.Mitchell o25.5 Pts,JoeDellera,-113,0.4,0.7539823008849558,-3.011,Sacramento Kings,D.Mitchell,Detroit Pistons,1,0.3539823008849557,N,0.0,0,0.0,0,0.0,0
7,R.O'Neale o1.5 3pt M,JoeDellera,-107,1.0,1.9345794392523368,-3.011,Brooklyn Nets,R.O'Neale,Memphis Grizzlies,1,0.9345794392523368,Y,0.7058823529411765,1,0.4,0,0.6,1
8,R.Westbrook o12.5 Rebs+Ast,JoeMetz,-130,1.3,2.3,0.0,Los Angeles Lakers,R.Westbrook,San Antonio Spurs,1,0.9999999999999998,Y,0.6428571428571429,1,1.0,1,0.8,1
9,A.Davis o25.5 Pts,JoeDellera,-115,0.4,0.7478260869565218,0.0,Los Angeles Lakers,A.Davis,San Antonio Spurs,1,0.3478260869565217,Y,0.35714285714285715,0,0.6,1,0.4,0
