,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,I.Livers o13.5 Pts,SBK5065,-111,1.11,2.1100000000000003,15.0149,Detroit Pistons,I.Livers,Indiana Pacers,1,1.0000000000000002,N,0.043478260869565216,0,0.4,0,0.2,0
1,I.Livers o2.5 3pt M,SBK5065,100,0.5,1.0,0.0,Detroit Pistons,I.Livers,Indiana Pacers,1,0.5,N,0.21739130434782608,0,0.6,1,0.5,0
2,I.Livers o19.5 Pts,SBK5065,440,0.1,0.54,0.0,Detroit Pistons,I.Livers,Indiana Pacers,1,0.44,N,0.0,0,0.0,0,0.0,0
3,K.Hayes o7.5 Ast,PropBomb,-130,1.95,3.45,10.5234,Detroit Pistons,K.Hayes,Indiana Pacers,1,1.4999999999999998,Y,0.30158730158730157,0,0.4,0,0.4,0
4,I.Livers o13.5 Pts,JoeDellera,-111,1.0,1.900900900900901,-6.4125000000000005,Detroit Pistons,I.Livers,Indiana Pacers,1,0.900900900900901,N,0.043478260869565216,0,0.4,0,0.2,0
5,C.Capela o10.5 Rebs,JoeDellera,-100,1.0,2.0,-6.4125000000000005,Atlanta Hawks,C.Capela,Minnesota Timberwolves,1,1.0,N,0.5094339622641509,1,0.0,0,0.4,0
6,B.Adebayo u29.5 Pts+Rebs,PropBetGuy,-120,1.2,2.2,-0.3897999999999988,Miami Heat,B.Adebayo,Utah Jazz,1,1.0000000000000002,Y,0.5538461538461539,1,1.0,1,0.9,1
7,B.Adebayo u29.5 Pts+Rebs,SBK5065,-125,0.63,1.134,15.0149,Miami Heat,B.Adebayo,Utah Jazz,1,0.5040000000000001,Y,0.5538461538461539,1,1.0,1,0.9,1
8,J.Butler u31.5 Pts+Rebs,MrTuttle05,-125,1.25,2.25,4.74,Miami Heat,J.Butler,Utah Jazz,1,1.0,N,0.6181818181818182,1,0.0,0,0.3,0
9,D.Bane o2.5 3pt M,GDAWG5000,-120,0.6,1.1,2.3123,Memphis Grizzlies,D.Bane,Dallas Mavericks,0,0.5000000000000001,Y,0.5555555555555556,1,0.4,0,0.4,0
10,T.Jones o15.5 Pts,JoeDellera,-105,0.75,1.4642857142857142,-6.4125000000000005,Memphis Grizzlies,T.Jones,Dallas Mavericks,0,0.7142857142857142,N,0.208955223880597,0,0.6,1,0.4,0
11,J.Tatum o3.5 3pt M,GDAWG5000,105,0.5,1.025,2.3123,Boston Celtics,J.Tatum,Houston Rockets,0,0.5249999999999999,N,0.40625,0,0.6,1,0.5,0
12,D.Ayton o20.5 Pts+Ast,MrTuttle05,-106,1.06,2.06,4.74,Phoenix Suns,D.Ayton,Golden State Warriors,0,1.0,Y,0.4576271186440678,0,0.4,0,0.4,0
13,D.Green o13.5 Rebs+Ast,JoeDellera,-130,0.75,1.3269230769230769,-6.4125000000000005,Golden State Warriors,D.Green,Phoenix Suns,1,0.5769230769230769,N,0.5573770491803278,1,0.2,0,0.4,0
