,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Russell o6.5 Ast,JoeDellera,102,0.75,1.515,23.6247,Minnesota Timberwolves,D.Russell,Memphis Grizzlies,1,0.7650000000000001,Y,0.48,0,0.6,1,0.6,1
1,D.Garland o1.5 Stl,JoeDellera,135,0.5,1.175,23.6247,Cleveland Cavaliers,D.Garland,Oklahoma City Thunder,0,0.675,Y,0.4186046511627907,0,1.0,1,0.6,1
2,E.Mobley o16.5 Pts,SBK5065,-112,0.56,1.06,12.7733,Cleveland Cavaliers,E.Mobley,Oklahoma City Thunder,0,0.5,Y,0.44,0,0.8,1,0.9,1
3,E.Mobley o19.5 Pts,SBK5065,175,0.2,0.55,0.0,Cleveland Cavaliers,E.Mobley,Oklahoma City Thunder,0,0.35,Y,0.2,0,0.6,1,0.3,0
4,J.Allen o10.5 Rebs,JoeMetz,100,1.0,2.0,-3.52,Cleveland Cavaliers,J.Allen,Oklahoma City Thunder,0,1.0,N,0.4444444444444444,0,0.2,0,0.3,0
5,C.LeVert o16.5 Pts,JoeMetz,102,1.0,2.02,0.0,Cleveland Cavaliers,C.LeVert,Oklahoma City Thunder,0,1.02,N,0.25,0,0.2,0,0.2,0
6,C.LeVert o19.5 Pts,JoeMetz,195,0.5,1.475,0.0,Cleveland Cavaliers,C.LeVert,Oklahoma City Thunder,0,0.975,N,0.22916666666666666,0,0.2,0,0.2,0
7,M.Fultz o5.5 Ast,JoeDellera,125,0.5,1.125,23.6247,Orlando Magic,M.Fultz,Miami Heat,0,0.625,Y,0.4827586206896552,0,0.6,1,0.6,1
8,W.Carter o1.5 3pt M,SBK5065,210,0.25,0.775,12.7733,Orlando Magic,W.Carter,Miami Heat,0,0.525,Y,0.3870967741935484,0,0.4,0,0.5,0
9,J.Poole o29.5 Pts+Rebs+Ast,JoeDellera,-111,0.5,0.9504504504504504,23.6247,Golden State Warriors,J.Poole,Toronto Raptors,1,0.4504504504504505,N,0.48,0,0.6,1,0.7,1
10,C.Boucher o7.5 Rebs,JoeDellera,500,0.15,0.8999999999999999,0.0,Toronto Raptors,C.Boucher,Golden State Warriors,0,0.7499999999999999,Y,0.21739130434782608,0,0.2,0,0.1,0
11,C.Boucher o4.5 Rebs,JoeDellera,-113,0.75,1.413716814159292,0.0,Toronto Raptors,C.Boucher,Golden State Warriors,0,0.663716814159292,Y,0.5,0,1.0,1,0.7,1
12,C.Boucher Double-Double (Yes),JoeDellera,1200,0.05,0.65,0.0,Toronto Raptors,C.Boucher,Golden State Warriors,0,0.6,N,0.13043478260869565,0,0.0,0,0.0,0
13,C.Boucher o11.5 Pts+Rebs,JoeDellera,-115,1.0,1.869565217391304,0.0,Toronto Raptors,C.Boucher,Golden State Warriors,0,0.8695652173913042,Y,0.5652173913043478,1,0.8,1,0.5,0
14,D.Green o23.5 Pts+Rebs+Ast,JoeDellera,-105,0.75,1.4642857142857142,0.0,Golden State Warriors,D.Green,Toronto Raptors,1,0.7142857142857142,N,0.4444444444444444,0,0.8,1,0.5,0
15,C.Boucher o4.5 Rebs,SBK5065,-110,1.0,1.9090909090909087,12.7733,Toronto Raptors,C.Boucher,Golden State Warriors,0,0.9090909090909092,Y,0.5,0,1.0,1,0.7,1
16,C.Boucher o5.5 Rebs,SBK5065,165,0.2,0.53,0.0,Toronto Raptors,C.Boucher,Golden State Warriors,0,0.33,Y,0.391304347826087,0,0.6,1,0.3,0
17,C.Boucher o11.5 Pts+Rebs,SBK5065,-115,0.58,1.0843478260869563,0.0,Toronto Raptors,C.Boucher,Golden State Warriors,0,0.5043478260869564,Y,0.5652173913043478,1,0.8,1,0.5,0
18,F.VanVleet o19.5 Pts,JoeMetz,-119,1.19,2.19,-3.52,Toronto Raptors,F.VanVleet,Golden State Warriors,0,1.0,Y,0.46511627906976744,0,0.6,1,0.6,1
19,D.Green o8.5 Rebs,JoeMetz,108,1.0,2.08,0.0,Golden State Warriors,D.Green,Toronto Raptors,1,1.08,N,0.3333333333333333,0,0.6,1,0.5,0
20,J.Poole o29.5 Pts+Rebs+Ast,GreenDotDaily,-111,1.0,1.900900900900901,0.0,Golden State Warriors,J.Poole,Toronto Raptors,1,0.900900900900901,N,0.48,0,0.6,1,0.7,1
