,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,L.Doncic o3.5 3pt M,KurtisSenif,127,0.4,0.908,0,Dallas Mavericks,L.Doncic,Los Angeles Lakers,1,0.508,N,0.2903225806451613,0,0.4,0,0.4,0
1,L.Doncic o50.5 Pts+Rebs+Ast,KurtisSenif,-121,0.4,0.7305785123966942,0,Dallas Mavericks,L.Doncic,Los Angeles Lakers,1,0.3305785123966942,N,0.3548387096774194,0,0.2,0,0.2,0
2,L.Doncic o41.5 Pts+Rebs,KurtisSenif,-119,0.3,0.5521008403361345,0,Dallas Mavericks,L.Doncic,Los Angeles Lakers,1,0.2521008403361345,N,0.45161290322580644,0,0.2,0,0.2,0
3,L.Doncic o17.5 Rebs+Ast,KurtisSenif,-135,0.22,0.3829629629629629,0,Dallas Mavericks,L.Doncic,Los Angeles Lakers,1,0.1629629629629629,Y,0.3548387096774194,0,0.6,1,0.5,0
4,L.Doncic o32.5 Pts,KurtisSenif,-131,0.5,0.8816793893129771,0,Dallas Mavericks,L.Doncic,Los Angeles Lakers,1,0.381679389312977,N,0.5806451612903226,1,0.4,0,0.5,0
5,L.Doncic o41.5 Pts+Ast,KurtisSenif,-127,0.3,0.5362204724409448,0,Dallas Mavericks,L.Doncic,Los Angeles Lakers,1,0.2362204724409448,N,0.4838709677419355,0,0.4,0,0.4,0
6,L.Doncic o8.5 Rebs,KurtisSenif,-131,0.23,0.4055725190839694,0,Dallas Mavericks,L.Doncic,Los Angeles Lakers,1,0.1755725190839694,Y,0.45161290322580644,0,0.4,0,0.4,0
7,S.Dinwiddie u26.5 Pts+Rebs+Ast,PropBetGuy,-125,1.0,1.8,0,Dallas Mavericks,S.Dinwiddie,Los Angeles Lakers,1,0.8,Y,0.6363636363636364,1,0.8,1,0.7,1
8,T.Bryant u8.5 Rebs,SBK5065,-125,0.5,0.9,0,Los Angeles Lakers,T.Bryant,Dallas Mavericks,0,0.4,Y,0.7368421052631579,1,0.4,0,0.7,1
9,L.James o29.5 Pts,JoeDellera,-115,0.43,0.8039130434782608,0,Los Angeles Lakers,L.James,Dallas Mavericks,0,0.3739130434782607,Y,0.48,0,1.0,1,0.7,1
10,J.Morant o27.5 Pts,MikeRandle,-120,0.83,1.5216666666666667,0,Memphis Grizzlies,J.Morant,Golden State Warriors,0,0.6916666666666668,Y,0.48148148148148145,0,0.4,0,0.4,0
11,J.Poole u35.5 Pts+Rebs+Ast,PropBetGuy,-122,1.83,3.33,0,Golden State Warriors,J.Poole,Memphis Grizzlies,1,1.5,N,0.8529411764705882,1,0.6,1,0.7,1
12,D.DiVincenzo o21.5 Pts+Rebs+Ast,JoeMetz,-104,1.0,1.9615384615384617,0,Golden State Warriors,D.DiVincenzo,Memphis Grizzlies,1,0.9615384615384616,Y,0.20833333333333334,0,0.8,1,0.5,0
13,D.DiVincenzo o4.5 Ast,JoeDellera,125,0.4,0.9,0,Golden State Warriors,D.DiVincenzo,Memphis Grizzlies,1,0.5,N,0.25,0,0.4,0,0.4,0
14,J.Poole o34.5 Pts,wheatonbrando,850,0.5,4.75,0,Golden State Warriors,J.Poole,Memphis Grizzlies,1,4.25,N,0.08823529411764706,0,0.2,0,0.2,0
15,J.Poole o23.5 Pts,wheatonbrando,-107,0.93,1.799158878504673,0,Golden State Warriors,J.Poole,Memphis Grizzlies,1,0.869158878504673,Y,0.35294117647058826,0,0.8,1,0.5,0
16,J.Jackson o15.5 Pts,JoeMetz,-110,1.1,2.1,0,Memphis Grizzlies,J.Jackson,Golden State Warriors,0,1.0,N,0.625,1,0.4,0,0.5,0
17,D.Bane o16.5 Pts,JoeDellera,-107,0.5,0.9672897196261684,0,Memphis Grizzlies,D.Bane,Golden State Warriors,0,0.4672897196261684,N,0.7142857142857143,1,0.8,1,0.9,1
18,A.Gordon u18.5 Pts+Ast,PropBetGuy,-122,1.22,2.22,0,Denver Nuggets,A.Gordon,Phoenix Suns,1,1.0000000000000002,N,0.4827586206896552,0,0.4,0,0.3,0
