,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Carter o3.5 Ast,JoeDellera,-145,0.75,1.2672413793103448,0,Milwaukee Bucks,J.Carter,Chicago Bulls,0,0.5172413793103448,N,0.29411764705882354,0,0.0,0,0.0,0
1,J.Carter o3.5 Ast,PropBomb,-140,2.1,3.6000000000000005,0,Milwaukee Bucks,J.Carter,Chicago Bulls,0,1.5000000000000004,N,0.29411764705882354,0,0.0,0,0.0,0
2,G.Allen o1.5 3pt M,JoeDellera,-115,0.87,1.6265217391304347,0,Milwaukee Bucks,G.Allen,Chicago Bulls,0,0.7565217391304347,Y,0.5161290322580645,1,0.4,0,0.4,0
3,N.Vucevic u9.5 Rebs,JoeDellera,-130,0.4,0.7076923076923077,0,Chicago Bulls,N.Vucevic,Milwaukee Bucks,1,0.3076923076923077,N,0.5,0,0.4,0,0.7,1
4,G.Allen o8.5 Pts,JoeDellera,-130,0.38,0.6723076923076923,0,Milwaukee Bucks,G.Allen,Chicago Bulls,0,0.2923076923076922,Y,0.5806451612903226,1,0.2,0,0.5,0
5,D.Murray o35.5 Pts+Rebs+Ast,JoeDellera,-117,0.43,0.7975213675213675,0,Atlanta Hawks,D.Murray,Brooklyn Nets,1,0.3675213675213675,Y,0.36666666666666664,0,0.2,0,0.3,0
6,D.Murray o13.5 Rebs+Ast,JoeDellera,-110,0.91,1.7372727272727273,0,Atlanta Hawks,D.Murray,Brooklyn Nets,1,0.8272727272727273,Y,0.26666666666666666,0,0.4,0,0.2,0
7,K.Durant o28.5 Pts,PropBetGuy,-120,1.2,2.2,0,Brooklyn Nets,K.Durant,Atlanta Hawks,0,1.0000000000000002,N,0.5588235294117647,1,0.4,0,0.6,1
8,K.Durant o28.5 Pts,JoeDellera,-120,0.5,0.9166666666666669,0,Brooklyn Nets,K.Durant,Atlanta Hawks,0,0.4166666666666668,N,0.5588235294117647,1,0.4,0,0.6,1
9,D.Sabonis u12.5 Rebs,NicholaskMartin,-115,0.87,1.6265217391304347,0,Sacramento Kings,D.Sabonis,Denver Nuggets,1,0.7565217391304347,Y,0.5625,1,0.2,0,0.4,0
10,B.Hyland o23.5 Pts+Ast,PropBetGuy,-123,1.0,1.8130081300813008,0,Denver Nuggets,B.Hyland,Sacramento Kings,0,0.8130081300813008,Y,0.23076923076923078,0,0.2,0,0.2,0
11,D.Sabonis u12.5 Rebs,JoeDellera,-106,0.94,1.8267924528301889,0,Sacramento Kings,D.Sabonis,Denver Nuggets,1,0.8867924528301889,Y,0.5625,1,0.2,0,0.4,0
12,K.Caldwell-Pope o17.5 Pts+Rebs+Ast,JoeDellera,-110,0.5,0.9545454545454546,0,Denver Nuggets,K.Caldwell-Pope,Sacramento Kings,0,0.4545454545454546,N,0.3939393939393939,0,0.4,0,0.5,0
13,C.Paul u29.5 Pts+Rebs+Ast,PropBetGuy,-120,1.0,1.8333333333333333,0,Phoenix Suns,C.Paul,Washington Wizards,0,0.8333333333333333,Y,0.6818181818181818,1,0.8,1,0.6,1
14,D.Ayton o21.5 Pts,NicholaskMartin,-104,0.96,1.883076923076923,0,Phoenix Suns,D.Ayton,Washington Wizards,0,0.9230769230769232,Y,0.34375,0,0.6,1,0.5,0
15,D.Ayton o21.5 Pts,PropBomb,-106,1.0,1.9433962264150944,0,Phoenix Suns,D.Ayton,Washington Wizards,0,0.9433962264150944,Y,0.34375,0,0.6,1,0.5,0
16,D.Green u22.5 Pts+Rebs+Ast,PropBetGuy,-125,1.0,1.8,0,Golden State Warriors,D.Green,Utah Jazz,1,0.8,Y,0.59375,1,0.6,1,0.7,1
17,D.DiVincenzo o6.5 Pts,SBK5065,-115,1.0,1.869565217391304,0,Golden State Warriors,D.DiVincenzo,Utah Jazz,1,0.869565217391304,Y,0.34615384615384615,0,0.6,1,0.7,1
18,P.Banchero Yes650 Double-Double,JoeDellera,650,0.15,1.125,0,Orlando Magic,P.Banchero,Detroit Pistons,0,0.975,N,0.20689655172413793,0,0.2,0,0.2,0
19,J.Duren Yes125 Double-Double,PropBetGuy,125,1.0,2.25,0,Detroit Pistons,J.Duren,Orlando Magic,1,1.25,N,0.20588235294117646,0,0.4,0,0.4,0
20,J.Valanciunas u16.5 Pts+Ast,PropBetGuy,-120,1.0,1.8333333333333333,0,New Orleans Pelicans,J.Valanciunas,Minnesota Timberwolves,1,0.8333333333333333,Y,0.6764705882352942,1,0.4,0,0.7,1
