,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Gordon o2.5 Ast,JoeDellera,-145,0.75,1.2672413793103448,6.1927,Denver Nuggets,A.Gordon,Orlando Magic,0,0.5172413793103448,Y,0.5102040816326531,1,1.0,1,0.8,1
1,T.Craig o5.5 Rebs,SBK5065,-120,0.6,1.1,15.874299999999998,Phoenix Suns,T.Craig,Atlanta Hawks,0,0.5000000000000001,N,0.48148148148148145,0,0.2,0,0.4,0
5,D.Ayton o21.5 Pts,JoeDellera,-111,0.4,0.7603603603603605,6.1927,Phoenix Suns,D.Ayton,Atlanta Hawks,0,0.3603603603603604,Y,0.375,0,0.6,1,0.6,1
8,T.Craig o5.5 Rebs,PropBomb,-120,1.2,2.2,-8.830000000000002,Phoenix Suns,T.Craig,Atlanta Hawks,0,1.0000000000000002,N,0.48148148148148145,0,0.2,0,0.4,0
9,R.Hachimura o16.5 Pts,SBK5065,-115,0.58,1.0843478260869563,15.874299999999998,Los Angeles Lakers,R.Hachimura,Milwaukee Bucks,1,0.5043478260869564,N,0.125,0,0.2,0,0.125,0
10,D.Schroder o11.5 Pts,JoeDellera,-125,0.75,1.35,6.1927,Los Angeles Lakers,D.Schroder,Milwaukee Bucks,1,0.6000000000000001,Y,0.5,0,0.6,1,0.5,0
11,D.Schroder o14.5 Pts,JoeDellera,170,0.15,0.405,0.0,Los Angeles Lakers,D.Schroder,Milwaukee Bucks,1,0.255,Y,0.3333333333333333,0,0.2,0,0.2,0
12,D.Schroder o19.5 Pts,JoeDellera,700,0.14,1.12,0.0,Los Angeles Lakers,D.Schroder,Milwaukee Bucks,1,0.98,Y,0.16666666666666666,0,0.2,0,0.2,0
13,D.Schroder o11.5 Pts,PropBomb,-125,1.25,2.25,-8.830000000000002,Los Angeles Lakers,D.Schroder,Milwaukee Bucks,1,1.0,Y,0.5,0,0.6,1,0.5,0
14,D.Schroder u27.5 Pts+Rebs+Ast,PropBetGuy,-122,1.22,2.22,-1.4400000000000022,Los Angeles Lakers,D.Schroder,Milwaukee Bucks,1,1.0000000000000002,N,0.8333333333333334,1,0.8,1,0.8,1
