,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Fultz u13.5 Pts,SBK5065,-122,0.61,1.11,7.5473,Orlando Magic,M.Fultz,Los Angeles Clippers,1,0.5000000000000001,Y,0.8,1,0.8,1,0.8,1
1,R.Jackson u15.5 Pts,SBK5065,-120,0.6,1.1,7.5473,Los Angeles Clippers,R.Jackson,Orlando Magic,0,0.5000000000000001,Y,0.7307692307692307,1,0.8,1,0.7,1
2,M.Fultz o17.5 Pts+Ast,PropBetGuy,-125,1.25,2.25,-22.2357,Orlando Magic,M.Fultz,Los Angeles Clippers,1,1.0,N,0.2,0,0.2,0,0.2,0
3,K.Durant u6.5 Ast,SBK5065,-125,0.63,1.134,7.5473,Brooklyn Nets,K.Durant,Charlotte Hornets,1,0.5039999999999999,N,0.6923076923076923,1,0.6,1,0.6,1
4,O.Anunoby u19.5 Pts,SBK5065,-106,0.53,1.03,7.5473,Toronto Raptors,O.Anunoby,Los Angeles Lakers,1,0.5,N,0.56,1,0.4,0,0.3,0
5,T.Young o26.5 Pts,PropBomb,-117,1.17,2.17,0.0,Atlanta Hawks,T.Young,New York Knicks,0,1.0,N,0.4782608695652174,0,0.2,0,0.5,0
6,D.Murray u6.5 Ast,SBK5065,-140,0.7,1.2,7.5473,Atlanta Hawks,D.Murray,New York Knicks,0,0.5,Y,0.6,1,0.8,1,0.9,1
7,J.Randle u9.5 Rebs,SBK5065,-130,0.65,1.15,7.5473,New York Knicks,J.Randle,Atlanta Hawks,1,0.4999999999999999,N,0.6,1,0.8,1,0.7,1
8,C.Capela o0.5 Ast,SBK5065,-100,0.5,1.0,7.5473,Atlanta Hawks,C.Capela,New York Knicks,0,0.5,N,0.5217391304347826,1,0.2,0,0.5,0
9,T.Young o2.5 3pt M,ChicagoFlow,140,0.5,1.2,0.0,Atlanta Hawks,T.Young,New York Knicks,0,0.7,N,0.21739130434782608,0,0.0,0,0.2,0
10,J.Ivey o22.5 Pts+Rebs+Ast,SBK5065,-113,0.57,1.074424778761062,0.0,Detroit Pistons,J.Ivey,New Orleans Pelicans,0,0.504424778761062,N,0.6086956521739131,1,0.4,0,0.6,1
11,S.Gilgeous-Alexander u29.5 Pts,PropBomb,-111,1.2,2.2810810810810813,0.0,Oklahoma City Thunder,S.Gilgeous-Alexander,Memphis Grizzlies,0,1.0810810810810814,Y,0.2608695652173913,0,0.2,0,0.2,0
12,S.Gilgeous-Alexander o29.5 Pts,SBK5065,-108,0.54,1.04,7.5473,Oklahoma City Thunder,S.Gilgeous-Alexander,Memphis Grizzlies,0,0.5,N,0.7391304347826086,1,0.8,1,0.8,1
13,S.Gilgeous-Alexander o34.5 Pts,SBK5065,250,0.2,0.7000000000000001,7.5473,Oklahoma City Thunder,S.Gilgeous-Alexander,Memphis Grizzlies,0,0.5,N,0.30434782608695654,0,0.2,0,0.2,0
14,S.Gilgeous-Alexander o39.5 Pts,SBK5065,700,0.1,0.8,7.5473,Oklahoma City Thunder,S.Gilgeous-Alexander,Memphis Grizzlies,0,0.7000000000000001,N,0.043478260869565216,0,0.0,0,0.1,0
15,J.Jackson o18.5 Pts,JoeMetz,-118,1.18,2.18,-20.84,Memphis Grizzlies,J.Jackson,Oklahoma City Thunder,1,1.0000000000000002,N,0.6666666666666666,1,0.6,1,0.6666666666666666,1
16,D.Avdija o2.5 Ast,PropBomb,-137,1.4,2.421897810218978,0.0,Washington Wizards,D.Avdija,Chicago Bulls,0,1.0218978102189782,Y,0.4,0,0.4,0,0.6,1
17,D.DeRozan o25.5 Pts,ChicagoFlow,-110,1.1,2.1,0.0,Chicago Bulls,D.DeRozan,Washington Wizards,1,1.0,Y,0.5416666666666666,1,0.6,1,0.8,1
18,G.Antetokounmpo o30.5 Pts,PropBomb,-125,1.25,2.25,0.0,Milwaukee Bucks,G.Antetokounmpo,Sacramento Kings,1,1.0,Y,0.6,1,0.8,1,0.7,1
19,G.Antetokounmpo o42.5 Pts+Rebs,JoeDellera,-125,0.5,0.9,-1.7863,Milwaukee Bucks,G.Antetokounmpo,Sacramento Kings,1,0.4,N,0.55,1,0.6,1,0.6,1
20,H.Barnes u15.5 Pts+Ast,PropBetGuy,-120,1.2,2.2,-22.2357,Sacramento Kings,H.Barnes,Milwaukee Bucks,0,1.0000000000000002,N,0.5217391304347826,1,0.4,0,0.4,0
