,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,Q.Grimes o15.5 Pts,JoeDellera,-115,0.5,0.934782608695652,0,New York Knicks,Q.Grimes,San Antonio Spurs,0,0.434782608695652,N,0.2,0,0.4,0,0.3,0
1,Q.Grimes o15.5 Pts,PropBetGuy,-115,0.58,1.0843478260869563,0,New York Knicks,Q.Grimes,San Antonio Spurs,0,0.5043478260869564,N,0.2,0,0.4,0,0.3,0
2,J.Randle u31.5 Pts,SBK5065,-110,0.55,1.05,0,New York Knicks,J.Randle,San Antonio Spurs,0,0.5,N,0.8333333333333334,1,0.6,1,0.8,1
3,Q.Grimes o2.5 3pt M,SBK5065,-124,0.62,1.12,0,New York Knicks,Q.Grimes,San Antonio Spurs,0,0.5000000000000001,N,0.24,0,0.4,0,0.4,0
4,Q.Grimes o14.5 Pts,SBK5065,-115,0.58,1.0843478260869563,0,New York Knicks,Q.Grimes,San Antonio Spurs,0,0.5043478260869564,N,0.2,0,0.4,0,0.3,0
5,Q.Grimes o2.5 3pt M,PropBomb,-120,1.2,2.2,0,New York Knicks,Q.Grimes,San Antonio Spurs,0,1.0000000000000002,N,0.24,0,0.4,0,0.4,0
6,Q.Grimes o2.5 3pt M,JoeDellera,-115,1.0,1.869565217391304,0,New York Knicks,Q.Grimes,San Antonio Spurs,0,0.869565217391304,N,0.24,0,0.4,0,0.4,0
7,Q.Grimes o14.5 Pts,PropBetGuy,-120,1.2,2.2,0,New York Knicks,Q.Grimes,San Antonio Spurs,0,1.0000000000000002,N,0.2,0,0.4,0,0.3,0
8,J.Tatum u31.5 Pts,SBK5065,-120,0.5,0.9166666666666669,0,Boston Celtics,J.Tatum,Los Angeles Clippers,1,0.4166666666666668,Y,0.5882352941176471,1,0.4,0,0.6,1
9,I.Zubac u19.5 Pts+Rebs+Ast,ChicagoFlow,-115,1.15,2.1499999999999995,0,Los Angeles Clippers,I.Zubac,Boston Celtics,0,0.9999999999999996,N,0.4857142857142857,0,0.2,0,0.5,0
10,K.Leonard o6.5 Rebs,JoeDellera,-115,0.87,1.6265217391304347,0,Los Angeles Clippers,K.Leonard,Boston Celtics,0,0.7565217391304347,Y,0.6,1,0.8,1,0.8,1
11,L.Ball o3.5 3pt M,SBK5065,-112,0.5,0.9464285714285714,0,Charlotte Hornets,L.Ball,Oklahoma City Thunder,1,0.4464285714285714,Y,0.8333333333333334,1,0.8,1,0.9,1
12,L.Ball o3.5 3pt M,JoeDellera,-120,0.33,0.6050000000000001,0,Charlotte Hornets,L.Ball,Oklahoma City Thunder,1,0.2750000000000001,Y,0.8333333333333334,1,0.8,1,0.9,1
13,G.Hayward u18.5 Pts+Ast,PropBetGuy,-113,1.0,1.8849557522123888,0,Charlotte Hornets,G.Hayward,Oklahoma City Thunder,1,0.8849557522123892,Y,0.47368421052631576,0,0.8,1,0.6,1
14,L.Ball o38.5 Pts+Rebs+Ast,JoeDellera,-110,0.5,0.9545454545454546,0,Charlotte Hornets,L.Ball,Oklahoma City Thunder,1,0.4545454545454546,Y,0.5,0,0.8,1,0.6,1
15,D.Mitchell o27.5 Pts,JoeDellera,-129,0.78,1.3846511627906977,0,Cleveland Cavaliers,D.Mitchell,Indiana Pacers,0,0.6046511627906976,Y,0.65625,1,0.4,0,0.6,1
