,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.Maxey u21.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,2.1499999999999995,-8.120000000000001,Philadelphia 76ers,T.Maxey,Miami Heat,1,0.9999999999999996,N,0.3170731707317073,0,0.4,0,0.5,0
1,J.Butler o1 3pt M,GreenDotDaily,165,1.0,2.65,0.0,Miami Heat,J.Butler,Philadelphia 76ers,0,1.65,N,0.10638297872340426,0,0.0,0,0.0,0
2,P.Tucker o2 3pt M,GreenDotDaily,360,1.0,4.6,0.0,Philadelphia 76ers,P.Tucker,Miami Heat,1,3.6,N,0.0,0,0.0,0,0.0,0
3,J.Butler o0.5 3pt M,GDAWG5000,165,0.5,1.325,1.8667,Miami Heat,J.Butler,Philadelphia 76ers,0,0.825,Y,0.3829787234042553,0,0.6,1,0.4,0
4,J.Butler o1.5 3pt M,GDAWG5000,1025,0.1,1.125,0.0,Miami Heat,J.Butler,Philadelphia 76ers,0,1.025,N,0.10638297872340426,0,0.0,0,0.0,0
5,P.Tucker o1.5 3pt M,GDAWG5000,360,0.25,1.15,0.0,Philadelphia 76ers,P.Tucker,Miami Heat,1,0.8999999999999999,Y,0.20689655172413793,0,0.8,1,0.6,1
6,J.Embiid u32.5 Pts,JoeDellera,-115,1.0,1.869565217391304,-12.7175,Philadelphia 76ers,J.Embiid,Miami Heat,1,0.8695652173913042,Y,0.5416666666666666,1,0.8,1,0.6,1
7,T.Rozier u30.5 Pts+Rebs+Ast,PropBetGuy,-113,1.13,2.13,-8.120000000000001,Charlotte Hornets,T.Rozier,Detroit Pistons,1,1.0,Y,0.4807692307692308,0,0.8,1,0.5,0
8,M.Williams Double-Double (Yes),JoeMetz,125,1.0,2.25,2.891,Charlotte Hornets,M.Williams,Detroit Pistons,1,1.25,Y,0.15625,0,0.6,1,0.4,0
9,M.Smart o5.5 Ast,SBK5065,100,0.5,1.0,12.0592,Boston Celtics,M.Smart,New York Knicks,0,0.5,N,0.6888888888888889,1,0.2,0,0.4,0
10,J.Hart o13.5 Pts+Rebs,charliedisturco,-120,0.6,1.1,2.285,New York Knicks,J.Hart,Boston Celtics,1,0.5000000000000001,Y,0.8333333333333334,1,0.8,1,0.8333333333333334,1
11,M.Smart Double-Double (Yes),JoeDellera,1400,0.15,2.25,-12.7175,Boston Celtics,M.Smart,New York Knicks,0,2.1,N,0.13333333333333333,0,0.0,0,0.2,0
12,M.Smart o5.5 Ast,JoeDellera,-100,0.55,1.1,0.0,Boston Celtics,M.Smart,New York Knicks,0,0.55,N,0.6888888888888889,1,0.2,0,0.4,0
13,P.Banchero u19.5 Pts,JoeMetz,-125,1.25,2.25,2.891,Orlando Magic,P.Banchero,New Orleans Pelicans,0,1.0,N,0.45454545454545453,0,0.6,1,0.7,1
14,F.Wagner o24.5 Pts+Rebs+Ast,JoeDellera,-105,1.0,1.9523809523809523,-12.7175,Orlando Magic,F.Wagner,New Orleans Pelicans,0,0.9523809523809524,N,0.639344262295082,1,0.4,0,0.2,0
