,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Murray o19.5 Pts,JoeMetz,-115,1.15,2.1499999999999995,-8.825000000000001,Atlanta Hawks,D.Murray,Washington Wizards,0,0.9999999999999996,N,0.5483870967741935,1,0.4,0,0.5,0
1,J.Harden o10.5 Ast,JoeDellera,-135,0.55,0.9574074074074076,-1.548899999999997,Philadelphia 76ers,J.Harden,Portland Trail Blazers,1,0.4074074074074074,N,0.5102040816326531,1,0.4,0,0.4,0
2,D.Vassell u23.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,2.1499999999999995,-0.6198000000000006,San Antonio Spurs,D.Vassell,Denver Nuggets,1,0.9999999999999996,Y,0.34375,0,0.8,1,0.6,1
3,M.Porter o2.5 3pt M,JoeDellera,-135,1.0,1.7407407407407407,-1.548899999999997,Denver Nuggets,M.Porter,San Antonio Spurs,0,0.7407407407407407,N,0.6,1,0.4,0,0.6,1
4,M.Porter o2.5 3pt M,GreenDotDaily,-140,1.0,1.7142857142857144,0.0,Denver Nuggets,M.Porter,San Antonio Spurs,0,0.7142857142857144,N,0.6,1,0.4,0,0.6,1
5,T.Herro o2.5 3pt M,GDAWG5000,-120,0.6,1.1,3.1322999999999994,Miami Heat,T.Herro,Cleveland Cavaliers,1,0.5000000000000001,Y,0.5740740740740741,1,1.0,1,0.7,1
6,E.Mobley o2.5 Ast,JoeDellera,-120,0.55,1.0083333333333335,-1.548899999999997,Cleveland Cavaliers,E.Mobley,Miami Heat,0,0.4583333333333335,N,0.5522388059701493,1,0.4,0,0.3,0
7,D.Mitchell o37.5 Pts+Rebs+Ast,JoeMetz,-110,1.1,2.1,-8.825000000000001,Cleveland Cavaliers,D.Mitchell,Miami Heat,0,1.0,Y,0.46551724137931033,0,0.6,1,0.6,1
8,R.Gobert o26.5 Pts+Rebs,PropBetGuy,-110,1.1,2.1,-0.6198000000000006,Minnesota Timberwolves,R.Gobert,Brooklyn Nets,1,1.0,Y,0.48214285714285715,0,0.6,1,0.6,1
9,R.Gobert o11.5 Rebs,JoeDellera,-130,1.0,1.7692307692307692,-1.548899999999997,Minnesota Timberwolves,R.Gobert,Brooklyn Nets,1,0.7692307692307692,Y,0.5357142857142857,1,0.6,1,0.5,0
10,M.Beasley o2.5 3pt M,SBK5065,-125,0.63,1.134,7.343200000000004,Los Angeles Lakers,M.Beasley,Toronto Raptors,1,0.5040000000000001,N,0.36363636363636365,0,0.4,0,0.4,0
11,A.Davis o0.5 3pt M,GDAWG5000,140,0.5,1.2,3.1322999999999994,Los Angeles Lakers,A.Davis,Toronto Raptors,1,0.7,N,0.2857142857142857,0,0.6,1,0.3,0
12,M.Beasley o2.5 3pt M,JoeDellera,-120,0.8,1.4666666666666668,-1.548899999999997,Los Angeles Lakers,M.Beasley,Toronto Raptors,1,0.6666666666666667,N,0.36363636363636365,0,0.4,0,0.4,0
13,P.Siakam u23.5 Pts,JoeMetz,-111,1.11,2.1100000000000003,-8.825000000000001,Toronto Raptors,P.Siakam,Los Angeles Lakers,0,1.0000000000000002,Y,0.4827586206896552,0,1.0,1,0.6,1
