,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,N.Claxton o2.5 Blk,SBK5065,150,0.5,1.25,18.978,Brooklyn Nets,N.Claxton,Phoenix Suns,1,0.75,N,0.5490196078431373,1,0.4,0,0.5,0
1,C.Thomas u24.5 Pts,SBK5065,-114,0.57,1.0699999999999998,0.0,Brooklyn Nets,C.Thomas,Phoenix Suns,1,0.4999999999999999,N,0.8918918918918919,1,0.4,0,0.7,1
2,M.Bridges o3.5 Rebs,JoeDellera,-130,1.0,1.7692307692307692,8.731300000000001,Phoenix Suns,M.Bridges,Brooklyn Nets,0,0.7692307692307692,Y,0.6071428571428571,1,0.4,0,0.5,0
3,N.Claxton o2.5 Blk,JoeDellera,150,0.5,1.25,0.0,Brooklyn Nets,N.Claxton,Phoenix Suns,1,0.75,N,0.5490196078431373,1,0.4,0,0.5,0
4,N.Claxton o2.5 Stl+Blk,JoeDellera,-155,0.5,0.8225806451612903,0.0,Brooklyn Nets,N.Claxton,Phoenix Suns,1,0.3225806451612902,Y,0.9803921568627451,1,1.0,1,1.0,1
5,D.Booker u20.5 Pts,JoeDellera,-115,0.58,1.0843478260869563,0.0,Phoenix Suns,D.Booker,Brooklyn Nets,0,0.5043478260869564,Y,0.36666666666666664,0,0.8,1,0.7,1
6,M.Bridges o16.5 Pts,GreenDotDaily,-120,1.0,1.8333333333333333,-0.3113999999999999,Phoenix Suns,M.Bridges,Brooklyn Nets,0,0.8333333333333335,Y,0.48214285714285715,0,1.0,1,0.9,1
7,J.Harris u9.5 Pts,PropBetGuy,-100,1.0,2.0,-4.470000000000002,Brooklyn Nets,J.Harris,Phoenix Suns,1,1.0,Y,0.6170212765957447,1,0.8,1,0.7,1
8,J.Valanciunas o9.5 Rebs,SBK5065,-120,0.6,1.1,0.0,New Orleans Pelicans,J.Valanciunas,Atlanta Hawks,1,0.5000000000000001,Y,0.6,1,0.6,1,0.6,1
9,C.Capela Double-Double (Yes),JoeDellera,-104,0.75,1.4711538461538465,8.731300000000001,Atlanta Hawks,C.Capela,New Orleans Pelicans,0,0.7211538461538463,N,0.5641025641025641,1,0.4,0,0.5,0
10,B.Ingram o24.5 Pts,JoeMetz,-105,1.05,2.05,1.861000000000001,New Orleans Pelicans,B.Ingram,Atlanta Hawks,1,0.9999999999999998,Y,0.42857142857142855,0,0.6,1,0.5,0
11,X.Tillman o7.5 Rebs,JoeDellera,-105,1.0,1.9523809523809523,8.731300000000001,Memphis Grizzlies,X.Tillman,Chicago Bulls,1,0.9523809523809524,N,0.17142857142857143,0,0.6,1,0.4,0
12,Z.LaVine u24.5 Pts,PropBetGuy,-120,1.2,2.2,-4.470000000000002,Chicago Bulls,Z.LaVine,Memphis Grizzlies,0,1.0000000000000002,Y,0.6,1,0.8,1,0.7,1
13,L.James u33.5 Pts,SBK5065,-115,0.5,0.934782608695652,18.978,Los Angeles Lakers,L.James,Oklahoma City Thunder,1,0.4347826086956521,N,0.7045454545454546,1,0.6,1,0.6,1
14,L.James u32.5 Pts,SBK5065,-105,0.5,0.9761904761904762,0.0,Los Angeles Lakers,L.James,Oklahoma City Thunder,1,0.4761904761904761,N,0.6590909090909091,1,0.6,1,0.6,1
15,R.Westbrook o14.5 Pts,charliedisturco,105,0.5,1.025,2.6343,Los Angeles Lakers,R.Westbrook,Oklahoma City Thunder,1,0.5249999999999999,Y,0.6153846153846154,1,0.8,1,0.6,1
16,L.James u33.5 Pts,JoeDellera,-110,0.75,1.431818181818182,8.731300000000001,Los Angeles Lakers,L.James,Oklahoma City Thunder,1,0.6818181818181819,N,0.7045454545454546,1,0.6,1,0.6,1
17,L.James u33.5 Pts,JoeMetz,-115,1.15,2.1499999999999995,1.861000000000001,Los Angeles Lakers,L.James,Oklahoma City Thunder,1,0.9999999999999996,N,0.7045454545454546,1,0.6,1,0.6,1
18,L.James u32.5 Pts,HPBasketball,-110,1.1,2.1,2.9594000000000005,Los Angeles Lakers,L.James,Oklahoma City Thunder,1,1.0,N,0.6590909090909091,1,0.6,1,0.6,1
