,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Plumlee u4.5 Ast,SBK5065,-135,0.68,1.1837037037037037,10.2692,Charlotte Hornets,M.Plumlee,Los Angeles Clippers,1,0.5037037037037037,Y,0.6666666666666666,1,0.6,1,0.7,1
1,K.Oubre u5.5 Rebs,SBK5065,-120,0.6,1.1,10.2692,Charlotte Hornets,K.Oubre,Los Angeles Clippers,1,0.5000000000000001,N,0.625,1,0.4,0,0.5,0
2,K.Oubre u21.5 Pts+Ast,JoeDellera,-110,0.25,0.4772727272727273,0.0,Charlotte Hornets,K.Oubre,Los Angeles Clippers,1,0.2272727272727273,N,0.5833333333333334,1,0.2,0,0.4,0
3,K.Oubre u20.5 Pts,PropBetGuy,-125,1.25,2.25,-22.5757,Charlotte Hornets,K.Oubre,Los Angeles Clippers,1,1.0,N,0.625,1,0.2,0,0.4,0
4,K.Middleton u17.5 Pts,SBK5065,-124,0.62,1.12,10.2692,Milwaukee Bucks,K.Middleton,Orlando Magic,0,0.5000000000000001,Y,1.0,1,1.0,1,1.0,1
5,P.Banchero o2.5 Ast,SBK5065,-140,0.7,1.2,10.2692,Orlando Magic,P.Banchero,Milwaukee Bucks,1,0.5,Y,0.7777777777777778,1,1.0,1,0.9,1
6,P.Siakam o23.5 Pts,PropBomb,-105,1.05,2.05,0.0,Toronto Raptors,P.Siakam,Boston Celtics,1,0.9999999999999998,Y,0.42857142857142855,0,0.6,1,0.5,0
7,F.VanVleet u17.5 Pts,SBK5065,-125,0.63,1.134,10.2692,Toronto Raptors,F.VanVleet,Boston Celtics,1,0.5039999999999999,Y,0.6111111111111112,1,1.0,1,0.7,1
8,F.VanVleet u26.5 Pts+Rebs+Ast,PropBetGuy,-106,1.06,2.06,-22.5757,Toronto Raptors,F.VanVleet,Boston Celtics,1,1.0,Y,0.5555555555555556,1,1.0,1,0.7,1
9,D.Murray u6.5 Ast,SBK5065,-130,0.65,1.15,10.2692,Atlanta Hawks,D.Murray,Oklahoma City Thunder,1,0.4999999999999999,Y,0.5833333333333334,1,0.8,1,0.9,1
10,C.Capela o12.5 Pts,SBK5065,-115,0.58,1.0843478260869563,10.2692,Atlanta Hawks,C.Capela,Oklahoma City Thunder,1,0.5043478260869564,Y,0.45454545454545453,0,0.4,0,0.5,0
11,J.Giddey u6.5 Ast,SBK5065,-132,0.66,1.16,10.2692,Oklahoma City Thunder,J.Giddey,Atlanta Hawks,0,0.4999999999999999,Y,0.7142857142857143,1,0.8,1,0.6,1
12,D.Brooks o23.5 Pts,SBK5065,-110,0.55,1.05,10.2692,Memphis Grizzlies,D.Brooks,Miami Heat,1,0.5,N,0.14285714285714285,0,0.0,0,0.2,0
13,K.Lowry u6.5 Ast,SBK5065,-135,0.68,1.1837037037037037,10.2692,Miami Heat,K.Lowry,Memphis Grizzlies,0,0.5037037037037037,Y,0.625,1,0.6,1,0.6,1
14,S.Adams o8.5 Pts,SBK5065,-120,0.6,1.1,10.2692,Memphis Grizzlies,S.Adams,Miami Heat,1,0.5000000000000001,N,0.4090909090909091,0,0.6,1,0.5,0
15,J.Harden o7.5 Ast,SBK5065,-128,0.64,1.14,0.0,Philadelphia 76ers,J.Harden,Houston Rockets,0,0.4999999999999999,N,0.7,1,0.6,1,0.7,1
16,J.Smith o2.5 3pt M,JoeDellera,156,0.15,0.384,-4.1931,Houston Rockets,J.Smith,Philadelphia 76ers,1,0.234,N,0.43478260869565216,0,0.8,1,0.7,1
17,J.Smith o1.5 3pt M,JoeDellera,-190,0.5,0.763157894736842,-4.1931,Houston Rockets,J.Smith,Philadelphia 76ers,1,0.263157894736842,Y,0.782608695652174,1,0.8,1,0.9,1
18,T.Harris o1.5 3pt M,JoeDellera,-136,0.5,0.8676470588235294,-4.1931,Philadelphia 76ers,T.Harris,Houston Rockets,0,0.3676470588235294,Y,0.5454545454545454,1,0.8,1,0.4,0
19,D.Ayton o16.5 Pts,PropBomb,-122,1.22,2.22,0.0,Phoenix Suns,D.Ayton,Dallas Mavericks,0,1.0000000000000002,Y,0.45454545454545453,0,0.8,1,0.7,1
20,D.Ayton o17.5 Pts,JoeDellera,-115,1.0,1.869565217391304,-4.1931,Phoenix Suns,D.Ayton,Dallas Mavericks,0,0.869565217391304,Y,0.36363636363636365,0,0.6,1,0.5,0
21,S.Curry o5.5 Rebs,SBK5065,-118,0.59,1.09,0.0,Golden State Warriors,S.Curry,Indiana Pacers,1,0.5000000000000001,N,0.6086956521739131,1,0.4,0,0.6,1
