,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Branham o14.5 Pts,SBK5065,-120,0.6,1.1,0.0,San Antonio Spurs,M.Branham,Detroit Pistons,0,0.5000000000000001,Y,0.11904761904761904,0,0.8,1,0.4,0
1,M.Branham o14.5 Pts,JoeDellera,-120,0.5,0.9166666666666669,8.413800000000002,San Antonio Spurs,M.Branham,Detroit Pistons,0,0.4166666666666667,Y,0.11904761904761904,0,0.8,1,0.4,0
2,M.Branham o14.5 Pts,PropBomb,-120,1.2,2.2,-7.23,San Antonio Spurs,M.Branham,Detroit Pistons,0,1.0000000000000002,Y,0.11904761904761904,0,0.8,1,0.4,0
3,J.Brunson o28.5 Pts+Ast,PropBetGuy,-113,1.13,2.13,-6.2400000000000055,New York Knicks,J.Brunson,Philadelphia 76ers,0,1.0,Y,0.5094339622641509,1,0.8,1,0.6,1
4,T.Haliburton o9.5 Ast,JoeMetz,110,1.0,2.1,8.531,Indiana Pacers,T.Haliburton,Phoenix Suns,1,1.1,N,0.6,1,0.6,1,0.6,1
5,T.Haliburton o12.5 Rebs+Ast,JoeDellera,-118,0.25,0.461864406779661,8.413800000000002,Indiana Pacers,T.Haliburton,Phoenix Suns,1,0.211864406779661,N,0.6888888888888889,1,0.6,1,0.7,1
6,M.Williams o19.5 Pts+Rebs+Ast,JoeDellera,-120,0.4,0.7333333333333334,8.413800000000002,Charlotte Hornets,M.Williams,Boston Celtics,0,0.3333333333333333,Y,0.15384615384615385,0,0.4,0,0.2,0
7,D.White o19.5 Pts+Ast,PropBomb,-125,1.25,2.25,-7.23,Boston Celtics,D.White,Charlotte Hornets,1,1.0,Y,0.23214285714285715,0,0.8,1,0.5,0
8,C.Sexton o25.5 Pts+Rebs+Ast,JoeMetz,-110,1.1,2.1,8.531,Utah Jazz,C.Sexton,Toronto Raptors,0,1.0,Y,0.20454545454545456,0,0.4,0,0.2,0
9,F.VanVleet o27.5 Pts+Ast,JoeMetz,-119,1.19,2.19,0.0,Toronto Raptors,F.VanVleet,Utah Jazz,1,1.0,N,0.4375,0,0.4,0,0.5,0
10,J.Jackson o2.5 Blk,JoeDellera,-150,0.75,1.25,8.413800000000002,Memphis Grizzlies,J.Jackson,Minnesota Timberwolves,1,0.5,Y,0.6578947368421053,1,1.0,1,0.7,1
11,J.Grant u29.5 Pts+Rebs+Ast,JoeDellera,-115,0.5,0.934782608695652,8.413800000000002,Portland Trail Blazers,J.Grant,Oklahoma City Thunder,1,0.4347826086956521,Y,0.6666666666666666,1,1.0,1,0.9,1
12,J.Grant u29.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,2.1499999999999995,-6.2400000000000055,Portland Trail Blazers,J.Grant,Oklahoma City Thunder,1,0.9999999999999996,Y,0.6666666666666666,1,1.0,1,0.9,1
13,D.Mitchell u33.5 Pts+Rebs+Ast,PropBetGuy,-108,1.08,2.08,-6.2400000000000055,Cleveland Cavaliers,D.Mitchell,New Orleans Pelicans,0,1.0,N,0.44680851063829785,0,0.8,1,0.7,1
