,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,K.Irving o22.5 Pts,SBK5065,-120,0.6,1.1,18.319,Brooklyn Nets,K.Irving,Portland Trail Blazers,1,0.5000000000000001,N,0.6153846153846154,1,0.4,0,0.6,1
1,J.Nurkic o13.5 Pts,SBK5065,-120,0.6,1.1,18.319,Portland Trail Blazers,J.Nurkic,Brooklyn Nets,0,0.5000000000000001,Y,0.5882352941176471,1,1.0,1,0.7,1
2,R.O'Neale o2.5 3pt M,JoeDellera,152,0.25,0.63,-5.7197,Brooklyn Nets,R.O'Neale,Portland Trail Blazers,1,0.38,N,0.47619047619047616,0,0.8,1,0.5,0
3,A.Wiggins u2.5 Ast,SBK5065,-154,0.77,1.27,18.319,Golden State Warriors,A.Wiggins,Minnesota Timberwolves,0,0.5,Y,0.631578947368421,1,0.8,1,0.9,1
4,D.Russell u16.5 Pts,SBK5065,-120,0.6,1.1,18.319,Minnesota Timberwolves,D.Russell,Golden State Warriors,1,0.5000000000000001,Y,0.65,1,0.6,1,0.6,1
5,S.Curry u7.5 Ast,SBK5065,-130,0.65,1.15,18.319,Golden State Warriors,S.Curry,Minnesota Timberwolves,0,0.4999999999999999,Y,0.5263157894736842,1,0.2,0,0.5,0
6,R.Gobert o12.5 Rebs,JoeMetz,-115,1.15,2.1499999999999995,-13.0855,Minnesota Timberwolves,R.Gobert,Golden State Warriors,1,0.9999999999999996,N,0.5,0,0.6,1,0.5,0
7,R.Jackson u5.5 Ast,SBK5065,-140,1.0,1.7142857142857144,0.0,Los Angeles Clippers,R.Jackson,Indiana Pacers,1,0.7142857142857144,Y,0.6666666666666666,1,0.6,1,0.6,1
8,T.Haliburton o33.5 Pts+Rebs+Ast,JoeDellera,-110,1.0,1.9090909090909087,-5.7197,Indiana Pacers,T.Haliburton,Los Angeles Clippers,0,0.9090909090909088,N,0.6842105263157895,1,0.6,1,0.6,1
9,B.Beal u4.5 Rebs,SBK5065,-120,0.6,1.1,18.319,Washington Wizards,B.Beal,Boston Celtics,0,0.5000000000000001,N,0.5714285714285714,1,0.4,0,0.5,0
10,G.Williams o4.5 Rebs,SBK5065,-134,0.67,1.17,18.319,Boston Celtics,G.Williams,Washington Wizards,1,0.4999999999999999,Y,0.47368421052631576,0,0.6,1,0.5,0
11,D.Melton o16.5 Pts,SBK5065,-110,0.55,1.05,18.319,Philadelphia 76ers,D.Melton,Orlando Magic,0,0.5,N,0.16666666666666666,0,0.6,1,0.3,0
12,T.Harris o3.5 Ast,SBK5065,110,0.5,1.05,18.319,Philadelphia 76ers,T.Harris,Orlando Magic,0,0.55,Y,0.3333333333333333,0,0.4,0,0.5,0
13,D.Melton o2.5 3pt M,JoeDellera,-125,1.0,1.8,0.0,Philadelphia 76ers,D.Melton,Orlando Magic,0,0.8,N,0.2222222222222222,0,0.6,1,0.4,0
14,J.Jackson o15.5 Pts,JoeMetz,-115,1.15,2.1499999999999995,-13.0855,Memphis Grizzlies,J.Jackson,New York Knicks,0,0.9999999999999996,N,0.8,1,0.8,1,0.8,1
15,J.Brown o3.5 Ast,SBK5065,-132,0.66,1.16,18.319,Boston Celtics,J.Brown,Washington Wizards,1,0.4999999999999999,N,0.42105263157894735,0,0.6,1,0.5,0
