,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Davis u2.5 Ast,The_Oddsmaker,118,1.0,2.18,0,Los Angeles Lakers,A.Davis,Denver Nuggets,0,1.1799999999999995,N,0.4788732394366197,0,0.2,0,0.3,0
1,A.Davis o3.5 Stl+Blk,SBK5065,-125,0.63,1.134,0,Los Angeles Lakers,A.Davis,Denver Nuggets,0,0.5040000000000001,Y,1.0,1,1.0,1,1.0,1
2,L.James u2.5 3pt M,PropBomb,-185,1.85,2.85,0,Los Angeles Lakers,L.James,Denver Nuggets,0,1.0,Y,0.7,1,0.8,1,0.8,1
3,D.Russell u4.5 Ast,ChrisRaybon,-120,1.0,1.8333333333333333,0,Los Angeles Lakers,D.Russell,Denver Nuggets,0,0.8333333333333335,N,0.40625,0,0.8,1,0.5,0
4,L.James o25.5 Pts,MikeRandle,-115,1.0,1.869565217391304,0,Los Angeles Lakers,L.James,Denver Nuggets,0,0.8695652173913042,N,0.5857142857142857,1,0.6,1,0.3,0
5,A.Gordon o21.5 Pts+Rebs+Ast,charliedisturco,-115,1.15,2.1499999999999995,0,Denver Nuggets,A.Gordon,Los Angeles Lakers,1,0.9999999999999996,N,0.6049382716049383,1,0.2,0,0.4,0
6,A.Davis o3.5 Stl+Blk,JoeMetz,-125,1.25,2.25,0,Los Angeles Lakers,A.Davis,Denver Nuggets,0,1.0,Y,1.0,1,1.0,1,1.0,1
7,D.Schroder o9.5 Pts,GDAWG5000,100,1.0,2.0,0,Los Angeles Lakers,D.Schroder,Denver Nuggets,0,1.0,N,0.5802469135802469,1,0.4,0,0.4,0
8,K.Caldwell-Pope o14.5 Pts+Rebs+Ast,VegasRefund,-130,1.3,2.3,0,Denver Nuggets,K.Caldwell-Pope,Los Angeles Lakers,1,0.9999999999999998,N,0.5617977528089888,1,0.6,1,0.4,0
9,M.Porter u15.5 Pts,PropBetGuy,-120,1.2,2.2,0,Denver Nuggets,M.Porter,Los Angeles Lakers,1,1.0000000000000002,N,0.41333333333333333,0,0.6,1,0.7,1
10,A.Davis o3.5 Stl+Blk,JoeDellera,-125,1.0,1.8,0,Los Angeles Lakers,A.Davis,Denver Nuggets,0,0.8,Y,1.0,1,1.0,1,1.0,1
