,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,C.Kispert u9.5 Pts,SBK5065,-100,0.5,1.0,27.0785,Washington Wizards,C.Kispert,Memphis Grizzlies,1,0.5,N,0.6666666666666666,1,0.6,1,0.6666666666666666,1
1,D.Brooks o21.5 Pts,JoeMetz,-120,1.2,2.2,0.0,Memphis Grizzlies,D.Brooks,Washington Wizards,0,1.0000000000000002,N,0.18181818181818182,0,0.0,0,0.2,0
2,L.Markkanen o18.5 Pts,SBK5065,-115,0.58,1.0843478260869563,27.0785,Utah Jazz,L.Markkanen,Philadelphia 76ers,0,0.5043478260869564,N,0.5333333333333333,1,0.4,0,0.5,0
3,T.Harris o15.5 Pts,SBK5065,-105,0.53,1.0347619047619048,27.0785,Philadelphia 76ers,T.Harris,Utah Jazz,1,0.5047619047619047,N,0.5,0,0.6,1,0.5,0
4,D.DeRozan o24.5 Pts,SBK5065,-120,0.6,1.1,27.0785,Chicago Bulls,D.DeRozan,Denver Nuggets,1,0.5000000000000001,N,0.42857142857142855,0,0.4,0,0.3,0
5,J.Murray u19.5 Pts,SBK5065,-112,0.56,1.06,27.0785,Denver Nuggets,J.Murray,Chicago Bulls,0,0.5,N,0.75,1,0.8,1,0.7,1
6,K.Caldwell-Pope u12.5 Pts,SBK5065,-125,0.63,1.134,27.0785,Denver Nuggets,K.Caldwell-Pope,Chicago Bulls,0,0.5039999999999999,Y,0.5833333333333334,1,0.6,1,0.6,1
7,M.Porter o2.5 3pt M,JoeDellera,-128,0.5,0.890625,-4.9594,Denver Nuggets,M.Porter,Chicago Bulls,0,0.390625,Y,0.8333333333333334,1,0.8,1,0.9,1
8,D.Fox o5.5 Ast,SBK5065,-130,0.65,1.15,27.0785,Sacramento Kings,D.Fox,Golden State Warriors,1,0.4999999999999999,Y,0.5454545454545454,1,0.8,1,0.5,0
9,A.Wiggins u6.5 Rebs,SBK5065,-128,1.0,1.78125,27.0785,Golden State Warriors,A.Wiggins,Sacramento Kings,0,0.78125,Y,0.75,1,0.8,1,0.8,1
10,D.Sabonis o35.5 Pts+Rebs+Ast,JoeMetz,-115,1.15,2.1499999999999995,0.0,Sacramento Kings,D.Sabonis,Golden State Warriors,1,0.9999999999999996,Y,0.5,0,0.8,1,0.6,1
11,R.Westbrook o29.5 Pts+Rebs+Ast,JoeMetz,-125,2.5,4.5,0.0,Los Angeles Lakers,R.Westbrook,Brooklyn Nets,1,2.0,Y,0.5833333333333334,1,0.8,1,0.6,1
