,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,P.Washington o15.5 Pts,SBK5065,-125,1.0,1.8,10.901299999999994,Charlotte Hornets,P.Washington,San Antonio Spurs,1,0.8,Y,0.4576271186440678,0,1.0,1,0.6,1
1,M.Williams o21.5 Pts+Rebs,PropBomb,-120,1.2,2.2,-2.1666,Charlotte Hornets,M.Williams,San Antonio Spurs,1,1.0000000000000002,Y,0.13793103448275862,0,0.4,0,0.2,0
2,A.Dosunmu o3.5 Ast,JoeDellera,-115,0.5,0.934782608695652,0.4359000000000002,Chicago Bulls,A.Dosunmu,Indiana Pacers,0,0.4347826086956521,Y,0.2857142857142857,0,0.6,1,0.6,1
3,A.Dosunmu o5.5 Ast,JoeDellera,280,0.1,0.38,0.0,Chicago Bulls,A.Dosunmu,Indiana Pacers,0,0.28,N,0.08928571428571429,0,0.4,0,0.2,0
4,J.Brunson o26.5 Pts,cowhitchurch,-106,0.53,1.03,0.0,New York Knicks,J.Brunson,Atlanta Hawks,0,0.5,Y,0.35714285714285715,0,0.8,1,0.7,1
5,J.Randle Double-Double (Yes),cowhitchurch,-157,0.79,1.293184713375796,0.0,New York Knicks,J.Randle,Atlanta Hawks,0,0.5031847133757961,Y,0.6333333333333333,1,0.8,1,0.8,1
6,J.Hart o0.5 3pt M,cowhitchurch,-161,0.81,1.3131055900621118,0.0,New York Knicks,J.Hart,Atlanta Hawks,0,0.5031055900621118,Y,1.0,1,1.0,1,1.0,1
7,R.Barrett u25.5 Pts+Rebs+Ast,PropBetGuy,-108,1.08,2.08,-23.58,New York Knicks,R.Barrett,Atlanta Hawks,0,1.0,Y,0.4339622641509434,0,0.8,1,0.7,1
8,T.Harris o1.5 3pt M,GDAWG5000,125,0.8,1.8,0.0,Philadelphia 76ers,T.Harris,Cleveland Cavaliers,1,1.0,Y,0.5283018867924528,1,0.4,0,0.4,0
9,J.Clarkson u23.5 Pts,PropBomb,-120,1.2,2.2,-2.1666,Utah Jazz,J.Clarkson,Memphis Grizzlies,0,1.0000000000000002,Y,0.7068965517241379,1,0.4,0,0.6,1
10,D.Bane o2.5 3pt M,JoeDellera,-132,1.0,1.7575757575757576,0.0,Memphis Grizzlies,D.Bane,Utah Jazz,1,0.7575757575757576,N,0.6,1,0.6,1,0.5,0
11,N.Jokic o26.5 Pts,JoeDellera,-110,0.75,1.431818181818182,0.4359000000000002,Denver Nuggets,N.Jokic,Dallas Mavericks,1,0.6818181818181819,N,0.4117647058823529,0,0.6,1,0.3,0
12,A.Davis o11.5 Rebs,JoeMetz,104,1.0,2.04,8.521,Los Angeles Lakers,A.Davis,New Orleans Pelicans,1,1.04,N,0.6285714285714286,1,0.6,1,0.6,1
13,A.Davis o11.5 Rebs,JoeDellera,104,0.5,1.02,0.4359000000000002,Los Angeles Lakers,A.Davis,New Orleans Pelicans,1,0.52,N,0.6285714285714286,1,0.6,1,0.6,1
14,B.Ingram o31.5 Pts+Ast,PropBetGuy,-110,1.1,2.1,-23.58,New Orleans Pelicans,B.Ingram,Los Angeles Lakers,0,1.0,N,0.375,0,0.8,1,0.5,0
