,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Valanciunas o1.5 3pt M,JoeDellera,490,0.15,0.885,0,New Orleans Pelicans,J.Valanciunas,Milwaukee Bucks,0,0.735,N,0.09615384615384616,0,0.0,0,0.0,0
1,H.Jones o3.5 Rebs,SBK5065,105,0.53,1.0865,0,New Orleans Pelicans,H.Jones,Milwaukee Bucks,0,0.5565,Y,0.5142857142857142,1,1.0,1,0.7,1
2,H.Jones o3.5 Rebs,wheatonbrando,106,0.53,1.0918,0,New Orleans Pelicans,H.Jones,Milwaukee Bucks,0,0.5618000000000001,Y,0.5142857142857142,1,1.0,1,0.7,1
3,B.Lopez o1.5 3pt M,SBK5065,-130,0.65,1.15,0,Milwaukee Bucks,B.Lopez,New Orleans Pelicans,1,0.4999999999999999,N,0.58,1,0.4,0,0.7,1
4,J.Valanciunas o0.5 3pt M,SBK5065,-115,0.58,1.0843478260869563,0,New Orleans Pelicans,J.Valanciunas,Milwaukee Bucks,0,0.5043478260869564,N,0.38461538461538464,0,0.4,0,0.6,1
5,J.Valanciunas o0.5 3pt M,JoeDellera,-115,0.75,1.402173913043478,0,New Orleans Pelicans,J.Valanciunas,Milwaukee Bucks,0,0.652173913043478,N,0.38461538461538464,0,0.4,0,0.6,1
6,B.Lopez o1.5 3pt M,JoeDellera,-130,0.75,1.3269230769230769,0,Milwaukee Bucks,B.Lopez,New Orleans Pelicans,1,0.5769230769230769,N,0.58,1,0.4,0,0.7,1
7,P.Washington o1.5 3pt M,SBK5065,-125,0.5,0.9,0,Charlotte Hornets,P.Washington,Miami Heat,1,0.4,Y,0.6078431372549019,1,0.4,0,0.7,1
8,L.Ball o3.5 3pt M,JoeDellera,-115,0.43,0.8039130434782608,0,Charlotte Hornets,L.Ball,Miami Heat,1,0.3739130434782607,Y,0.72,1,0.6,1,0.6,1
9,J.Butler o5.5 Ast,JoeDellera,112,0.25,0.53,0,Miami Heat,J.Butler,Charlotte Hornets,0,0.28,N,0.40540540540540543,0,0.4,0,0.2,0
10,J.Butler o4.5 Ast,JoeDellera,-155,0.75,1.2338709677419355,0,Miami Heat,J.Butler,Charlotte Hornets,0,0.4838709677419355,N,0.5405405405405406,1,0.4,0,0.2,0
11,B.Adebayo o11.5 Rebs,JoeDellera,-113,0.4,0.7539823008849558,0,Miami Heat,B.Adebayo,Charlotte Hornets,0,0.3539823008849557,N,0.3617021276595745,0,0.2,0,0.5,0
12,B.Adebayo o14.5 Rebs+Ast,JoeDellera,100,1.0,2.0,0,Miami Heat,B.Adebayo,Charlotte Hornets,0,1.0,N,0.3404255319148936,0,0.4,0,0.5,0
13,B.Hield u18.5 Pts,SBK5065,-104,0.5,0.9807692307692308,0,Indiana Pacers,B.Hield,Memphis Grizzlies,0,0.4807692307692308,Y,0.5471698113207547,1,0.2,0,0.6,1
14,J.Jackson o2.5 Blk,JoeDellera,100,0.6,1.2,0,Memphis Grizzlies,J.Jackson,Indiana Pacers,1,0.6,Y,0.6285714285714286,1,0.4,0,0.6,1
