,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Simons o29.5 Pts,JoeMetz,370,0.5,2.35,3.8945,Portland Trail Blazers,A.Simons,New Orleans Pelicans,0,1.85,N,0.2,0,0.4,0,0.2,0
1,A.Simons o24.5 Pts,JoeMetz,146,0.75,1.845,3.8945,Portland Trail Blazers,A.Simons,New Orleans Pelicans,0,1.095,N,0.4,0,0.6,1,0.4,0
2,A.Simons o24.5 Pts+Ast,SBK5065,110,2.2,4.620000000000001,25.188,Portland Trail Blazers,A.Simons,New Orleans Pelicans,0,2.420000000000001,Y,0.6,1,1.0,1,0.6,1
3,A.Simons o3.5 3pt M,JoeDellera,100,0.75,1.5,-3.011,Portland Trail Blazers,A.Simons,New Orleans Pelicans,0,0.75,Y,0.5,0,0.8,1,0.5,0
4,A.Simons o22.5 Pts,JoeMetz,-102,1.0,1.9803921568627447,3.8945,Portland Trail Blazers,A.Simons,New Orleans Pelicans,0,0.9803921568627448,Y,0.5,0,0.8,1,0.5,0
5,A.Simons o30.5 Pts+Rebs+Ast,JoeDellera,-103,0.19,0.3744660194174757,-3.011,Portland Trail Blazers,A.Simons,New Orleans Pelicans,0,0.1844660194174757,Y,0.4,0,0.6,1,0.4,0
6,T.Maxey o23.5 Pts,JoeMetz,-103,1.03,2.03,3.8945,Philadelphia 76ers,T.Maxey,Atlanta Hawks,0,0.9999999999999998,N,0.5,0,0.6,1,0.6,1
7,T.Maxey o23.5 Pts,SBK5065,-105,0.53,1.0347619047619048,25.188,Philadelphia 76ers,T.Maxey,Atlanta Hawks,0,0.5047619047619047,N,0.5,0,0.6,1,0.6,1
8,A.Simons o30.5 Pts+Rebs+Ast,JoeMetz,-108,1.0,1.925925925925926,3.8945,Portland Trail Blazers,A.Simons,New Orleans Pelicans,0,0.925925925925926,Y,0.4,0,0.6,1,0.4,0
9,A.Simons o3.5 3pt M,charliedisturco,-110,1.0,1.9090909090909087,27.01,Portland Trail Blazers,A.Simons,New Orleans Pelicans,0,0.9090909090909088,Y,0.5,0,0.8,1,0.5,0
10,L.Doncic o7.5 Ast,SBK5065,-110,0.55,1.05,25.188,Dallas Mavericks,L.Doncic,Washington Wizards,0,0.5,N,0.36363636363636365,0,0.2,0,0.4,0
11,D.Smith u19.5 Pts+Rebs+Ast,charliedisturco,-110,1.1,2.1,27.01,Charlotte Hornets,D.Smith,Miami Heat,0,1.0,N,0.5384615384615384,1,0.8,1,0.5,0
12,T.Rozier o21.5 Pts,SBK5065,-110,0.5,0.9545454545454546,25.188,Charlotte Hornets,T.Rozier,Miami Heat,0,0.4545454545454546,Y,0.6666666666666666,1,0.6,1,0.6666666666666666,1
13,T.Young o25.5 Pts,SBK5065,-111,0.5,0.9504504504504504,25.188,Atlanta Hawks,T.Young,Philadelphia 76ers,1,0.4504504504504504,Y,0.5454545454545454,1,0.4,0,0.6,1
14,S.Dinwiddie o17.5 Pts,JoeMetz,-113,1.0,1.8849557522123888,3.8945,Dallas Mavericks,S.Dinwiddie,Washington Wizards,0,0.8849557522123892,Y,0.5454545454545454,1,0.8,1,0.6,1
15,T.Young o37.5 Pts+Rebs+Ast,Noto,-114,1.14,2.14,-21.0,Atlanta Hawks,T.Young,Philadelphia 76ers,1,1.0000000000000002,N,0.6363636363636364,1,0.2,0,0.6,1
16,C.Capela o9.5 Rebs,JoeDellera,-114,0.44,0.8259649122807018,-3.011,Atlanta Hawks,C.Capela,Philadelphia 76ers,1,0.3859649122807018,Y,0.75,1,1.0,1,0.9,1
17,J.Hart o11.5 Rebs+Ast,JoeDellera,-115,0.3,0.5608695652173913,-3.011,Portland Trail Blazers,J.Hart,New Orleans Pelicans,0,0.2608695652173913,N,0.75,1,0.8,1,0.8,1
18,C.Capela o9.5 Rebs,SBK5065,-115,0.5,0.934782608695652,25.188,Atlanta Hawks,C.Capela,Philadelphia 76ers,1,0.434782608695652,Y,0.75,1,1.0,1,0.9,1
