,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,P.Banchero o24.5 Pts+Ast,SBK5065,-115,0.58,1.0843478260869563,0,Orlando Magic,P.Banchero,San Antonio Spurs,1,0.5043478260869564,N,0.7037037037037037,1,0.8,1,0.9,1
1,P.Banchero o20.5 Pts,PropBetGuy,-114,1.14,2.14,0,Orlando Magic,P.Banchero,San Antonio Spurs,1,1.0000000000000002,N,0.5185185185185185,1,0.4,0,0.4,0
2,P.Banchero o3.5 Ast,SBK5065,-145,0.5,0.8448275862068966,0,Orlando Magic,P.Banchero,San Antonio Spurs,1,0.3448275862068966,Y,0.5925925925925926,1,0.6,1,0.7,1
3,M.Fultz o5.5 Ast,JoeDellera,-130,0.27,0.4776923076923077,0,Orlando Magic,M.Fultz,San Antonio Spurs,1,0.2076923076923076,Y,0.3076923076923077,0,0.4,0,0.3,0
4,M.Fultz o5.5 Ast,PropBomb,-130,1.0,1.7692307692307692,0,Orlando Magic,M.Fultz,San Antonio Spurs,1,0.7692307692307692,Y,0.3076923076923077,0,0.4,0,0.3,0
5,J.Ivey u16.5 Pts,SBK5065,-110,0.5,0.9545454545454546,0,Detroit Pistons,J.Ivey,Atlanta Hawks,0,0.4545454545454546,Y,0.5483870967741935,1,0.4,0,0.7,1
6,J.Duren o10.5 Rebs,JoeMetz,-120,1.2,2.2,0,Detroit Pistons,J.Duren,Atlanta Hawks,0,1.0000000000000002,N,0.25,0,0.6,1,0.7,1
7,J.Duren o10.5 Rebs,JoeDellera,-105,0.5,0.9761904761904762,0,Detroit Pistons,J.Duren,Atlanta Hawks,0,0.4761904761904761,N,0.25,0,0.6,1,0.7,1
8,J.Duren o10.5 Rebs,SBK5065,-105,0.53,1.0347619047619048,0,Detroit Pistons,J.Duren,Atlanta Hawks,0,0.5047619047619047,N,0.25,0,0.6,1,0.7,1
9,J.Duren o10.5 Rebs,PropBetGuy,-105,1.05,2.05,0,Detroit Pistons,J.Duren,Atlanta Hawks,0,0.9999999999999998,N,0.25,0,0.6,1,0.7,1
