,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,B.Beal o19.5 Pts,SBK5065,-119,0.6,1.104201680672269,18.6396,Washington Wizards,B.Beal,Oklahoma City Thunder,1,0.504201680672269,Y,0.7,1,0.8,1,0.7,1
1,D.Avdija u16.5 Pts+Rebs+Ast,SBK5065,-105,0.53,1.0347619047619048,18.6396,Washington Wizards,D.Avdija,Oklahoma City Thunder,1,0.5047619047619047,N,0.6,1,0.2,0,0.6,1
2,S.Gilgeous-Alexander o28.5 Pts,SBK5065,-120,0.6,1.1,18.6396,Oklahoma City Thunder,S.Gilgeous-Alexander,Washington Wizards,0,0.5000000000000001,Y,0.7142857142857143,1,0.8,1,0.8,1
3,D.Avdija u2.5 Ast,SBK5065,-150,0.75,1.25,18.6396,Washington Wizards,D.Avdija,Oklahoma City Thunder,1,0.5,Y,0.7333333333333333,1,0.4,0,0.7,1
4,K.Towns o21.5 Pts,SBK5065,-110,0.55,1.05,18.6396,Minnesota Timberwolves,K.Towns,Orlando Magic,0,0.5,Y,0.6,1,0.6,1,0.7,1
5,J.Suggs u6.5 Ast,SBK5065,100,1.0,2.0,18.6396,Orlando Magic,J.Suggs,Minnesota Timberwolves,1,1.0,Y,0.7,1,0.8,1,0.7,1
6,J.Smith u13.5 Pts,SBK5065,-125,0.63,1.134,18.6396,Indiana Pacers,J.Smith,Charlotte Hornets,0,0.5039999999999999,Y,0.46153846153846156,0,0.6,1,0.5,0
7,T.Rozier u26.5 Pts+Ast,PropBomb,-125,1.25,2.25,0.0,Charlotte Hornets,T.Rozier,Indiana Pacers,1,1.0,Y,0.5555555555555556,1,0.8,1,0.5555555555555556,1
8,L.Ball o35.5 Pts+Rebs+Ast,charliedisturco,-110,1.1,2.1,0.0,Charlotte Hornets,L.Ball,Indiana Pacers,1,1.0,N,0.0,0,0.0,0,0.0,0
9,M.Turner o24.5 Pts+Rebs,JoeMetz,-120,1.2,2.2,0.0,Indiana Pacers,M.Turner,Charlotte Hornets,0,1.0000000000000002,Y,0.625,1,0.8,1,0.625,1
10,T.Haliburton o32.5 Pts+Rebs+Ast,JoeDellera,-119,0.75,1.380252100840336,-2.2761,Indiana Pacers,T.Haliburton,Charlotte Hornets,0,0.6302521008403359,Y,0.7692307692307693,1,0.8,1,0.7,1
11,J.Brown u4.5 Ast,SBK5065,-122,0.61,1.11,0.0,Boston Celtics,J.Brown,Atlanta Hawks,0,0.5000000000000001,Y,0.8571428571428571,1,0.6,1,0.8,1
12,J.Collins o11.5 Pts,PropBomb,-125,1.25,2.25,0.0,Atlanta Hawks,J.Collins,Boston Celtics,1,1.0,Y,0.6,1,0.6,1,0.6,1
13,J.Butler o5.5 Ast,SBK5065,-130,0.65,1.15,18.6396,Miami Heat,J.Butler,Toronto Raptors,0,0.4999999999999999,N,0.5384615384615384,1,0.8,1,0.7,1
14,F.VanVleet o19.5 Pts,SBK5065,-125,0.63,1.134,18.6396,Toronto Raptors,F.VanVleet,Miami Heat,1,0.5039999999999999,Y,0.45454545454545453,0,0.8,1,0.5,0
15,P.Williams o1.5 Stl+Blk,HPBasketball,-109,0.25,0.4793577981651376,-6.7949,Chicago Bulls,P.Williams,New Orleans Pelicans,0,0.2293577981651376,N,0.4666666666666667,0,0.6,1,0.6,1
16,J.Valanciunas o25.5 Pts+Rebs+Ast,JoeDellera,-108,1.0,1.925925925925926,-2.2761,New Orleans Pelicans,J.Valanciunas,Chicago Bulls,1,0.925925925925926,Y,0.4,0,0.4,0,0.3,0
17,T.Murphy o2.5 3pt M,JoeDellera,150,0.5,1.25,-2.2761,New Orleans Pelicans,T.Murphy,Chicago Bulls,1,0.75,Y,0.6666666666666666,1,0.6,1,0.6,1
18,D.Finney-Smith u19.5 Pts+Rebs+Ast,SBK5065,-105,0.53,1.0347619047619048,18.6396,Dallas Mavericks,D.Finney-Smith,Houston Rockets,1,0.5047619047619047,Y,0.7857142857142857,1,0.8,1,0.7,1
19,A.Sengun o22.5 Pts+Rebs,JoeDellera,-105,0.5,0.9761904761904762,-2.2761,Houston Rockets,A.Sengun,Dallas Mavericks,0,0.4761904761904761,N,0.6923076923076923,1,0.4,0,0.7,1
20,J.Murray o19.5 Pts,charliedisturco,-120,1.2,2.2,0.0,Denver Nuggets,J.Murray,New York Knicks,1,1.0000000000000002,Y,0.3076923076923077,0,0.4,0,0.4,0
21,A.Wiggins o22.5 Pts+Rebs,PropBetGuy,-118,1.18,2.18,0.0,Golden State Warriors,A.Wiggins,Phoenix Suns,0,1.0000000000000002,N,0.5714285714285714,1,0.6,1,0.5,0
