,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
10,D.Green o6.5 Ast,HPBasketball,-115,1.15,2.1499999999999995,-9.1059,Golden State Warriors,D.Green,Charlotte Hornets,0.0,0.9999999999999996,N,0.16666666666666666,0,0.2,0,0.16666666666666666,0
11,J.Smith o14.5 Pts,SBK5065,-115,0.58,1.0843478260869563,9.6061,Indiana Pacers,J.Smith,Brooklyn Nets,0.0,0.5043478260869564,N,0.7142857142857143,1,0.8,1,0.7142857142857143,1
12,J.Smith o7.5 Rebs,SBK5065,-120,0.6,1.1,9.6061,Indiana Pacers,J.Smith,Brooklyn Nets,0.0,0.5000000000000001,Y,0.7142857142857143,1,0.8,1,0.7142857142857143,1
13,N.Claxton u9.5 Rebs,SBK5065,-135,0.68,1.1837037037037037,9.6061,Brooklyn Nets,N.Claxton,Indiana Pacers,1.0,0.5037037037037037,Y,0.6666666666666666,1,0.8,1,0.6666666666666666,1
14,B.Simmons o7.5 Pts,PropBomb,-110,1.1,2.1,0.0,Brooklyn Nets,B.Simmons,Indiana Pacers,1.0,1.0,Y,0.16666666666666666,0,0.2,0,0.16666666666666666,0
15,D.Murray u21.5 Pts,SBK5065,-120,0.6,1.1,0.0,Atlanta Hawks,D.Murray,Milwaukee Bucks,0.0,0.5000000000000001,Y,0.8333333333333334,1,0.8,1,0.8333333333333334,1
16,D.DeRozan o23.5 Pts,SBK5065,-115,0.58,1.0843478260869563,9.6061,Chicago Bulls,D.DeRozan,Philadelphia 76ers,1.0,0.5043478260869564,Y,0.7142857142857143,1,0.6,1,0.7142857142857143,1
17,N.Vucevic u18.5 Pts+Ast,PropBetGuy,-122,1.22,2.22,0.0,Chicago Bulls,N.Vucevic,Philadelphia 76ers,1.0,1.0000000000000002,N,0.42857142857142855,0,0.4,0,0.42857142857142855,0
18,D.Finney-Smith u4.5 Rebs,SBK5065,-130,0.65,1.15,9.6061,Dallas Mavericks,D.Finney-Smith,Oklahoma City Thunder,1.0,0.4999999999999999,N,0.6,1,0.6,1,0.6,1
19,S.Gilgeous-Alexander u5.5 Rebs,SBK5065,-135,0.68,1.1837037037037037,9.6061,Oklahoma City Thunder,S.Gilgeous-Alexander,Dallas Mavericks,0.0,0.5037037037037037,N,0.6,1,0.6,1,0.6,1
20,J.Robinson-Earl u14.5 Pts+Rebs+Ast,SBK5065,-108,0.75,1.4444444444444446,9.6061,Oklahoma City Thunder,J.Robinson-Earl,Dallas Mavericks,0.0,0.6944444444444446,Y,0.8333333333333334,1,0.8,1,0.8333333333333334,1
21,L.Doncic o17.5 Rebs+Ast,JoeMetz,100,1.0,2.0,6.7082,Dallas Mavericks,L.Doncic,Oklahoma City Thunder,1.0,1.0,Y,0.6,1,0.6,1,0.6,1
22,D.Brooks o16.5 Pts,SBK5065,-115,0.58,1.0843478260869563,9.6061,Memphis Grizzlies,D.Brooks,Utah Jazz,0.0,0.5043478260869564,Y,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
23,J.Clarkson o3.5 Rebs,SBK5065,-146,0.73,1.23,9.6061,Utah Jazz,J.Clarkson,Memphis Grizzlies,1.0,0.5,N,0.7142857142857143,1,0.6,1,0.7142857142857143,1
24,T.Haliburton o7.5 Ast,HPBasketball,-120,0.75,1.375,0.0,Indiana Pacers,T.Haliburton,Brooklyn Nets,0.0,0.625,Y,0.8571428571428571,1,1.0,1,0.8571428571428571,1
25,T.Haliburton o17.5 Pts,HPBasketball,-121,0.15,0.2739669421487603,0.0,Indiana Pacers,T.Haliburton,Brooklyn Nets,0.0,0.1239669421487602,Y,0.8571428571428571,1,0.8,1,0.8571428571428571,1
