,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Brogdon u3.5 Ast,The_Oddsmaker,110,1.0,2.1,0,Boston Celtics,M.Brogdon,Atlanta Hawks,1,1.1,Y,0.4444444444444444,0,0.4,0,0.5,0
1,B.Bogdanovic o6.5 Rebs+Ast,VegasRefund,-120,1.2,2.2,0,Atlanta Hawks,B.Bogdanovic,Boston Celtics,0,1.0000000000000002,Y,0.3333333333333333,0,0.4,0,0.4,0
2,J.Brown o3.5 Ast,MikeRandle,130,1.0,2.3,0,Boston Celtics,J.Brown,Atlanta Hawks,1,1.2999999999999998,Y,0.3888888888888889,0,0.2,0,0.5,0
3,R.Williams o15.5 Pts+Rebs,PropBomb,-125,1.25,2.25,0,Boston Celtics,R.Williams,Atlanta Hawks,1,1.0,Y,0.5,0,0.6,1,0.5,0
4,R.Williams o15.5 Pts+Rebs,JoeDellera,-120,0.75,1.375,0,Boston Celtics,R.Williams,Atlanta Hawks,1,0.625,Y,0.5,0,0.6,1,0.5,0
5,M.Brogdon o17.5 Pts+Ast,HPBasketball,-120,0.12,0.22,0,Boston Celtics,M.Brogdon,Atlanta Hawks,1,0.1,N,0.5694444444444444,1,0.6,1,0.7,1
6,M.Porter o2.5 3pt M,SBK5065,-115,0.5,0.934782608695652,0,Denver Nuggets,M.Porter,Minnesota Timberwolves,1,0.4347826086956521,N,0.6268656716417911,1,0.4,0,0.6,1
7,N.Alexander-Walker o1.5 3pt M,PropBomb,-105,1.05,2.05,0,Minnesota Timberwolves,N.Alexander-Walker,Denver Nuggets,0,0.9999999999999998,Y,0.4,0,0.8,1,0.6,1
8,M.Porter o2.5 3pt M,JoeDellera,-115,0.5,0.934782608695652,0,Denver Nuggets,M.Porter,Minnesota Timberwolves,1,0.4347826086956521,N,0.6268656716417911,1,0.4,0,0.6,1
9,M.Porter o2.5 3pt M,charliedisturco,-120,1.2,2.2,0,Denver Nuggets,M.Porter,Minnesota Timberwolves,1,1.0000000000000002,N,0.6268656716417911,1,0.4,0,0.6,1
10,N.Jokic Triple-Double Yes,HPBasketball,215,0.115,0.36225,0,Denver Nuggets,N.Jokic,Minnesota Timberwolves,1,0.24725,Y,0.4189189189189189,0,0.4,0,0.3,0
11,R.Westbrook o34.5 Pts+Ast,JoeDellera,-106,0.35,0.680188679245283,0,Los Angeles Clippers,R.Westbrook,Phoenix Suns,0,0.330188679245283,N,0.15384615384615385,0,0.4,0,0.2,0
12,R.Westbrook o34.5 Pts+Ast,PropBetGuy,-106,1.06,2.06,0,Los Angeles Clippers,R.Westbrook,Phoenix Suns,0,1.0,N,0.15384615384615385,0,0.4,0,0.2,0
13,R.Westbrook o25.5 Pts,JoeMetz,105,1.0,2.05,0,Los Angeles Clippers,R.Westbrook,Phoenix Suns,0,1.0499999999999998,N,0.19230769230769232,0,0.6,1,0.3,0
