,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.Harris u15.5 Pts,SBK5065,-110,0.55,1.05,5.2653,Philadelphia 76ers,T.Harris,Indiana Pacers,1,0.5,N,0.5,0,0.5,0,0.5,0
1,P.Tucker u5.5 Rebs,SBK5065,-135,1.0,1.7407407407407407,5.2653,Philadelphia 76ers,P.Tucker,Indiana Pacers,1,0.7407407407407407,Y,1.0,1,1.0,1,1.0,1
2,J.Smith o6.5 Rebs,SBK5065,-105,0.53,1.0347619047619048,5.2653,Houston Rockets,J.Smith,Utah Jazz,1,0.5047619047619047,Y,0.75,1,0.75,1,0.75,1
3,J.Embiid u12.5 Rebs,SBK5065,-110,0.55,1.05,5.2653,Philadelphia 76ers,J.Embiid,Indiana Pacers,1,0.5,Y,0.5,0,0.5,0,0.5,0
4,T.Harris u6.5 Rebs,SBK5065,-130,0.65,1.15,5.2653,Philadelphia 76ers,T.Harris,Indiana Pacers,1,0.4999999999999999,N,0.5,0,0.5,0,0.5,0
5,J.Harden o22.5 Pts,gneiffer07,-113,1.13,2.13,10.1279,Philadelphia 76ers,J.Harden,Indiana Pacers,1,1.0,Y,0.75,1,0.75,1,0.75,1
6,J.Embiid o29.5 Pts,gneiffer07,-106,1.06,2.06,10.1279,Philadelphia 76ers,J.Embiid,Indiana Pacers,1,1.0,N,0.25,0,0.25,0,0.25,0
7,T.Maxey u2.5 Rebs,gneiffer07,140,1.0,2.4,10.1279,Philadelphia 76ers,T.Maxey,Indiana Pacers,1,1.4,Y,0.75,1,0.75,1,0.75,1
8,T.Haliburton o18.5 Pts,JoeMetz,-118,1.18,2.18,0.0,Indiana Pacers,T.Haliburton,Philadelphia 76ers,0,1.0000000000000002,Y,1.0,1,1.0,1,1.0,1
9,T.Haliburton o8.5 Ast,JoeDellera,-115,0.75,1.402173913043478,9.4485,Indiana Pacers,T.Haliburton,Philadelphia 76ers,0,0.652173913043478,Y,0.75,1,0.75,1,0.75,1
10,B.Mathurin o16.5 Pts,JoeDellera,-125,0.5,0.9,9.4485,Indiana Pacers,B.Mathurin,Philadelphia 76ers,0,0.4,Y,1.0,1,1.0,1,1.0,1
11,P.Banchero o17.5 Pts,SBK5065,-125,0.63,1.134,5.2653,Orlando Magic,P.Banchero,New York Knicks,0,0.5039999999999999,Y,1.0,1,1.0,1,1.0,1
12,J.Randle u20.5 Pts,SBK5065,-114,1.0,1.8771929824561404,5.2653,New York Knicks,J.Randle,Orlando Magic,1,0.8771929824561404,N,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
13,W.Carter u14.5 Pts,SBK5065,100,0.5,1.0,5.2653,Orlando Magic,W.Carter,New York Knicks,0,0.5,N,0.5,0,0.5,0,0.5,0
14,J.Brunson u18.5 Pts,SBK5065,-118,0.59,1.09,5.2653,New York Knicks,J.Brunson,Orlando Magic,1,0.5000000000000001,N,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
15,C.Anthony o5.5 Ast,gneiffer07,-113,1.13,2.13,10.1279,Orlando Magic,C.Anthony,New York Knicks,0,1.0,N,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
16,P.Banchero o18.5 Pts,gneiffer07,102,2.0,4.04,10.1279,Orlando Magic,P.Banchero,New York Knicks,0,2.04,Y,1.0,1,1.0,1,1.0,1
17,J.Brunson o5.5 Ast,JoeDellera,-135,0.75,1.3055555555555556,9.4485,New York Knicks,J.Brunson,Orlando Magic,1,0.5555555555555556,Y,1.0,1,1.0,1,1.0,1
18,J.Butler u24.5 Pts,SBK5065,-122,0.61,1.11,5.2653,Miami Heat,J.Butler,Toronto Raptors,1,0.5000000000000001,N,0.75,1,0.75,1,0.75,1
19,J.Butler u35.5 Pts+Rebs+Ast,SBK5065,-115,0.58,1.0843478260869563,5.2653,Miami Heat,J.Butler,Toronto Raptors,1,0.5043478260869564,N,0.75,1,0.75,1,0.75,1
20,P.Siakam u9.5 Rebs,SBK5065,-125,1.0,1.8,5.2653,Toronto Raptors,P.Siakam,Miami Heat,0,0.8,Y,0.5,0,0.5,0,0.5,0
21,F.VanVleet o5.5 Ast,SBK5065,-140,0.7,1.2,5.2653,Toronto Raptors,F.VanVleet,Miami Heat,0,0.5,Y,0.75,1,0.75,1,0.75,1
22,G.Trent u18.5 Pts,SBK5065,-118,0.59,1.09,5.2653,Toronto Raptors,G.Trent,Miami Heat,0,0.5000000000000001,Y,0.5,0,0.5,0,0.5,0
23,J.Butler u23.5 Pts,gneiffer07,-111,1.11,2.1100000000000003,10.1279,Miami Heat,J.Butler,Toronto Raptors,1,1.0000000000000002,N,0.25,0,0.25,0,0.25,0
24,T.Herro u19.5 Pts,gneiffer07,-115,1.15,2.1499999999999995,10.1279,Miami Heat,T.Herro,Toronto Raptors,1,0.9999999999999996,N,0.25,0,0.25,0,0.25,0
25,K.Lowry o1.5 3pt M,PropBomb,-140,1.4,2.4,1.6034,Miami Heat,K.Lowry,Toronto Raptors,1,1.0,N,0.5,0,0.5,0,0.5,0
26,P.Siakam o4.5 Ast,JoeDellera,-160,1.0,1.625,9.4485,Toronto Raptors,P.Siakam,Miami Heat,0,0.625,Y,0.75,1,0.75,1,0.75,1
27,P.Siakam o9.5 Ast,JoeDellera,1125,0.1,1.225,9.4485,Toronto Raptors,P.Siakam,Miami Heat,0,1.125,N,0.25,0,0.25,0,0.25,0
28,P.Siakam o6.5 Ast,JoeDellera,250,0.3,1.05,9.4485,Toronto Raptors,P.Siakam,Miami Heat,0,0.75,N,0.5,0,0.5,0,0.5,0
29,K.Irving u5.5 Ast,SBK5065,-130,0.65,1.15,5.2653,Brooklyn Nets,K.Irving,Memphis Grizzlies,0,0.4999999999999999,Y,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
30,D.Bane o25.5 Pts+Rebs+Ast,SBK5065,-115,0.58,1.0843478260869563,5.2653,Memphis Grizzlies,D.Bane,Brooklyn Nets,1,0.5043478260869564,Y,0.75,1,0.75,1,0.75,1
31,D.Bane o17.5 Pts,SBK5065,-125,0.63,1.134,5.2653,Memphis Grizzlies,D.Bane,Brooklyn Nets,1,0.5039999999999999,Y,0.25,0,0.25,0,0.25,0
32,J.Morant o28.5 Pts,gneiffer07,-117,1.0,1.8547008547008548,10.1279,Memphis Grizzlies,J.Morant,Brooklyn Nets,1,0.8547008547008548,Y,0.75,1,0.75,1,0.75,1
33,D.Vassell o16.5 Pts,SBK5065,-115,0.58,1.0843478260869563,5.2653,San Antonio Spurs,D.Vassell,Minnesota Timberwolves,0,0.5043478260869564,Y,0.75,1,0.75,1,0.75,1
34,A.Edwards o21.5 Pts,SBK5065,-120,0.6,1.1,5.2653,Minnesota Timberwolves,A.Edwards,San Antonio Spurs,1,0.5000000000000001,N,0.5,0,0.5,0,0.5,0
35,R.Gobert o29.5 Pts+Rebs,PropBetGuy,-113,1.13,2.13,0.0,Minnesota Timberwolves,R.Gobert,San Antonio Spurs,1,1.0,N,0.75,1,0.75,1,0.75,1
36,D.Vassell o2.5 3pt M,JoeMetz,-113,1.13,2.13,6.0282,San Antonio Spurs,D.Vassell,Minnesota Timberwolves,0,1.0,Y,0.75,1,0.75,1,0.75,1
37,J.Clarkson u5.5 Ast,SBK5065,-110,1.0,1.9090909090909087,5.2653,Utah Jazz,J.Clarkson,Houston Rockets,0,0.9090909090909088,Y,0.5,0,0.5,0,0.5,0
38,J.Vanderbilt u10.5 Rebs,SBK5065,-138,1.0,1.7246376811594204,5.2653,Utah Jazz,J.Vanderbilt,Houston Rockets,0,0.7246376811594204,N,0.25,0,0.25,0,0.25,0
39,J.Smith o13.5 Pts,SBK5065,-117,0.59,1.0942735042735043,5.2653,Houston Rockets,J.Smith,Utah Jazz,1,0.5042735042735044,Y,0.5,0,0.5,0,0.5,0
40,J.Green o23.5 Pts,SBK5065,-108,0.54,1.04,5.2653,Houston Rockets,J.Green,Utah Jazz,1,0.5,N,0.5,0,0.5,0,0.5,0
41,J.Green o3.5 Rebs,gneiffer07,-136,1.36,2.3600000000000003,10.1279,Houston Rockets,J.Green,Utah Jazz,1,1.0000000000000002,N,0.75,1,0.75,1,0.75,1
42,L.Markkanen o22.5 Pts+Ast,JoeDellera,-125,0.75,1.35,9.4485,Utah Jazz,L.Markkanen,Houston Rockets,0,0.6000000000000001,N,0.5,0,0.5,0,0.5,0
43,J.Green o24.5 Pts,GDAWG5000,120,0.5,1.1,1.65,Houston Rockets,J.Green,Utah Jazz,1,0.6000000000000001,N,0.5,0,0.5,0,0.5,0
44,M.Porter o15.5 Pts,gneiffer07,-115,1.15,2.1499999999999995,10.1279,Denver Nuggets,M.Porter,Portland Trail Blazers,0,0.9999999999999996,Y,0.75,1,0.75,1,0.75,1
45,N.Jokic o7.5 Ast,gneiffer07,-135,1.35,2.35,10.1279,Denver Nuggets,N.Jokic,Portland Trail Blazers,0,1.0,Y,0.75,1,0.75,1,0.75,1
46,M.Porter o16.5 Pts,JoeDellera,-115,0.35,0.6543478260869564,9.4485,Denver Nuggets,M.Porter,Portland Trail Blazers,0,0.3043478260869564,Y,0.75,1,0.75,1,0.75,1
47,P.Siakam o9.5 Rebs,JoeDellera,108,0.15,0.312,0.0,Toronto Raptors,P.Siakam,Miami Heat,0,0.162,N,0.5,0,0.5,0,0.5,0
48,E.Gordon o2.5 Ast,PropBomb,-105,1.05,2.05,1.6034,Houston Rockets,E.Gordon,Utah Jazz,1,0.9999999999999998,N,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
