,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Melton o1.5 3pt M,SBK5065,-115,0.58,1.0843478260869563,10.3466,Philadelphia 76ers,D.Melton,Indiana Pacers,0,0.5043478260869564,N,0.6229508196721312,1,0.4,0,0.4,0
1,D.Melton o1.5 3pt M,JoeDellera,-115,0.5,0.934782608695652,2.2154000000000007,Philadelphia 76ers,D.Melton,Indiana Pacers,0,0.4347826086956521,N,0.6229508196721312,1,0.4,0,0.4,0
2,J.Embiid o36.5 Pts+Ast,HPBasketball,-120,0.6,1.1,-4.766599999999999,Philadelphia 76ers,J.Embiid,Indiana Pacers,0,0.5000000000000001,Y,0.5098039215686274,1,0.6,1,0.5,0
3,D.Garland o9.5 Ast,JoeDellera,360,0.2,0.92,0.0,Cleveland Cavaliers,D.Garland,Boston Celtics,1,0.72,Y,0.2982456140350877,0,0.4,0,0.2,0
4,D.Garland o7.5 Ast,JoeDellera,115,0.6,1.2899999999999998,0.0,Cleveland Cavaliers,D.Garland,Boston Celtics,1,0.6899999999999998,Y,0.5614035087719298,1,0.6,1,0.3,0
5,M.Thybulle o2.5 Stl+Blk,PropBomb,110,0.5,1.05,8.593399999999999,Portland Trail Blazers,M.Thybulle,Detroit Pistons,0,0.55,N,0.8888888888888888,1,1.0,1,0.8888888888888888,1
6,M.Thybulle o2.5 Stl+Blk,SBK5065,110,1.0,2.1,10.3466,Portland Trail Blazers,M.Thybulle,Detroit Pistons,0,1.1,N,0.8888888888888888,1,1.0,1,0.8888888888888888,1
7,M.Bagley o10.5 Rebs,JoeDellera,-110,1.0,1.9090909090909087,2.2154000000000007,Detroit Pistons,M.Bagley,Portland Trail Blazers,1,0.9090909090909092,N,0.16666666666666666,0,0.6,1,0.3,0
8,M.Bagley o13.5 Rebs,JoeDellera,270,0.2,0.7400000000000001,0.0,Detroit Pistons,M.Bagley,Portland Trail Blazers,1,0.54,N,0.03333333333333333,0,0.2,0,0.1,0
9,M.Bagley o11.5 Rebs,JoeDellera,120,0.15,0.33,0.0,Detroit Pistons,M.Bagley,Portland Trail Blazers,1,0.18,N,0.16666666666666666,0,0.6,1,0.3,0
10,B.Adebayo o32.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,2.1499999999999995,6.765599999999999,Miami Heat,B.Adebayo,Atlanta Hawks,1,0.9999999999999996,N,0.5573770491803278,1,0.2,0,0.3,0
11,B.Adebayo o8.5 Rebs,SBK5065,-115,1.0,1.869565217391304,10.3466,Miami Heat,B.Adebayo,Atlanta Hawks,1,0.8695652173913042,N,0.5737704918032787,1,0.2,0,0.3,0
12,J.Butler o0.5 3pt M,GDAWG5000,145,0.5,1.225,1.6727,Miami Heat,J.Butler,Atlanta Hawks,1,0.7250000000000001,N,0.39215686274509803,0,0.6,1,0.5,0
13,J.Butler o0.5 3pt M,GreenDotDaily,145,1.0,2.45,3.4569,Miami Heat,J.Butler,Atlanta Hawks,1,1.4500000000000002,N,0.39215686274509803,0,0.6,1,0.5,0
14,M.Porter o16.5 Pts,PropBetGuy,-109,1.64,3.1445871559633027,6.765599999999999,Denver Nuggets,M.Porter,Toronto Raptors,1,1.5045871559633028,Y,0.6041666666666666,1,0.8,1,0.7,1
15,J.Murray o3.5 3pt M,JoeDellera,145,0.25,0.6125,0.0,Denver Nuggets,J.Murray,Toronto Raptors,1,0.3625,Y,0.2549019607843137,0,0.8,1,0.6,1
16,J.Murray o2.5 3pt M,JoeDellera,-145,1.0,1.6896551724137931,0.0,Denver Nuggets,J.Murray,Toronto Raptors,1,0.6896551724137931,Y,0.49019607843137253,0,0.8,1,0.8,1
17,D.Sabonis u41.5 Pts+Rebs+Ast,JoeDellera,-110,0.75,1.431818181818182,2.2154000000000007,Sacramento Kings,D.Sabonis,New Orleans Pelicans,1,0.6818181818181819,Y,0.6129032258064516,1,0.6,1,0.6,1
18,B.Ingram o1.5 3pt M,GDAWG5000,-115,0.57,1.0656521739130431,1.6727,New Orleans Pelicans,B.Ingram,Sacramento Kings,0,0.4956521739130434,Y,0.4666666666666667,0,0.4,0,0.5,0
19,B.Ingram o1.5 3pt M,GreenDotDaily,-115,1.0,1.869565217391304,3.4569,New Orleans Pelicans,B.Ingram,Sacramento Kings,0,0.8695652173913042,Y,0.4666666666666667,0,0.4,0,0.5,0
