,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,L.James o25.5 Pts,SBK5065,-115,1.0,1.869565217391304,0.0,Los Angeles Lakers,L.James,Cleveland Cavaliers,0,0.869565217391304,N,0.5882352941176471,1,0.6,1,0.6,1
1,L.James o33.5 Pts+Rebs,JoeDellera,-130,0.4,0.7076923076923077,-1.3432999999999975,Los Angeles Lakers,L.James,Cleveland Cavaliers,0,0.3076923076923077,Y,0.5882352941176471,1,0.8,1,0.7,1
2,L.James o26.5 Pts,JoeDellera,-115,0.2,0.3739130434782609,-1.3432999999999975,Los Angeles Lakers,L.James,Cleveland Cavaliers,0,0.1739130434782608,N,0.5294117647058824,1,0.6,1,0.6,1
3,L.James o13.5 Rebs+Ast,GreenDotDaily,-120,1.0,1.8333333333333333,0.0,Los Angeles Lakers,L.James,Cleveland Cavaliers,0,0.8333333333333333,Y,0.7058823529411765,1,0.8,1,0.6,1
4,B.Adebayo o21.5 Pts,SBK5065,-106,0.53,1.03,11.776599999999998,Miami Heat,B.Adebayo,Detroit Pistons,1,0.5,N,0.34782608695652173,0,0.6,1,0.5,0
5,M.Strus u2.5 Ast,SBK5065,-160,1.0,1.625,11.776599999999998,Miami Heat,M.Strus,Detroit Pistons,1,0.625,Y,0.8260869565217391,1,1.0,1,1.0,1
6,M.Strus o2.5 3pt M,PropBomb,-130,1.3,2.3,0.0,Miami Heat,M.Strus,Detroit Pistons,1,0.9999999999999998,Y,0.6521739130434783,1,0.6,1,0.6,1
7,K.Hayes o5.5 Ast,JoeDellera,-110,0.5,0.9545454545454546,0.0,Detroit Pistons,K.Hayes,Miami Heat,0,0.4545454545454546,Y,0.4230769230769231,0,1.0,1,0.9,1
8,T.Herro o33.5 Pts+Rebs+Ast,PropBetGuy,-120,1.2,2.2,0.0,Miami Heat,T.Herro,Detroit Pistons,1,1.0000000000000002,Y,0.5294117647058824,1,0.8,1,0.6,1
9,K.Lowry o10.5 Rebs+Ast,JoeMetz,-125,1.25,2.25,-19.83,Miami Heat,K.Lowry,Detroit Pistons,1,1.0,Y,0.44,0,0.6,1,0.6,1
10,S.Dinwiddie o15.5 Pts,daletanhardt,-110,1.5,2.863636363636364,0.0,Dallas Mavericks,S.Dinwiddie,Denver Nuggets,0,1.3636363636363642,N,0.4583333333333333,0,0.4,0,0.3,0
11,J.Murray o19.5 Pts,SBK5065,-114,0.57,1.0699999999999998,11.776599999999998,Denver Nuggets,J.Murray,Dallas Mavericks,1,0.4999999999999999,N,0.4,0,0.6,1,0.6,1
