,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.Ross u2.5 Ast,SBK5065,-110,1.1,2.1,6.862,Orlando Magic,T.Ross,Charlotte Hornets,1.0,1.0,Y,1.0,1,1.0,1,1.0,1
1,M.Plumlee u8.5 Rebs,SBK5065,-135,0.68,1.1837037037037037,6.862,Charlotte Hornets,M.Plumlee,Orlando Magic,0.0,0.5037037037037037,Y,1.0,1,1.0,1,1.0,1
2,G.Hayward u5.5 Rebs,SBK5065,-130,0.65,1.15,6.862,Charlotte Hornets,G.Hayward,Orlando Magic,0.0,0.4999999999999999,N,0.6,1,0.6,1,0.6,1
3,K.Oubre o18.5 Pts,SBK5065,-110,0.55,1.05,6.862,Charlotte Hornets,K.Oubre,Orlando Magic,0.0,0.5,N,0.2,0,0.2,0,0.2,0
4,P.Washington u2.5 Ast,SBK5065,-105,0.53,1.0347619047619048,6.862,Charlotte Hornets,P.Washington,Orlando Magic,0.0,0.5047619047619047,Y,0.8,1,0.8,1,0.8,1
5,D.Smith u8.5 Ast,SBK5065,-155,0.78,1.2832258064516129,6.862,Charlotte Hornets,D.Smith,Orlando Magic,0.0,0.5032258064516129,Y,0.8,1,0.8,1,0.8,1
6,W.Carter u16.5 Pts,SBK5065,100,0.5,1.0,6.862,Orlando Magic,W.Carter,Charlotte Hornets,1.0,0.5,Y,0.8333333333333334,1,0.8,1,0.8333333333333334,1
7,M.Plumlee o7.5 Pts,gneiffer07,-125,1.25,2.25,26.8326,Charlotte Hornets,M.Plumlee,Orlando Magic,0.0,1.0,N,0.8,1,0.8,1,0.8,1
8,W.Carter o10.5 Rebs,PropBetGuy,-125,1.25,2.25,0.0,Orlando Magic,W.Carter,Charlotte Hornets,1.0,1.0,N,0.5,0,0.4,0,0.5,0
9,P.Banchero o1.5 3pt M,MikeRandle,-116,1.0,1.862068965517241,-2.75,Orlando Magic,P.Banchero,Charlotte Hornets,1.0,0.8620689655172411,Y,0.5,0,0.6,1,0.5,0
10,P.Banchero o23.5 Pts,JoeMetz,-104,1.04,2.04,0.0,Orlando Magic,P.Banchero,Charlotte Hornets,1.0,1.0,N,0.3333333333333333,0,0.2,0,0.3333333333333333,0
11,I.Stewart o9.5 Pts,SBK5065,-118,0.59,1.09,6.862,Detroit Pistons,I.Stewart,Atlanta Hawks,1.0,0.5000000000000001,Y,0.6666666666666666,1,0.6,1,0.6666666666666666,1
12,D.Hunter u15.5 Pts,SBK5065,-118,0.59,1.09,6.862,Atlanta Hawks,D.Hunter,Detroit Pistons,0.0,0.5000000000000001,Y,0.6,1,0.6,1,0.6,1
13,T.Young o27.5 Pts,PropBomb,-102,1.02,2.02,0.1034,Atlanta Hawks,T.Young,Detroit Pistons,0.0,1.0,Y,0.6,1,0.6,1,0.6,1
14,J.Collins o24.5 Pts+Rebs,PropBomb,-120,1.2,2.2,0.1034,Atlanta Hawks,J.Collins,Detroit Pistons,0.0,1.0000000000000002,N,0.6,1,0.6,1,0.6,1
15,J.Collins o8.5 Rebs,JoeMetz,-104,1.04,2.04,0.0,Atlanta Hawks,J.Collins,Detroit Pistons,0.0,1.0,Y,0.8,1,0.8,1,0.8,1
16,T.Young o26.5 Pts,JoeDellera,-120,0.25,0.4583333333333333,6.6527,Atlanta Hawks,T.Young,Detroit Pistons,0.0,0.2083333333333333,Y,0.6,1,0.6,1,0.6,1
