,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.McConnell o3.5 Rebs,SBK5065,105,0.53,1.0865,0,Indiana Pacers,T.McConnell,Milwaukee Bucks,0,0.5565,Y,0.2619047619047619,0,0.8,1,0.4,0
1,T.McConnell o6.5 Rebs,JoeDellera,1125,0.15,1.8375,0,Indiana Pacers,T.McConnell,Milwaukee Bucks,0,1.6875,N,0.07142857142857142,0,0.6,1,0.3,0
2,T.McConnell o10.5 Rebs+Ast,JoeDellera,105,0.79,1.6195,0,Indiana Pacers,T.McConnell,Milwaukee Bucks,0,0.8294999999999999,Y,0.19047619047619047,0,0.8,1,0.4,0
3,T.McConnell o3.5 Rebs,JoeDellera,105,0.79,1.6195,0,Indiana Pacers,T.McConnell,Milwaukee Bucks,0,0.8294999999999999,Y,0.2619047619047619,0,0.8,1,0.4,0
4,A.Nembhard o5.5 Ast,JoeMetz,-135,1.0,1.7407407407407407,0,Indiana Pacers,A.Nembhard,Milwaukee Bucks,0,0.7407407407407407,Y,0.175,0,0.4,0,0.2,0
5,G.Allen o11.5 Pts,SBK5065,-110,0.5,0.9545454545454546,0,Milwaukee Bucks,G.Allen,Indiana Pacers,1,0.4545454545454546,Y,0.4,0,0.6,1,0.6,1
6,A.Nembhard o15.5 Pts+Ast,SBK5065,-115,0.5,0.934782608695652,0,Indiana Pacers,A.Nembhard,Milwaukee Bucks,0,0.434782608695652,Y,0.2,0,0.4,0,0.2,0
7,A.Nembhard Yes1100 Double-Double,JoeDellera,1100,0.1,1.2000000000000002,0,Indiana Pacers,A.Nembhard,Milwaukee Bucks,0,1.1,N,0.05,0,0.0,0,0.0,0
8,A.Nembhard o15.5 Pts+Ast,JoeDellera,-125,0.6,1.08,0,Indiana Pacers,A.Nembhard,Milwaukee Bucks,0,0.4800000000000001,Y,0.2,0,0.4,0,0.2,0
9,S.Barnes u15.5 Pts,SBK5065,-120,0.6,1.1,0,Toronto Raptors,S.Barnes,New York Knicks,0,0.5000000000000001,N,0.5121951219512195,1,0.2,0,0.4,0
10,M.Robinson o10.5 Rebs,JoeMetz,-105,1.05,2.05,0,New York Knicks,M.Robinson,Toronto Raptors,1,0.9999999999999998,N,0.32432432432432434,0,0.2,0,0.3,0
