,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,27,27,27,D.Melton o1.5 Stl,HPBasketball,-140,0.7,1.2,5.1258,Philadelphia 76ers,D.Melton,Memphis Grizzlies,0,0.5
