,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
4,4,4,J.Tatum o13.5 Rebs+Ast,VegasRefund,-125,1.25,2.25,0,Boston Celtics,J.Tatum,Philadelphia 76ers,1,1.0
