,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
9,J.Butler u5.5 Ast,SBK5065,-140,0.5,J.Butler,Miami Heat,Brooklyn Nets,1,0.8571428571428572,0.3571428571428572,0.8888888888888888,1,0.8,1,0.8888888888888888,1
11,D.Smith u3.5 Ast,Noto,115,1.0,D.Smith,Miami Heat,Brooklyn Nets,1,2.15,1.15,0.8571428571428571,1,0.8,1,0.8571428571428571,1
16,C.Paul o9.5 Ast,Noto,-130,1.3,C.Paul,Golden State Warriors,Oklahoma City Thunder,1,2.3,0.9999999999999998,0.1666666666666666,0,0.0,0,0.1,0
