,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,16,16,16,R.O'Neale o3.5 Ast,JoeDellera,-136,1.0,1.7352941176470589,0.0,Brooklyn Nets,R.O'Neale,Atlanta Hawks,1,0.7352941176470589
1,28,28,28,D.Sabonis o6.5 Ast,SBK5065,112,0.5,1.06,8.4506,Sacramento Kings,D.Sabonis,Cleveland Cavaliers,0,0.56
