,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0.0,0,S.Barnes u25.5 Pts+Rebs+Ast,Toronto Raptors,PropBetGuy,-115,1.15,2.1499999999999995,0.4099999999999983,S.Barnes,Washington Wizards,0,0.9999999999999996,0.4262295081967213,0.0,0.8,1.0,0.6,1.0
1,1.0,1,S.Barnes u25.5 Pts+Rebs+Ast,Toronto Raptors,SBK5065,-115,0.58,1.0843478260869563,9.0691,S.Barnes,Washington Wizards,0,0.5043478260869564,0.4262295081967213,0.0,0.8,1.0,0.6,1.0
5,11.0,11,K.Middleton o24.5 Pts+Rebs+Ast,Milwaukee Bucks,JoeMetz,-115,1.15,2.1499999999999995,-1.629,K.Middleton,Philadelphia 76ers,1,0.9999999999999996,0.55,1.0,0.8,1.0,0.6,1.0
11,,11,K.Middleton o24.5 Pts+Rebs+Ast,Milwaukee Bucks,JoeMetz,-115,1.15,2.1499999999999995,-1.629,K.Middleton,Philadelphia 76ers,1,0.9999999999999996,,,,,,
